time_index,rate_mean,rate_std,rate_median,rate_p05,rate_p95,rate_min,rate_max,p_green,p_yellow,p_orange,p_red,exceed_probability
197,5.119285999999993,0.4302166246040658,5.129099999999994,4.420989999999984,5.884489999999948,4.247499999999945,6.083599999999933,1.0,0.0,0.0,0.0,0.0
198,5.261650000000018,0.4442277877947229,5.269100000000094,4.5393250000000425,6.057325000000071,4.3596,6.264100000000099,1.0,0.0,0.0,0.0,0.0
199,5.399884000000006,0.45764082046413795,5.408300000000054,4.655154999999922,6.224729999999988,4.468900000000076,6.438300000000027,1.0,0.0,0.0,0.0,0.0
200,5.533450000000003,0.4703575089487408,5.537000000000035,4.767915000000039,6.386039999999866,4.575500000000147,6.605199999999968,1.0,0.0,0.0,0.0,0.0
201,5.660774000000015,0.48205908047179713,5.672200000000089,4.876630000000136,6.539040000000137,4.67859999999996,6.762699999999995,1.0,0.0,0.0,0.0,0.0
202,5.777854000000007,0.4923640279347166,5.787150000000111,4.977754999999945,6.678609999999958,4.774200000000064,6.9054000000001,1.0,0.0,0.0,0.0,0.0
203,5.882965999999983,0.5012569293571719,5.8922000000000025,5.0693249999999805,6.80409499999995,4.8612000000000535,7.031900000000178,1.0,0.0,0.0,0.0,0.0
204,5.9771440000000124,0.5089167656415028,5.9870500000000675,5.15115000000012,6.915694999999971,4.9401000000000295,7.143700000000081,1.0,0.0,0.0,0.0,0.0
205,6.060914000000002,0.5153741098127513,6.071550000000002,5.224584999999967,7.01420499999997,5.0108000000000175,7.241700000000037,1.0,0.0,0.0,0.0,0.0
206,6.134714000000022,0.5206478029320345,6.141849999999977,5.290110000000027,7.099974999999961,5.074200000000019,7.326600000000099,1.0,0.0,0.0,0.0,0.0
207,6.199008000000008,0.5248430415867591,6.204500000000053,5.348239999999999,7.173935000000017,5.130200000000059,7.398899999999912,1.0,0.0,0.0,0.0,0.0
208,6.254357999999993,0.5280003235504689,6.259649999999965,5.398995000000025,7.236805000000004,5.179499999999962,7.459400000000187,1.0,0.0,0.0,0.0,0.0
209,6.301168000000007,0.5301981614299489,6.307950000000005,5.442899999999975,7.288829999999962,5.222099999999955,7.50890000000004,1.0,0.0,0.0,0.0,0.0
210,6.339937999999984,0.5314624024907176,6.3496000000000095,5.480465000000049,7.330885000000023,5.258600000000115,7.5478999999997995,1.0,0.0,0.0,0.0,0.0
211,6.371222000000007,0.5318878492690015,6.38474999999994,5.511914999999965,7.363505000000055,5.289299999999912,7.577199999999948,1.0,0.0,0.0,0.0,0.0
212,6.395396000000023,0.5315562181415066,6.413900000000126,5.53763500000008,7.388345000000072,5.314399999999978,7.59739999999988,1.0,0.0,0.0,0.0,0.0
213,6.413029999999999,0.53053835316936,6.434299999999894,5.557864999999981,7.40517999999995,5.334400000000187,7.609100000000126,1.0,0.0,0.0,0.0,0.0
214,6.424518000000017,0.52887979564435,6.445500000000038,5.573155000000009,7.414649999999983,5.3496000000000095,7.613200000000006,1.0,0.0,0.0,0.0,0.0
215,6.430426000000016,0.5267194559047258,6.451149999999984,5.583654999999976,7.417439999999897,5.360500000000002,7.610400000000027,1.0,0.0,0.0,0.0,0.0
216,6.431158,0.5240165171450265,6.45150000000001,5.590095000000099,7.413924999999904,5.367199999999912,7.600999999999885,1.0,0.0,0.0,0.0,0.0
217,6.427241999999992,0.520937277782714,6.447400000000016,5.59249999999995,7.405020000000024,5.370200000000068,7.585800000000063,1.0,0.0,0.0,0.0,0.0
218,6.419133999999999,0.5175454575756052,6.438950000000091,5.591124999999988,7.39108999999994,5.369599999999991,7.565800000000081,1.0,0.0,0.0,0.0,0.0
219,6.407306000000008,0.5138655829204846,6.426999999999907,5.586559999999895,7.372870000000023,5.366000000000213,7.541200000000117,1.0,0.0,0.0,0.0,0.0
220,6.392235999999989,0.5099889105476756,6.41274999999996,5.579094999999972,7.351005000000009,5.3598000000001775,7.51319999999987,1.0,0.0,0.0,0.0,0.0
221,6.374364000000001,0.5059777121654364,6.394750000000045,5.569094999999879,7.325994999999978,5.350999999999885,7.481899999999996,1.0,0.0,0.0,0.0,0.0
222,6.3542040000000135,0.5018699526485129,6.374450000000024,5.557094999999959,7.298410000000012,5.339999999999918,7.448399999999992,1.0,0.0,0.0,0.0,0.0
223,6.332227999999986,0.4977651310915521,6.352449999999976,5.54306499999999,7.269094999999925,5.3275000000001,7.413099999999986,1.0,0.0,0.0,0.0,0.0
224,6.3088680000000155,0.49370121073955253,6.3288499999999885,5.5275450000000435,7.238515000000029,5.313599999999951,7.376899999999978,1.0,0.0,0.0,0.0,0.0
225,6.2845959999999925,0.48972853578200076,6.304300000000126,5.5109049999999,7.205279999999948,5.298600000000079,7.340400000000045,1.0,0.0,0.0,0.0,0.0
226,6.259900000000016,0.4859046576505838,6.281350000000089,5.493280000000027,7.171014999999977,5.283000000000129,7.30399999999986,1.0,0.0,0.0,0.0,0.0
227,6.235211999999993,0.4822919954059441,6.258649999999989,5.475354999999979,7.137234999999861,5.266900000000078,7.268500000000131,1.0,0.0,0.0,0.0,0.0
228,6.2109939999999915,0.47892349881621693,6.235899999999901,5.457279999999969,7.104659999999899,5.2503999999999,7.2345000000000255,1.0,0.0,0.0,0.0,0.0
229,6.187745999999988,0.4759064430481039,6.2138499999999794,5.439330000000007,7.074034999999901,5.2346,7.2029,1.0,0.0,0.0,0.0,0.0
230,6.165899999999993,0.47320996461639864,6.192649999999958,5.422029999999904,7.045730000000059,5.219299999999976,7.1740000000002055,1.0,0.0,0.0,0.0,0.0
231,6.145863999999978,0.47095521029724613,6.172699999999963,5.405409999999961,7.020409999999947,5.2047000000000025,7.148799999999937,1.0,0.0,0.0,0.0,0.0
232,6.127267999999999,0.4691677579262434,6.153549999999996,5.389150000000006,6.997909999999989,5.190599999999904,7.126700000000028,1.0,0.0,0.0,0.0,0.0
233,6.107454000000002,0.4679361138193141,6.132350000000088,5.3703450000000315,6.9757400000000525,5.173999999999978,7.105799999999817,1.0,0.0,0.0,0.0,0.0
234,6.084599999999987,0.467218152953194,6.107399999999984,5.347079999999937,6.951859999999964,5.152799999999843,7.084299999999985,1.0,0.0,0.0,0.0,0.0
235,6.0591519999999806,0.46706748812704457,6.079299999999989,5.319754999999953,6.9267400000000405,5.127999999999929,7.0625,1.0,0.0,0.0,0.0,0.0
236,6.031427999999973,0.4673569439706071,6.0484500000000025,5.289405000000045,6.900794999999993,5.0996000000000095,7.0400999999999385,1.0,0.0,0.0,0.0,0.0
237,6.0018799999999874,0.4680899359773433,6.018950000000018,5.255985000000021,6.873999999999989,5.068399999999883,7.017800000000079,1.0,0.0,0.0,0.0,0.0
238,5.970848000000019,0.4692332604909996,5.988200000000006,5.220474999999965,6.8464300000001,5.034800000000132,6.995400000000018,1.0,0.0,0.0,0.0,0.0
239,5.938750000000023,0.47073010129509857,5.956099999999992,5.183204999999998,6.818865000000062,4.999400000000151,6.9728000000000065,1.0,0.0,0.0,0.0,0.0
240,5.905949999999998,0.4725398798633046,5.924549999999954,5.144700000000012,6.79114499999996,4.962800000000016,6.950400000000172,1.0,0.0,0.0,0.0,0.0
241,5.8728219999999824,0.4746509980125244,5.8945999999999685,5.105434999999988,6.763694999999893,4.925300000000107,6.9284999999999854,1.0,0.0,0.0,0.0,0.0
242,5.839779999999969,0.4769280572966427,5.864149999999995,5.066084999999885,6.73665499999995,4.887699999999995,6.906900000000178,1.0,0.0,0.0,0.0,0.0
243,5.807197999999994,0.47935650339063185,5.832200000000057,5.02708499999992,6.710100000000113,4.850299999999834,6.885899999999992,1.0,0.0,0.0,0.0,0.0
244,5.775457999999994,0.48189949121013226,5.797849999999926,4.988974999999959,6.6845900000000364,4.813499999999976,6.8655999999998585,1.0,0.0,0.0,0.0,0.0
245,5.744945999999991,0.4843832570161195,5.758699999999976,4.952484999999944,6.66007500000004,4.777899999999818,6.845899999999801,1.0,0.0,0.0,0.0,0.0
246,5.716047999999996,0.48685108867798665,5.72199999999998,4.917749999999922,6.637090000000012,4.744300000000067,6.827400000000125,1.0,0.0,0.0,0.0,0.0
247,5.689143999999992,0.48918180300563363,5.693199999999933,4.885449999999992,6.61557499999999,4.712800000000016,6.809999999999945,1.0,0.0,0.0,0.0,0.0
248,5.664668000000029,0.49126334574590613,5.667150000000106,4.856415000000027,6.596065000000022,4.684500000000071,6.793699999999944,1.0,0.0,0.0,0.0,0.0
249,5.642915999999982,0.49307287839854885,5.64429999999993,4.830750000000023,6.578669999999897,4.659299999999803,6.778999999999996,1.0,0.0,0.0,0.0,0.0
250,5.6243339999999895,0.4944759417642899,5.6250499999999874,4.809195,6.563575000000026,4.637899999999945,6.7654,1.0,0.0,0.0,0.0,0.0
251,5.609295999999995,0.49542839387046456,5.609849999999938,4.792219999999963,6.550280000000134,4.621000000000095,6.753500000000031,1.0,0.0,0.0,0.0,0.0
252,5.598194000000003,0.49585653718939326,5.599249999999984,4.78039,6.539685000000042,4.609100000000126,6.743600000000015,1.0,0.0,0.0,0.0,0.0
253,5.5913839999999935,0.4956791524643399,5.593400000000088,4.774094999999988,6.5324950000000515,4.602300000000014,6.73519999999985,1.0,0.0,0.0,0.0,0.0
254,5.589261999999976,0.49483605031342986,5.593099999999936,4.774025000000006,6.528954999999996,4.6016000000001895,6.729000000000042,1.0,0.0,0.0,0.0,0.0
255,5.592220000000015,0.4932677080822903,5.598549999999932,4.780635000000063,6.529660000000161,4.607299999999896,6.724899999999934,1.0,0.0,0.0,0.0,0.0
256,5.600647999999992,0.49098133562762414,5.608449999999948,4.794624999999963,6.534545000000002,4.619699999999966,6.723099999999931,1.0,0.0,0.0,0.0,0.0
257,5.614898000000026,0.4879336352875294,5.62925000000007,4.8161299999999985,6.543535000000099,4.639799999999923,6.723700000000008,1.0,0.0,0.0,0.0,0.0
258,5.635364000000009,0.48412480038831857,5.657050000000027,4.845905000000005,6.555605000000025,4.667899999999918,6.727000000000089,1.0,0.0,0.0,0.0,0.0
259,5.662387999999996,0.47960290191631066,5.683649999999943,4.8844499999999815,6.5722450000000885,4.704099999999926,6.7327000000000226,1.0,0.0,0.0,0.0,0.0
260,5.696406000000007,0.4744322068987821,5.719199999999887,4.932355000000086,6.593529999999941,4.749399999999923,6.74129999999991,1.0,0.0,0.0,0.0,0.0
261,5.737782000000015,0.4686970749180386,5.762399999999957,4.990054999999984,6.619804999999951,4.804200000000037,6.752500000000055,1.0,0.0,0.0,0.0,0.0
262,5.787448000000004,0.4625604151340403,5.824700000000007,5.05886000000005,6.651535000000023,4.869500000000016,6.780299999999897,1.0,0.0,0.0,0.0,0.0
263,5.847232000000022,0.45601702189854965,5.903850000000034,5.141170000000011,6.6825299999999395,4.947999999999865,6.848300000000108,1.0,0.0,0.0,0.0,0.0
264,5.916439999999984,0.44963300318261423,5.980399999999918,5.221430000000066,6.715154999999992,5.038900000000012,6.926899999999932,1.0,0.0,0.0,0.0,0.0
265,5.993151999999996,0.44401275456953015,6.069399999999973,5.30072499999992,6.7765550000000525,5.139300000000048,7.014000000000124,1.0,0.0,0.0,0.0,0.0
266,6.07705600000002,0.439651254723111,6.138849999999934,5.3837649999999595,6.84421499999994,5.249199999999973,7.109000000000151,1.0,0.0,0.0,0.0,0.0
267,6.167682000000013,0.4370084343696341,6.198500000000081,5.486025000000052,6.9224449999999935,5.367400000000089,7.211900000000014,1.0,0.0,0.0,0.0,0.0
268,6.264605999999994,0.43654456555817434,6.291949999999929,5.571884999999975,7.010494999999957,5.492400000000089,7.3215999999999894,1.0,0.0,0.0,0.0,0.0
269,6.367481999999982,0.4386916083314144,6.4129500000000235,5.663019999999937,7.166520000000025,5.567900000000009,7.438300000000027,1.0,0.0,0.0,0.0,0.0
270,6.475875999999999,0.44380845682686443,6.481800000000021,5.802554999999972,7.340125000000057,5.647799999999961,7.561300000000074,1.0,0.0,0.0,0.0,0.0
271,6.589364000000001,0.4521685389952957,6.589799999999855,5.943234999999982,7.502634999999963,5.710900000000038,7.6901000000000295,1.0,0.0,0.0,0.0,0.0
272,6.707584000000006,0.46395660395236393,6.70065000000011,6.054660000000013,7.640014999999937,5.763000000000147,7.824100000000044,1.0,0.0,0.0,0.0,0.0
273,6.830106000000028,0.47915823018612136,6.831649999999968,6.1644150000000995,7.782019999999989,5.817000000000007,7.974300000000085,1.0,0.0,0.0,0.0,0.0
274,6.956536000000005,0.4977777504887427,6.942999999999984,6.275,7.928534999999965,5.87279999999987,8.211500000000115,1.0,0.0,0.0,0.0,0.0
275,7.086451999999991,0.519611673385381,7.086999999999989,6.377220000000046,8.07896499999989,5.930499999999938,8.454799999999977,1.0,0.0,0.0,0.0,0.0
276,7.219465999999998,0.5444560118323549,7.21225000000004,6.482069999999965,8.233019999999941,5.989700000000084,8.7032999999999,1.0,0.0,0.0,0.0,0.0
277,7.3551459999999995,0.5720236427288925,7.3254499999999325,6.545139999999878,8.387800000000015,6.050100000000157,8.95640000000003,1.0,0.0,0.0,0.0,0.0
278,7.493091999999997,0.6020516690281565,7.460649999999987,6.607135000000005,8.530499999999948,6.111700000000155,9.213500000000067,1.0,0.0,0.0,0.0,0.0
279,7.632906000000012,0.6341945814228772,7.579050000000052,6.670349999999951,8.675360000000044,6.174199999999928,9.473700000000008,1.0,0.0,0.0,0.0,0.0
280,7.774188000000004,0.6681925634829237,7.706000000000131,6.7344199999999095,8.83469000000001,6.23739999999998,9.736300000000028,1.0,0.0,0.0,0.0,0.0
281,7.916533999999992,0.7037200480043497,7.852449999999976,6.79941500000009,9.028214999999909,6.301099999999906,10.000500000000102,1.0,0.0,0.0,0.0,0.0
282,8.059465999999993,0.7405014441717324,7.985249999999951,6.873655000000076,9.22237,6.365399999999909,10.265499999999975,1.0,0.0,0.0,0.0,0.0
283,8.202672000000007,0.7783206985634148,8.11570000000006,6.9534349999999225,9.416944999999986,6.429699999999912,10.5308,1.0,0.0,0.0,0.0,0.0
284,8.345712000000017,0.8168704042895066,8.247250000000122,7.0314149999999245,9.61109,6.493799999999965,10.795100000000048,1.0,0.0,0.0,0.0,0.0
285,8.488122000000011,0.8559163251326376,8.381500000000074,7.105639999999971,9.804219999999917,6.557800000000043,11.058199999999943,1.0,0.0,0.0,0.0,0.0
286,8.629540000000006,0.8952790667423142,8.556650000000104,7.193319999999915,9.995884999999896,6.621399999999994,11.319200000000137,1.0,0.0,0.0,0.0,0.0
287,8.769585999999986,0.9347042005111039,8.734249999999975,7.2856999999999745,10.186335000000053,6.684499999999844,11.577099999999973,1.0,0.0,0.0,0.0,0.0
288,8.907813999999998,0.9740760595559289,8.909250000000043,7.376889999999958,10.379565000000047,6.746600000000171,11.831500000000005,1.0,0.0,0.0,0.0,0.0
289,9.04385000000002,1.0131120898659907,9.081300000000056,7.466800000000058,10.56928499999999,6.807800000000043,12.08140000000003,1.0,0.0,0.0,0.0,0.0
290,9.177254000000012,1.0516638425070597,9.249900000000025,7.550110000000155,10.755004999999903,6.867600000000039,12.325999999999794,1.0,0.0,0.0,0.0,0.0
