date,p_green,p_yellow,p_orange,p_red,warning_level,rate_p50,rate_p95,actual_monthly_rate
2016-08-25,1.0,0.0,0.0,0.0,0,0.9342949999999917,1.2347279999999983,0.10322000000002163
2016-08-26,1.0,0.0,0.0,0.0,0,0.9475649999999973,1.2304899999999803,0.10322000000002163
2016-08-27,1.0,0.0,0.0,0.0,0,0.9548949999999934,1.225107500000021,0.10322999999999638
2016-08-28,1.0,0.0,0.0,0.0,0,0.9595250000000135,1.2184335000000117,0.10322999999999638
2016-08-29,1.0,0.0,0.0,0.0,0,0.9542249999999797,1.2104969999999864,0.10322999999999638
2016-08-30,1.0,0.0,0.0,0.0,0,0.949735000000004,1.2011370000000168,0.10322999999999638
2016-08-31,1.0,0.0,0.0,0.0,0,0.950365000000005,1.1903579999999976,0.10322999999999638
2016-09-01,1.0,0.0,0.0,0.0,0,0.9435499999999877,1.1780879999999967,0.10322999999999638
2016-09-02,1.0,0.0,0.0,0.0,0,0.9280650000000037,1.1669819999999815,0.09520000000003392
2016-09-03,1.0,0.0,0.0,0.0,0,0.9129200000000139,1.1561564999999858,0.0716899999999896
2016-09-04,1.0,0.0,0.0,0.0,0,0.9001499999999965,1.1427154999999771,0.03350999999997839
2016-09-05,1.0,0.0,0.0,0.0,0,0.8841850000000306,1.1262045000000085,-0.01852000000002363
2016-09-06,1.0,0.0,0.0,0.0,0,0.8620750000000044,1.1060109999999839,-0.0835700000000088
2016-09-07,1.0,0.0,0.0,0.0,0,0.8362950000000069,1.0813809999999904,-0.16082999999997583
2016-09-08,1.0,0.0,0.0,0.0,0,0.8061349999999834,1.0519445000000018,-0.24947000000003072
2016-09-09,1.0,0.0,0.0,0.0,0,0.7714650000000063,1.0140394999999927,-0.3486700000000269
2016-09-10,1.0,0.0,0.0,0.0,0,0.73048,0.9709585000000117,-0.4576099999999883
2016-09-11,1.0,0.0,0.0,0.0,0,0.6870799999999804,0.9230295000000012,-0.5754699999999957
2016-09-12,1.0,0.0,0.0,0.0,0,0.6389500000000226,0.8706775000000021,-0.7014300000000162
2016-09-13,1.0,0.0,0.0,0.0,0,0.5864199999999755,0.815487500000026,-0.8346599999999853
2016-09-14,1.0,0.0,0.0,0.0,0,0.52962500000001,0.7612939999999753,-0.9743500000000154
2016-09-15,1.0,0.0,0.0,0.0,0,0.4678650000000175,0.7052844999999877,-1.119669999999985
2016-09-16,1.0,0.0,0.0,0.0,0,0.41092999999997915,0.6476675000000142,-1.2697900000000004
2016-09-17,1.0,0.0,0.0,0.0,0,0.3381050000000414,0.5922979999999739,-1.4238999999999464
2016-09-18,1.0,0.0,0.0,0.0,0,0.2625250000000392,0.5352960000000251,-1.5811799999999607
2016-09-19,1.0,0.0,0.0,0.0,0,0.18730499999998074,0.4737364999999897,-1.7407999999999788
2016-09-20,1.0,0.0,0.0,0.0,0,0.11063499999997362,0.4082850000000178,-1.9019400000000246
2016-09-21,1.0,0.0,0.0,0.0,0,0.018649999999979627,0.34179400000001864,-2.0637800000000084
2016-09-22,1.0,0.0,0.0,0.0,0,-0.07488000000000739,0.26940399999998305,-2.2255099999999857
2016-09-23,1.0,0.0,0.0,0.0,0,-0.16464499999997884,0.19232250000000872,-2.386289999999974
2016-09-24,1.0,0.0,0.0,0.0,0,-0.25386999999997784,0.11510800000000922,-2.5452999999999975
2016-09-25,1.0,0.0,0.0,0.0,0,-0.34324000000000865,0.03810799999999964,-2.7017299999999977
2016-09-26,1.0,0.0,0.0,0.0,0,-0.4285600000000045,-0.038399000000015455,-2.854759999999999
2016-09-27,1.0,0.0,0.0,0.0,0,-0.507300000000015,-0.11139600000001917,-3.003559999999993
2016-09-28,1.0,0.0,0.0,0.0,0,-0.5860299999999938,-0.17650149999999779,-3.1473000000000297
2016-09-29,1.0,0.0,0.0,0.0,0,-0.6698650000000157,-0.2401165000000106,-3.2851699999999937
2016-09-30,1.0,0.0,0.0,0.0,0,-0.7516549999999995,-0.3019130000000047,-3.416339999999991
2016-10-01,1.0,0.0,0.0,0.0,0,-0.8309800000000109,-0.3613834999999909,-3.5400000000000205
2016-10-02,1.0,0.0,0.0,0.0,0,-0.9073799999999892,-0.4176365000000289,-3.6550600000000486
2016-10-03,1.0,0.0,0.0,0.0,0,-0.980435,-0.4711964999999709,-3.761070000000018
2016-10-04,1.0,0.0,0.0,0.0,0,-1.0496699999999919,-0.5217160000000065,-3.8581499999999664
2016-10-05,1.0,0.0,0.0,0.0,0,-1.1146850000000086,-0.5689429999999818,-3.9464100000000144
2016-10-06,1.0,0.0,0.0,0.0,0,-1.1751849999999706,-0.612690000000015,-4.025979999999947
2016-10-07,1.0,0.0,0.0,0.0,0,-1.2309000000000196,-0.6521070000000294,-4.096969999999999
2016-10-08,1.0,0.0,0.0,0.0,0,-1.2816699999999912,-0.6876354999999934,-4.15949999999998
2016-10-09,1.0,0.0,0.0,0.0,0,-1.327574999999996,-0.7195889999999907,-4.213680000000011
2016-10-10,1.0,0.0,0.0,0.0,0,-1.3686050000000023,-0.748075000000003,-4.25963999999999
2016-10-11,1.0,0.0,0.0,0.0,0,-1.404939999999982,-0.7731035000000078,-4.297489999999982
2016-10-12,1.0,0.0,0.0,0.0,0,-1.436684999999983,-0.7948790000000289,-4.327349999999967
2016-10-13,1.0,0.0,0.0,0.0,0,-1.4639800000000207,-0.8134619999999844,-4.349340000000041
2016-10-14,1.0,0.0,0.0,0.0,0,-1.4868700000000104,-0.8289280000000249,-4.3635699999999815
2016-10-15,1.0,0.0,0.0,0.0,0,-1.5055700000000058,-0.8413994999999803,-4.3701599999999985
2016-10-16,1.0,0.0,0.0,0.0,0,-1.5202250000000106,-0.8510319999999952,-4.369239999999991
2016-10-17,1.0,0.0,0.0,0.0,0,-1.5309000000000026,-0.85786600000001,-4.3609200000000214
2016-10-18,1.0,0.0,0.0,0.0,0,-1.53771500000002,-0.861996999999994,-4.34531000000004
2016-10-19,1.0,0.0,0.0,0.0,0,-1.5408600000000092,-0.8635324999999854,-4.322540000000004
2016-10-20,1.0,0.0,0.0,0.0,0,-1.540410000000037,-0.8625935000000313,-4.292730000000006
2016-10-21,1.0,0.0,0.0,0.0,0,-1.5364950000000306,-0.8593190000000221,-4.255980000000022
2016-10-22,1.0,0.0,0.0,0.0,0,-1.5292750000000126,-0.8537655000000031,-4.212420000000009
2016-10-23,1.0,0.0,0.0,0.0,0,-1.5188650000000052,-0.8457390000000091,-4.1621600000000285
2016-10-24,1.0,0.0,0.0,0.0,0,-1.5053250000000276,-0.835397500000005,-4.105340000000012
2016-10-25,1.0,0.0,0.0,0.0,0,-1.4889050000000168,-0.823110499999993,-4.0420500000000175
2016-10-26,1.0,0.0,0.0,0.0,0,-1.4696399999999699,-0.8089790000000052,-3.972430000000003
2016-10-27,1.0,0.0,0.0,0.0,0,-1.4476749999999754,-0.793108000000018,-3.8965700000000254
2016-10-28,1.0,0.0,0.0,0.0,0,-1.423115000000024,-0.7756014999999793,-3.814619999999991
2016-10-29,1.0,0.0,0.0,0.0,0,-1.3961299999999994,-0.7566325000000007,-3.7266799999999876
2016-10-30,1.0,0.0,0.0,0.0,0,-1.366860000000031,-0.7362559999999889,-3.63288
2016-10-31,1.0,0.0,0.0,0.0,0,-1.3353449999999896,-0.7145840000000079,-3.5333099999999718
2016-11-01,1.0,0.0,0.0,0.0,0,-1.3017549999999858,-0.6917589999999764,-3.420359999999988
2016-11-02,1.0,0.0,0.0,0.0,0,-1.2660949999999787,-0.6677790000000017,-3.2924999999999613
2016-11-03,1.0,0.0,0.0,0.0,0,-1.2281800000000374,-0.6425784999999963,-3.1565000000000225
2016-11-04,1.0,0.0,0.0,0.0,0,-1.187864999999988,-0.6160205000000105,-3.0131899999999803
2016-11-05,1.0,0.0,0.0,0.0,0,-1.1449149999999975,-0.5880444999999697,-2.863400000000013
2016-11-06,1.0,0.0,0.0,0.0,0,-1.099174999999974,-0.5585704999999991,-2.7079700000000173
2016-11-07,1.0,0.0,0.0,0.0,0,-1.0504050000000404,-0.5275260000000033,-2.5477300000000014
2016-11-08,1.0,0.0,0.0,0.0,0,-0.9984749999999849,-0.4948495000000265,-2.3835099999999727
2016-11-09,1.0,0.0,0.0,0.0,0,-0.9439850000000263,-0.4608410000000277,-2.216149999999999
2016-11-10,1.0,0.0,0.0,0.0,0,-0.8876500000000362,-0.4259070000000066,-2.0464699999999993
2016-11-11,1.0,0.0,0.0,0.0,0,-0.8297349999999994,-0.3892564999999963,-1.87530000000001
2016-11-12,1.0,0.0,0.0,0.0,0,-0.7704899999999952,-0.3517250000000133,-1.703489999999988
2016-11-13,1.0,0.0,0.0,0.0,0,-0.710250000000002,-0.3136499999999814,-1.5318699999999978
2016-11-14,1.0,0.0,0.0,0.0,0,-0.6491800000000012,-0.27515400000001483,-1.3612700000000189
2016-11-15,1.0,0.0,0.0,0.0,0,-0.5875999999999806,-0.2363984999999815,-1.192510000000027
2016-11-16,1.0,0.0,0.0,0.0,0,-0.5257649999999785,-0.1975989999999911,-1.026440000000008
2016-11-17,1.0,0.0,0.0,0.0,0,-0.46126499999999737,-0.15885050000001685,-0.8638799999999947
2016-11-18,1.0,0.0,0.0,0.0,0,-0.3968749999999943,-0.12039399999999319,-0.705660000000023
2016-11-19,1.0,0.0,0.0,0.0,0,-0.3331049999999891,-0.08204399999999908,-0.5526299999999651
2016-11-20,1.0,0.0,0.0,0.0,0,-0.27016499999999155,-0.04391049999996996,-0.4056099999999958
2016-11-21,1.0,0.0,0.0,0.0,0,-0.20840499999999906,-0.004955499999982762,-0.26542999999998074
2016-11-22,1.0,0.0,0.0,0.0,0,-0.1481300000000374,0.03301850000000569,-0.13293999999999073
2016-11-23,1.0,0.0,0.0,0.0,0,-0.08957999999998378,0.06984900000001346,-0.008949999999998681
2016-11-24,1.0,0.0,0.0,0.0,0,-0.03301999999999339,0.10544249999997247,0.10569000000000983
2016-11-25,1.0,0.0,0.0,0.0,0,0.021234999999990123,0.13955700000002763,0.2101600000000019
2016-11-26,1.0,0.0,0.0,0.0,0,0.07288499999998521,0.17202400000000181,0.3036199999999951
2016-11-27,1.0,0.0,0.0,0.0,0,0.11831499999996709,0.2027414999999621,0.38524000000001024
2016-11-28,1.0,0.0,0.0,0.0,0,0.16831999999996583,0.23209899999999095,0.4541899999999828
2016-11-29,1.0,0.0,0.0,0.0,0,0.20658000000000243,0.25992050000001254,0.5096399999999903
2016-11-30,1.0,0.0,0.0,0.0,0,0.24292500000001382,0.28706899999999674,0.5507299999999873
2016-12-01,1.0,0.0,0.0,0.0,0,0.2781050000000107,0.314624499999988,0.5766700000000071
2016-12-02,1.0,0.0,0.0,0.0,0,0.30534000000000106,0.33905199999998387,0.5934899999999743
2016-12-03,1.0,0.0,0.0,0.0,0,0.32881500000002006,0.3660945000000282,0.6079099999999755
2016-12-04,1.0,0.0,0.0,0.0,0,0.3512750000000153,0.3903594999999995,0.6200499999999636
2016-12-05,1.0,0.0,0.0,0.0,0,0.36430500000000166,0.4097279999999813,0.6300499999999829
2016-12-06,1.0,0.0,0.0,0.0,0,0.37614499999997975,0.4256089999999943,0.6380299999999863
2016-12-07,1.0,0.0,0.0,0.0,0,0.3871949999999913,0.43843850000001505,0.6441199999999867
2016-12-08,1.0,0.0,0.0,0.0,0,0.39404000000001815,0.44862899999999967,0.6484399999999653
2016-12-09,1.0,0.0,0.0,0.0,0,0.39958999999998923,0.45726999999998835,0.6511400000000265
2016-12-10,1.0,0.0,0.0,0.0,0,0.4067749999999819,0.46507599999999627,0.652339999999981
2016-12-11,1.0,0.0,0.0,0.0,0,0.411280000000005,0.4720439999999968,0.6521499999999776
2016-12-12,1.0,0.0,0.0,0.0,0,0.4178149999999903,0.47817849999997575,0.6507199999999784
2016-12-13,1.0,0.0,0.0,0.0,0,0.42252999999999474,0.48353000000001883,0.6481700000000217
2016-12-14,1.0,0.0,0.0,0.0,0,0.42631500000001665,0.48823600000000056,0.6446400000000096
2016-12-15,1.0,0.0,0.0,0.0,0,0.43020500000000084,0.49212549999999167,0.6402499999999804
2016-12-16,1.0,0.0,0.0,0.0,0,0.4340400000000102,0.49525750000001945,0.6351299999999753
2016-12-17,1.0,0.0,0.0,0.0,0,0.4347850000000051,0.4976000000000027,0.6294000000000324
2016-12-18,1.0,0.0,0.0,0.0,0,0.43712500000000887,0.5003384999999895,0.6231900000000223
2016-12-19,1.0,0.0,0.0,0.0,0,0.4384849999999858,0.5023400000000009,0.6166599999999676
2016-12-20,1.0,0.0,0.0,0.0,0,0.4402799999999729,0.5015240000000404,0.6098899999999787
2016-12-21,1.0,0.0,0.0,0.0,0,0.44151500000000965,0.4997784999999908,0.6030400000000213
2016-12-22,1.0,0.0,0.0,0.0,0,0.44207500000001687,0.4988110000000091,0.5962300000000198
2016-12-23,1.0,0.0,0.0,0.0,0,0.442245000000014,0.49811150000000737,0.5895900000000154
2016-12-24,1.0,0.0,0.0,0.0,0,0.4423050000000046,0.49662799999998414,0.5832599999999672
2016-12-25,1.0,0.0,0.0,0.0,0,0.4411299999999869,0.4946509999999762,0.577350000000024
2016-12-26,1.0,0.0,0.0,0.0,0,0.4390099999999961,0.4917824999999908,0.571990000000028
2016-12-27,1.0,0.0,0.0,0.0,0,0.4358400000000131,0.4881030000000095,0.5673199999999952
2016-12-28,1.0,0.0,0.0,0.0,0,0.4319549999999879,0.4833915000000104,0.5634600000000205
2016-12-29,1.0,0.0,0.0,0.0,0,0.4272499999999866,0.47762199999996824,0.5605500000000347
2016-12-30,1.0,0.0,0.0,0.0,0,0.4210199999999986,0.47107449999999745,0.5587100000000191
2016-12-31,1.0,0.0,0.0,0.0,0,0.41304999999999836,0.46381299999999615,0.5580600000000118
2017-01-01,1.0,0.0,0.0,0.0,0,0.40528500000002055,0.4557904999999778,0.5580600000000118
2017-01-02,1.0,0.0,0.0,0.0,0,0.3972949999999855,0.4470130000000069,0.5580700000000434
2017-01-03,1.0,0.0,0.0,0.0,0,0.38851999999999975,0.43806700000002363,0.5580700000000434
2017-01-04,1.0,0.0,0.0,0.0,0,0.3766899999999964,0.4275849999999991,0.5580600000000118
2017-01-05,1.0,0.0,0.0,0.0,0,0.3634850000000256,0.415518000000003,0.5580600000000118
2017-01-06,1.0,0.0,0.0,0.0,0,0.3524749999999983,0.4043620000000146,0.5580600000000118
2017-01-07,1.0,0.0,0.0,0.0,0,0.34197500000001924,0.393172999999976,0.5580700000000434
2017-01-08,1.0,0.0,0.0,0.0,0,0.3298949999999934,0.3815130000000181,0.5580699999999865
2017-01-09,1.0,0.0,0.0,0.0,0,0.31727999999998246,0.369173499999988,0.5580600000000118
2017-01-10,1.0,0.0,0.0,0.0,0,0.30499000000000365,0.35629899999998993,0.5580600000000118
2017-01-11,1.0,0.0,0.0,0.0,0,0.2903949999999895,0.34313899999999076,0.5580600000000118
2017-01-12,1.0,0.0,0.0,0.0,0,0.2720199999999977,0.3297464999999874,0.5580699999999865
2017-01-13,1.0,0.0,0.0,0.0,0,0.25443999999998823,0.31642800000001037,0.5580699999999865
2017-01-14,1.0,0.0,0.0,0.0,0,0.23731999999995423,0.30328249999999446,0.5580600000000118
2017-01-15,1.0,0.0,0.0,0.0,0,0.22103500000000054,0.29336600000000307,0.5580600000000118
2017-01-16,1.0,0.0,0.0,0.0,0,0.20513000000002535,0.2843709999999645,0.5580699999999865
2017-01-17,1.0,0.0,0.0,0.0,0,0.19090499999998656,0.2759280000000131,0.5580699999999865
2017-01-18,1.0,0.0,0.0,0.0,0,0.17797500000000355,0.2681050000000226,0.5580600000000118
2017-01-19,1.0,0.0,0.0,0.0,0,0.16457000000002608,0.26105799999999413,0.5580600000000118
2017-01-20,1.0,0.0,0.0,0.0,0,0.15385499999999297,0.2549269999999921,0.5580599999999549
2017-01-21,1.0,0.0,0.0,0.0,0,0.1440499999999929,0.24974300000000646,0.5580699999999865
2017-01-22,1.0,0.0,0.0,0.0,0,0.13666499999996518,0.24572099999998037,0.5580699999999865
2017-01-23,1.0,0.0,0.0,0.0,0,0.1318200000000047,0.24301349999997787,0.5580600000000118
2017-01-24,1.0,0.0,0.0,0.0,0,0.12940499999999133,0.24164449999998672,0.5580599999999549
2017-01-25,1.0,0.0,0.0,0.0,0,0.12955999999996948,0.24182149999999458,0.5580600000000118
2017-01-26,1.0,0.0,0.0,0.0,0,0.13175999999998567,0.2436559999999928,0.5580699999999865
2017-01-27,1.0,0.0,0.0,0.0,0,0.13688500000000658,0.24723600000000934,0.5580699999999865
2017-01-28,1.0,0.0,0.0,0.0,0,0.14538000000001716,0.25271950000001187,0.5580599999999549
2017-01-29,1.0,0.0,0.0,0.0,0,0.1578800000000058,0.2602339999999997,0.5580600000000118
2017-01-30,1.0,0.0,0.0,0.0,0,0.1744600000000105,0.26990300000001627,0.5580699999999865
2017-01-31,1.0,0.0,0.0,0.0,0,0.1948849999999709,0.2818380000000302,0.5580699999999865
2017-02-01,1.0,0.0,0.0,0.0,0,0.2200149999999894,0.30037849999999067,0.5580599999999549
2017-02-02,1.0,0.0,0.0,0.0,0,0.25270000000000437,0.32434500000003075,0.5815000000000055
2017-02-03,1.0,0.0,0.0,0.0,0,0.28610999999997944,0.3526089999999981,0.6500199999999836
2017-02-04,1.0,0.0,0.0,0.0,0,0.3169849999999883,0.38701600000000264,0.7609400000000051
2017-02-05,1.0,0.0,0.0,0.0,0,0.35821999999998866,0.43012000000000794,0.9115899999999897
2017-02-06,1.0,0.0,0.0,0.0,0,0.4161499999999876,0.478417999999985,1.09926999999999
2017-02-07,1.0,0.0,0.0,0.0,0,0.48429000000001565,0.5582190000000338,1.3213200000000143
2017-02-08,1.0,0.0,0.0,0.0,0,0.5642100000000028,0.663245000000029,1.5750600000000077
2017-02-09,1.0,0.0,0.0,0.0,0,0.6615800000000149,0.781652000000011,1.8577999999999975
2017-02-10,1.0,0.0,0.0,0.0,0,0.7777499999999975,0.9223434999999852,2.166870000000017
2017-02-11,1.0,0.0,0.0,0.0,0,0.9110100000000045,1.0815950000000327,2.4995700000000056
2017-02-12,1.0,0.0,0.0,0.0,0,1.0647900000000163,1.261510000000038,2.8532500000000027
2017-02-13,1.0,0.0,0.0,0.0,0,1.228065000000015,1.4572135000000117,3.2252200000000357
2017-02-14,1.0,0.0,0.0,0.0,0,1.4044949999999687,1.667495999999994,3.612790000000018
2017-02-15,1.0,0.0,0.0,0.0,0,1.5863950000000102,1.8910305000000023,4.013280000000009
2017-02-16,1.0,0.0,0.0,0.0,0,1.782340000000005,2.1267704999999553,4.4240199999999845
2017-02-17,1.0,0.0,0.0,0.0,0,1.9885699999999815,2.3726945,4.842330000000004
2017-02-18,1.0,0.0,0.0,0.0,0,2.207684999999998,2.6273164999999863,5.2655300000000125
2017-02-19,1.0,0.0,0.0,0.0,0,2.4338049999999782,2.889189000000002,5.690940000000012
2017-02-20,1.0,0.0,0.0,0.0,0,2.665610000000015,3.1609944999999953,6.115859999999998
2017-02-21,1.0,0.0,0.0,0.0,0,2.901655000000005,3.439613500000004,6.537649999999985
2017-02-22,1.0,0.0,0.0,0.0,0,3.139509999999973,3.721281500000026,6.9535999999999945
2017-02-23,1.0,0.0,0.0,0.0,0,3.3782699999999863,4.004440000000014,7.361040000000003
2017-02-24,1.0,0.0,0.0,0.0,0,3.6164349999999956,4.287746000000024,7.757289999999955
2017-02-25,1.0,0.0,0.0,0.0,0,3.8462399999999946,4.569887499999979,8.139659999999992
2017-02-26,1.0,0.0,0.0,0.0,0,4.073024999999973,4.848650000000015,8.505490000000009
2017-02-27,1.0,0.0,0.0,0.0,0,4.295474999999982,5.122427500000001,8.852090000000032
2017-02-28,1.0,0.0,0.0,0.0,0,4.512225000000029,5.389458500000006,9.176779999999951
2017-03-01,1.0,0.0,0.0,0.0,0,4.73112500000002,5.648184499999962,9.47687000000002
2017-03-02,1.0,0.0,0.0,0.0,0,4.943124999999981,5.896879500000005,9.763660000000016
2017-03-03,1.0,0.0,0.0,0.0,0,5.145790000000005,6.134113999999999,10.05021000000005
2017-03-04,1.0,0.0,0.0,0.0,0,5.338359999999994,6.359188500000002,10.31311999999997
2017-03-05,1.0,0.0,0.0,0.0,0,5.520319999999998,6.571429000000017,10.530740000000037
2017-03-06,0.98,0.02,0.0,0.0,0,5.688949999999977,6.769920000000002,10.705780000000004
2017-03-07,0.98,0.02,0.0,0.0,0,5.839005000000014,6.953568500000011,10.840940000000046
2017-03-08,0.98,0.02,0.0,0.0,0,5.977015000000023,7.12748949999999,10.938910000000021
2017-03-09,0.96,0.04,0.0,0.0,0,6.114209999999986,7.2879409999999805,11.002389999999991
2017-03-10,0.92,0.08,0.0,0.0,0,6.234620000000007,7.42914700000002,11.034080000000017
2017-03-11,0.9,0.1,0.0,0.0,0,6.335205000000002,7.547236999999998,11.03667999999999
2017-03-12,0.9,0.1,0.0,0.0,0,6.415965,7.640898500000017,11.012879999999996
2017-03-13,0.88,0.12,0.0,0.0,0,6.474229999999977,7.7117009999999935,10.965390000000014
2017-03-14,0.88,0.12,0.0,0.0,0,6.5160049999999785,7.7612820000000164,10.896889999999985
2017-03-15,0.88,0.12,0.0,0.0,0,6.5425400000000025,7.791185000000027,10.81007999999997
2017-03-16,0.88,0.12,0.0,0.0,0,6.555019999999985,7.802988000000011,10.707679999999982
2017-03-17,0.88,0.12,0.0,0.0,0,6.554560000000009,7.796131500000013,10.592359999999985
2017-03-18,0.88,0.12,0.0,0.0,0,6.542330000000021,7.772418500000003,10.46683999999999
2017-03-19,0.88,0.12,0.0,0.0,0,6.520224999999982,7.735554999999999,10.333810000000028
2017-03-20,0.88,0.12,0.0,0.0,0,6.490115000000003,7.687128500000012,10.195960000000014
2017-03-21,0.9,0.1,0.0,0.0,0,6.451625000000007,7.628733000000002,10.055990000000008
2017-03-22,0.9,0.1,0.0,0.0,0,6.405975000000012,7.561986000000024,9.916609999999991
2017-03-23,0.9,0.1,0.0,0.0,0,6.354280000000017,7.488623500000003,9.780490000000043
2017-03-24,0.94,0.06,0.0,0.0,0,6.297819999999973,7.410177999999993,9.65037000000001
2017-03-25,0.96,0.04,0.0,0.0,0,6.236204999999984,7.32837399999998,9.528909999999996
2017-03-26,0.98,0.02,0.0,0.0,0,6.169790000000006,7.2448694999999645,9.418830000000014
2017-03-27,0.98,0.02,0.0,0.0,0,6.102509999999995,7.1612969999999985,9.322820000000036
2017-03-28,0.98,0.02,0.0,0.0,0,6.0356800000000135,7.079398500000008,9.243580000000009
2017-03-29,0.98,0.02,0.0,0.0,0,5.97054,7.000857500000007,9.183799999999962
2017-03-30,0.98,0.02,0.0,0.0,0,5.909230000000008,6.927365,9.146180000000015
2017-03-31,0.98,0.02,0.0,0.0,0,5.852879999999999,6.860636500000006,9.133429999999976
2017-04-01,0.98,0.02,0.0,0.0,0,5.801800000000014,6.80238800000001,9.134270000000015
2017-04-02,0.98,0.02,0.0,0.0,0,5.757129999999989,6.753929000000011,9.139009999999985
2017-04-03,1.0,0.0,0.0,0.0,0,5.719540000000023,6.715798500000011,9.150500000000022
2017-04-04,1.0,0.0,0.0,0.0,0,5.689410000000038,6.687959499999979,9.168079999999975
2017-04-05,1.0,0.0,0.0,0.0,0,5.666595000000001,6.670314000000024,9.191069999999968
2017-04-06,1.0,0.0,0.0,0.0,0,5.650499999999994,6.662826499999997,9.218759999999975
2017-04-07,1.0,0.0,0.0,0.0,0,5.640199999999993,6.66258199999998,9.250479999999982
2017-04-08,1.0,0.0,0.0,0.0,0,5.637934999999999,6.660301500000022,9.28555
2017-04-09,1.0,0.0,0.0,0.0,0,5.639550000000014,6.65612549999999,9.323279999999954
2017-04-10,1.0,0.0,0.0,0.0,0,5.644960000000026,6.655649500000001,9.362979999999993
2017-04-11,1.0,0.0,0.0,0.0,0,5.65397999999999,6.658569999999995,9.403959999999984
2017-04-12,1.0,0.0,0.0,0.0,0,5.657990000000012,6.664635500000003,9.445549999999969
2017-04-13,1.0,0.0,0.0,0.0,0,5.663745000000006,6.673555999999982,9.487070000000017
2017-04-14,0.98,0.02,0.0,0.0,0,5.672044999999997,6.685024999999965,9.52782000000002
2017-04-15,0.98,0.02,0.0,0.0,0,5.682774999999992,6.69877649999998,9.567110000000014
2017-04-16,0.98,0.02,0.0,0.0,0,5.688089999999988,6.714508499999985,9.604269999999985
2017-04-17,0.98,0.02,0.0,0.0,0,5.695065000000028,6.731911500000007,9.638610000000028
2017-04-18,0.98,0.02,0.0,0.0,0,5.704239999999999,6.750681500000013,9.669439999999952
2017-04-19,0.98,0.02,0.0,0.0,0,5.715480000000014,6.770543499999997,9.69608999999997
2017-04-20,0.98,0.02,0.0,0.0,0,5.72863000000001,6.791181999999983,9.71786000000003
2017-04-21,0.98,0.02,0.0,0.0,0,5.744959999999992,6.812326000000001,9.734070000000031
2017-04-22,0.98,0.02,0.0,0.0,0,5.770474999999976,6.834126499999991,9.744039999999984
2017-04-23,0.98,0.02,0.0,0.0,0,5.79699500000001,6.855799499999978,9.747070000000008
2017-04-24,0.98,0.02,0.0,0.0,0,5.824280000000016,6.877033500000033,9.742490000000032
2017-04-25,0.98,0.02,0.0,0.0,0,5.85557,6.897568000000026,9.72960999999998
2017-04-26,0.98,0.02,0.0,0.0,0,5.889434999999992,6.917083500000013,9.707740000000001
2017-04-27,0.98,0.02,0.0,0.0,0,5.921929999999975,6.935256500000014,9.676199999999994
2017-04-28,0.96,0.04,0.0,0.0,0,5.952719999999999,6.951789500000013,9.634310000000028
2017-04-29,0.96,0.04,0.0,0.0,0,5.980440000000016,6.966393499999978,9.581389999999999
2017-04-30,0.96,0.04,0.0,0.0,0,6.0041300000000035,6.978721499999992,9.516729999999995
2017-05-01,0.96,0.04,0.0,0.0,0,6.025794999999988,6.988508999999991,9.439669999999978
2017-05-02,0.96,0.04,0.0,0.0,0,6.045145000000019,6.995431000000008,9.349240000000009
