time_index,rate_mean,rate_std,rate_median,rate_p05,rate_p95,rate_min,rate_max,p_green,p_yellow,p_orange,p_red,exceed_probability
45,2.434810599999996,0.4767381785459485,2.3382850000000133,1.6908645000000064,3.1535565000000103,1.4754899999999793,4.234199999999987,1.0,0.0,0.0,0.0,0.0
46,2.487721,0.4914655310281381,2.3908750000000225,1.7241300000000195,3.227524000000008,1.4911200000000235,4.34078999999997,1.0,0.0,0.0,0.0,0.0
47,2.5369659999999987,0.5052422009940469,2.440094999999957,1.7596269999999918,3.2962994999999777,1.5053100000000086,4.439930000000004,1.0,0.0,0.0,0.0,0.0
48,2.5826517999999954,0.5180766123263515,2.4860499999999774,1.7928154999999806,3.3599369999999733,1.5182300000000168,4.532019999999989,1.0,0.0,0.0,0.0,0.0
49,2.625073200000004,0.5300194990038056,2.5290350000000217,1.8235355000000026,3.4188820000000244,1.5301800000000298,4.617380000000026,1.0,0.0,0.0,0.0,0.0
50,2.664699799999996,0.5411467075458524,2.569550000000021,1.852171999999959,3.473570999999978,1.5415199999999913,4.696930000000009,1.0,0.0,0.0,0.0,0.0
51,2.7025823999999967,0.551737053686312,2.608514999999983,1.8769304999999945,3.5255220000000005,1.5525799999999776,4.772670000000005,1.0,0.0,0.0,0.0,0.0
52,2.739372000000001,0.5619575179237478,2.646604999999994,1.8994995000000159,3.5756059999999987,1.563600000000008,4.845799999999997,1.0,0.0,0.0,0.0,0.0
53,2.7748476000000006,0.5717599928418697,2.6834650000000124,1.92093900000001,3.623542000000003,1.5744899999999689,4.915930000000003,1.0,0.0,0.0,0.0,0.0
54,2.8087662000000013,0.5810930368583567,2.7189900000000193,1.9411729999999807,3.6690690000000385,1.5850199999999859,4.982499999999959,1.0,0.0,0.0,0.0,0.0
55,2.840897399999999,0.589898649218874,2.7528250000000014,1.9601019999999891,3.711823000000015,1.5952699999999709,5.045220000000029,1.0,0.0,0.0,0.0,0.0
56,2.8710091999999965,0.5981310215037057,2.7847749999999962,1.9775395000000002,3.7514710000000004,1.6049699999999802,5.10363000000001,1.0,0.0,0.0,0.0,0.0
57,2.8988765999999964,0.605733385428693,2.8146349999999813,1.9934079999999939,3.7878135000000013,1.6141599999999698,5.157280000000014,1.0,0.0,0.0,0.0,0.0
58,2.9242687999999997,0.612656232251744,2.842109999999991,2.007597499999997,3.8204855000000206,1.6225900000000024,5.205780000000004,1.0,0.0,0.0,0.0,0.0
59,2.946961999999994,0.6188374552863695,2.8670199999999966,2.020005999999975,3.8492459999999995,1.6301899999999705,5.248649999999998,1.0,0.0,0.0,0.0,0.0
60,2.9667335999999955,0.6242265465023111,2.8867700000000127,2.030475499999997,3.8738084999999813,1.6368499999999813,5.285489999999982,1.0,0.0,0.0,0.0,0.0
61,2.9833554000000015,0.6287696356497668,2.8989150000000166,2.03888300000001,3.8938404999999876,1.6424900000000093,5.315940000000012,1.0,0.0,0.0,0.0,0.0
62,2.9966056000000028,0.6324173231958535,2.9098149999999805,2.0451504999999996,3.9090945000000032,1.6469700000000103,5.339510000000018,1.0,0.0,0.0,0.0,0.0
63,3.006259599999994,0.6350997160914404,2.9258700000000033,2.0491500000000116,3.919999499999997,1.6501399999999649,5.355819999999994,1.0,0.0,0.0,0.0,0.0
64,3.012093799999999,0.6367656500705413,2.935169999999971,2.0507379999999786,3.9254715000000004,1.6519800000000373,5.364440000000002,1.0,0.0,0.0,0.0,0.0
65,3.0138959999999964,0.6373604591098642,2.9411350000000027,2.04983799999998,3.9253145000000416,1.652340000000038,5.364950000000022,1.0,0.0,0.0,0.0,0.0
66,3.0114425999999956,0.6368315265334965,2.947864999999979,2.0462829999999625,3.9192000000000005,1.6510600000000295,5.356970000000047,1.0,0.0,0.0,0.0,0.0
67,3.0045071999999973,0.6351060341939343,2.9502250000000174,2.0400440000000004,3.906798999999998,1.6481300000000374,5.340100000000007,1.0,0.0,0.0,0.0,0.0
68,2.9928790000000003,0.632138401489537,2.947985000000017,2.0308995000000096,3.8878635000000004,1.6433700000000044,5.313839999999971,1.0,0.0,0.0,0.0,0.0
69,2.976352800000001,0.62785602773195,2.9408300000000054,2.0188455000000145,3.8621374999999887,1.6367599999999811,5.277850000000001,1.0,0.0,0.0,0.0,0.0
70,2.9546836000000063,0.6222225228139737,2.925844999999981,2.0036674999999917,3.8293025000000056,1.6279900000000112,5.231719999999996,1.0,0.0,0.0,0.0,0.0
71,2.927657600000002,0.6151627326380943,2.9030549999999664,1.985277999999991,3.7890619999999955,1.617149999999981,5.17507999999998,1.0,0.0,0.0,0.0,0.0
72,2.8950773999999977,0.6066132703885309,2.874644999999987,1.963630000000009,3.7411934999999628,1.6041199999999662,5.107390000000009,1.0,0.0,0.0,0.0,0.0
73,2.856699400000003,0.5965199488749272,2.840450000000004,1.9384970000000066,3.68533199999996,1.5886500000000296,5.028359999999964,1.0,0.0,0.0,0.0,0.0
74,2.812317399999996,0.5848248174743625,2.800155000000018,1.909828999999982,3.6212349999999844,1.5707399999999438,4.9375,1.0,0.0,0.0,0.0,0.0
75,2.7617122000000016,0.5714694092239158,2.7533050000000117,1.8775279999999952,3.548591000000002,1.5503300000000309,4.834540000000004,1.0,0.0,0.0,0.0,0.0
76,2.7047896000000016,0.5564316445906702,2.699245000000019,1.8415429999999702,3.4674624999999963,1.5270699999999806,4.719159999999988,1.0,0.0,0.0,0.0,0.0
77,2.641569199999999,0.5397390287977183,2.6355600000000265,1.8019385000000312,3.3777544999999916,1.5009400000000142,4.591599999999971,1.0,0.0,0.0,0.0,0.0
78,2.5722602000000028,0.5214196139328043,2.563385000000011,1.758904500000014,3.279805000000013,1.4721999999999866,4.452119999999979,1.0,0.0,0.0,0.0,0.0
79,2.4972923999999956,0.5016171070771925,2.4855500000000177,1.7126919999999928,3.174217999999968,1.440870000000018,4.301670000000001,1.0,0.0,0.0,0.0,0.0
80,2.4172944000000007,0.48048553409879363,2.4026500000000226,1.6636880000000076,3.0618455000000067,1.4073000000000206,4.14127000000002,1.0,0.0,0.0,0.0,0.0
81,2.333157400000007,0.45825616228110605,2.3155900000000145,1.6124260000000135,2.9437100000000043,1.3719800000000077,3.9726499999999874,1.0,0.0,0.0,0.0,0.0
82,2.2456421999999985,0.43514435815466207,2.225075000000004,1.55932650000002,2.820944500000013,1.3352299999999673,3.797179999999969,1.0,0.0,0.0,0.0,0.0
83,2.1552870000000017,0.4112886051119022,2.1342750000000024,1.504728999999975,2.6941659999999725,1.2973100000000386,3.6158399999999915,1.0,0.0,0.0,0.0,0.0
84,2.0625962000000015,0.3868353922714854,2.045675000000017,1.4489815000000192,2.5641009999999564,1.258450000000039,3.4297000000000253,1.0,0.0,0.0,0.0,0.0
85,1.968100999999997,0.3619365476932611,1.9553549999999689,1.3923665,2.4314699999999787,1.2188800000000128,3.239749999999958,1.0,0.0,0.0,0.0,0.0
86,1.8723154000000033,0.33674518577659146,1.8637899999999945,1.3351970000000164,2.296989499999995,1.1788500000000113,3.046989999999994,1.0,0.0,0.0,0.0,0.0
87,1.7757638000000053,0.3114291054706389,1.7714849999999842,1.2777854999999874,2.161420999999981,1.1385500000000093,2.8525000000000205,1.0,0.0,0.0,0.0,0.0
88,1.6789547999999979,0.28613964050856294,1.6789250000000209,1.220461999999958,2.025403499999996,1.098230000000001,2.657100000000014,1.0,0.0,0.0,0.0,0.0
89,1.5824020000000052,0.26106628273216465,1.5887299999999982,1.163123500000023,1.8896675000000014,1.0581999999999994,2.4620199999999954,1.0,0.0,0.0,0.0,0.0
90,1.4866214000000049,0.23640286388515022,1.5009000000000015,1.1047095000000098,1.7575815000000061,1.0186300000000301,2.268129999999985,1.0,0.0,0.0,0.0,0.0
91,1.3921263999999918,0.21236662424425162,1.4025399999999877,1.0469224999999625,1.635587500000014,0.9797599999999989,2.0764199999999846,1.0,0.0,0.0,0.0,0.0
92,1.2994144000000016,0.18920986386635782,1.305659999999989,0.9843030000000283,1.5180710000000233,0.938160000000039,1.8879699999999957,1.0,0.0,0.0,0.0,0.0
93,1.2090060000000074,0.16723289871387612,1.216070000000002,0.9220510000000018,1.4151970000000034,0.8899900000000116,1.7036800000000198,1.0,0.0,0.0,0.0,0.0
94,1.1214042000000028,0.1468182236101502,1.1188199999999995,0.874628000000024,1.3066734999999767,0.843529999999987,1.5246199999999703,1.0,0.0,0.0,0.0,0.0
95,1.037108199999999,0.12841863085142405,1.0316899999999976,0.8252689999999945,1.2155094999999876,0.7763999999999669,1.3517999999999688,1.0,0.0,0.0,0.0,0.0
96,0.9566360000000066,0.11263100048116237,0.9604700000000435,0.7665134999999992,1.1315054999999916,0.7111400000000003,1.1861199999999599,1.0,0.0,0.0,0.0,0.0
97,0.8804773999999997,0.10014522654237573,0.8794900000000041,0.720236000000017,1.0404464999999674,0.6493600000000015,1.0709999999999695,1.0,0.0,0.0,0.0,0.0
98,0.8091339999999946,0.09162324083563453,0.8074149999999918,0.664879500000015,0.9588195000000127,0.5914300000000026,1.0049999999999955,1.0,0.0,0.0,0.0,0.0
99,0.7431087999999977,0.08740947225185172,0.7427449999999851,0.5975075000000032,0.8885079999999931,0.5378799999999728,0.9439700000000357,1.0,0.0,0.0,0.0,0.0
100,0.6829057999999952,0.08725463267252558,0.6925349999999924,0.5426069999999867,0.826241999999982,0.4889999999999759,0.8884000000000469,1.0,0.0,0.0,0.0,0.0
101,0.6290406000000007,0.09031525559677585,0.6313950000000261,0.4911979999999943,0.7714175000000068,0.445350000000019,0.8387500000000045,1.0,0.0,0.0,0.0,0.0
102,0.5819682000000023,0.09544610405001429,0.5855099999999993,0.43145499999999687,0.7273759999999981,0.39854000000002543,0.7955699999999979,1.0,0.0,0.0,0.0,0.0
103,0.5422364000000016,0.10153931836747487,0.5441399999999987,0.3902874999999824,0.6903784999999885,0.3108799999999974,0.7592599999999834,1.0,0.0,0.0,0.0,0.0
104,0.510321600000002,0.10770960850701464,0.5082299999999975,0.3515095000000059,0.6609349999999921,0.23834999999996853,0.7303100000000313,1.0,0.0,0.0,0.0,0.0
105,0.48650100000000296,0.11336081841642287,0.48330000000001405,0.32838699999999504,0.6450054999999991,0.18142999999997755,0.7090599999999654,1.0,0.0,0.0,0.0,0.0
106,0.47056379999999876,0.11814649952736724,0.46695499999998447,0.3082955000000311,0.6367435000000086,0.13980000000003656,0.6953100000000063,1.0,0.0,0.0,0.0,0.0
107,0.4618320000000017,0.12193595848406548,0.46068000000002485,0.294236000000015,0.6344824999999957,0.11216999999999189,0.6884999999999764,1.0,0.0,0.0,0.0,0.0
108,0.45919479999999907,0.12477467322549991,0.45935499999998797,0.2872990000000243,0.6362660000000062,0.09650000000004866,0.687780000000032,1.0,0.0,0.0,0.0,0.0
109,0.46115880000000287,0.12685552987455662,0.46188500000002364,0.2854390000000052,0.6411124999999828,0.08992999999998119,0.6915700000000129,1.0,0.0,0.0,0.0,0.0
110,0.46585400000000277,0.12842799731319327,0.4666750000000093,0.28779099999999574,0.6475344999999976,0.08906999999999243,0.6982799999999543,1.0,0.0,0.0,0.0,0.0
111,0.47116980000000014,0.12984521622881978,0.47184500000000185,0.29134899999999675,0.6542345000000068,0.09000000000003183,0.7057800000000043,1.0,0.0,0.0,0.0,0.0
112,0.47602380000000155,0.13130687112117334,0.4770849999999882,0.29461200000002064,0.6605260000000157,0.09066000000001395,0.7130500000000097,1.0,0.0,0.0,0.0,0.0
113,0.4804195999999945,0.13281390280926111,0.48197999999999297,0.29751100000001146,0.666282499999977,0.09107000000000198,0.7201900000000023,1.0,0.0,0.0,0.0,0.0
114,0.4843672000000004,0.1343533329153733,0.48637500000003797,0.3001515000000154,0.6716419999999856,0.09129999999998972,0.7271400000000199,1.0,0.0,0.0,0.0,0.0
115,0.4878869999999995,0.13590795925468624,0.4902349999999842,0.3024655000000223,0.676523500000016,0.09137000000004036,0.733789999999999,1.0,0.0,0.0,0.0,0.0
116,0.4909691999999973,0.13747876750114008,0.4935949999999991,0.30421049999997934,0.6809555000000358,0.09118000000000848,0.7402699999999527,1.0,0.0,0.0,0.0,0.0
117,0.493614399999999,0.13905468937574864,0.49644499999999425,0.3055880000000286,0.6848974999999882,0.09086999999999534,0.746309999999994,1.0,0.0,0.0,0.0,0.0
118,0.4958486000000039,0.1406298396937391,0.49881499999997914,0.3067014999999941,0.6884234999999819,0.09035999999997557,0.7520999999999844,1.0,0.0,0.0,0.0,0.0
119,0.49766180000000304,0.1421791952645665,0.5007249999999601,0.3062975000000165,0.6914135000000101,0.08975000000003774,0.7575400000000059,1.0,0.0,0.0,0.0,0.0
120,0.4990613999999994,0.14369528096450881,0.5021600000000035,0.3047035000000108,0.6939499999999867,0.08899000000002388,0.762519999999995,1.0,0.0,0.0,0.0,0.0
121,0.5000556000000052,0.14517599269064482,0.5031899999999894,0.3027665000000098,0.6962140000000062,0.08814000000000988,0.7671000000000276,1.0,0.0,0.0,0.0,0.0
122,0.5006447999999954,0.1466020326061146,0.5037249999999744,0.30042199999997193,0.6980244999999797,0.08717999999998938,0.7712399999999775,1.0,0.0,0.0,0.0,0.0
123,0.5008423999999922,0.1479593041754432,0.5038499999999999,0.29719199999999263,0.7013214999999946,0.08614999999997508,0.7748699999999644,1.0,0.0,0.0,0.0,0.0
124,0.5006442000000026,0.14923532905147036,0.5036899999999775,0.29372950000001197,0.7043239999999997,0.08500000000003638,0.7779500000000326,1.0,0.0,0.0,0.0,0.0
125,0.5000671999999997,0.15042477564115833,0.5028750000000173,0.2900174999999933,0.7068265000000054,0.08382000000000289,0.780490000000043,1.0,0.0,0.0,0.0,0.0
126,0.49911159999999655,0.1514960399746454,0.5018199999999808,0.2861020000000082,0.7089685000000031,0.08264000000002625,0.7823500000000081,1.0,0.0,0.0,0.0,0.0
127,0.49778080000000274,0.1524573646368128,0.5003650000000448,0.2816160000000082,0.710494000000017,0.08141999999998006,0.7837000000000103,1.0,0.0,0.0,0.0,0.0
128,0.49608440000000315,0.15327246015337365,0.49856499999998505,0.276829500000008,0.7114385000000197,0.08014000000002852,0.784339999999986,1.0,0.0,0.0,0.0,0.0
129,0.49402680000000143,0.15393325661335194,0.49640500000001,0.27197599999998656,0.7117300000000426,0.07895000000002028,0.7842299999999796,1.0,0.0,0.0,0.0,0.0
130,0.49161000000000626,0.15443321145401256,0.49387500000000273,0.26715500000001385,0.711318,0.07769000000001824,0.7834599999999909,1.0,0.0,0.0,0.0,0.0
131,0.4888328000000001,0.1547428076867353,0.49099499999999807,0.2623084999999861,0.710209500000036,0.0765400000000227,0.7819499999999948,1.0,0.0,0.0,0.0,0.0
132,0.4857270000000005,0.15485280044320152,0.48785999999998353,0.2575445000000059,0.7084175000000129,0.07536999999996397,0.7796199999999658,1.0,0.0,0.0,0.0,0.0
133,0.48226899999999434,0.15474416995710197,0.4843649999999968,0.25292850000000444,0.7058229999999838,0.07428000000004431,0.7764500000000112,1.0,0.0,0.0,0.0,0.0
134,0.47848199999999336,0.15440446251613885,0.48062000000001603,0.2484464999999915,0.7024639999999805,0.07326000000000477,0.7724599999999668,1.0,0.0,0.0,0.0,0.0
135,0.47436660000000075,0.15380401739146635,0.4765549999999905,0.24439400000000547,0.6982649999999978,0.07233000000002221,0.7675800000000095,1.0,0.0,0.0,0.0,0.0
136,0.4699393999999995,0.15293672881973555,0.47223499999998353,0.24109550000004562,0.6931799999999924,0.071550000000002,0.7618099999999686,1.0,0.0,0.0,0.0,0.0
137,0.46522519999999984,0.15177768168647923,0.4677249999999731,0.23791949999999532,0.6872620000000097,0.07093000000003258,0.7551000000000272,1.0,0.0,0.0,0.0,0.0
138,0.4602483999999993,0.15028287452993408,0.46299999999999386,0.23506200000001343,0.6803760000000124,0.0705199999999877,0.7473699999999894,1.0,0.0,0.0,0.0,0.0
139,0.45503120000000424,0.14843494213799935,0.4581349999999986,0.2324354999999912,0.6724780000000095,0.07033999999998741,0.7386300000000006,1.0,0.0,0.0,0.0,0.0
140,0.44958319999999274,0.14620980732118505,0.45306999999999675,0.23021599999999295,0.6635729999999795,0.07049999999998136,0.7288200000000415,1.0,0.0,0.0,0.0,0.0
141,0.4439183999999989,0.14358609484947837,0.44784500000002936,0.22835949999999913,0.6535789999999764,0.07083000000000084,0.7178499999999985,1.0,0.0,0.0,0.0,0.0
142,0.4380237999999929,0.1405587726865245,0.44243500000001745,0.22783000000000586,0.6423774999999892,0.07139999999998281,0.7058099999999854,1.0,0.0,0.0,0.0,0.0
143,0.4319470000000058,0.137165983991245,0.4368599999999958,0.22841349999998214,0.6302340000000128,0.07211000000000922,0.6926599999999894,1.0,0.0,0.0,0.0,0.0
144,0.42577179999999887,0.13346115725818647,0.4308399999999608,0.22973800000001462,0.6171224999999964,0.07294999999999163,0.6786500000000046,1.0,0.0,0.0,0.0,0.0
145,0.4195670000000041,0.12951042289234962,0.42387499999998113,0.23179700000000594,0.6033420000000006,0.07387999999997419,0.66404,1.0,0.0,0.0,0.0,0.0
146,0.41343900000000305,0.1253750117545268,0.41774999999998386,0.233620000000019,0.5890534999999602,0.07504999999997608,0.6488600000000133,1.0,0.0,0.0,0.0,0.0
147,0.40747060000000374,0.12112939912459923,0.41304999999999836,0.23600400000000832,0.5745180000000204,0.07625999999999067,0.6335500000000138,1.0,0.0,0.0,0.0,0.0
148,0.4017379999999969,0.11683926454226082,0.40867500000001655,0.2389504999999957,0.5601515000000262,0.077699999999993,0.6180800000000204,1.0,0.0,0.0,0.0,0.0
149,0.39633759999999596,0.11257920898710942,0.4033550000000048,0.24151500000000112,0.5495509999999826,0.07916000000000167,0.6028100000000336,1.0,0.0,0.0,0.0,0.0
150,0.39135100000000306,0.10842587104203533,0.39834999999999354,0.24239299999999558,0.5410385000000019,0.08078000000000429,0.5879199999999969,1.0,0.0,0.0,0.0,0.0
151,0.3868733999999995,0.10445177484272707,0.39382499999999254,0.24055700000002958,0.5332334999999716,0.0825399999999945,0.573599999999999,1.0,0.0,0.0,0.0,0.0
152,0.3829894000000024,0.10071832339241199,0.3898349999999766,0.23907100000000128,0.5262819999999947,0.08442000000002281,0.5599799999999959,1.0,0.0,0.0,0.0,0.0
153,0.37977420000000395,0.09731801723174972,0.3864650000000154,0.2380239999999702,0.5159930000000003,0.08634999999998172,0.5473400000000197,1.0,0.0,0.0,0.0,0.0
154,0.3773293999999953,0.0942949882107968,0.38543999999998846,0.23722699999998156,0.5044074999999907,0.08849999999995362,0.5358600000000138,1.0,0.0,0.0,0.0,0.0
155,0.37573840000000247,0.09173038499909045,0.3831649999999911,0.23605100000001186,0.4949365000000142,0.09063000000003285,0.5317600000000198,1.0,0.0,0.0,0.0,0.0
156,0.37506920000000604,0.08966611267704094,0.38103000000000975,0.23533899999998767,0.4871769999999742,0.092899999999986,0.5331799999999589,1.0,0.0,0.0,0.0,0.0
157,0.3754327999999964,0.08813196501443657,0.3823099999999897,0.23522300000001053,0.48422049999999217,0.09528000000000247,0.5360799999999699,1.0,0.0,0.0,0.0,0.0
158,0.3769119999999987,0.08717127342309758,0.38215999999999894,0.23628500000002645,0.486285500000011,0.09771999999998116,0.5407200000000216,1.0,0.0,0.0,0.0,0.0
159,0.37957780000000185,0.08679115482746665,0.38519500000001017,0.24009000000001776,0.4908214999999955,0.10021999999997888,0.5470899999999688,1.0,0.0,0.0,0.0,0.0
160,0.38353779999999804,0.08697847857876939,0.3877999999999986,0.24459849999998654,0.49751499999997856,0.10287999999997055,0.5554200000000264,1.0,0.0,0.0,0.0,0.0
161,0.38886679999999957,0.08773811282796762,0.39251500000000306,0.24985149999997985,0.5027199999999965,0.10555999999996857,0.5658000000000243,1.0,0.0,0.0,0.0,0.0
162,0.3956542000000002,0.08905985380378328,0.39879999999999427,0.25484999999997626,0.5101980000000339,0.10831000000001723,0.5782500000000255,1.0,0.0,0.0,0.0,0.0
163,0.40397140000000265,0.09091499672007682,0.4062250000000063,0.26044650000001185,0.5203700000000054,0.11113999999997759,0.5930500000000052,1.0,0.0,0.0,0.0,0.0
164,0.4139186000000052,0.09329518322125017,0.41538500000001477,0.26696750000000974,0.5337470000000252,0.1140399999999886,0.6101400000000012,1.0,0.0,0.0,0.0,0.0
165,0.42558419999999386,0.09621568201531772,0.4261500000000069,0.2744034999999826,0.5500884999999869,0.11700000000001864,0.6298199999999952,1.0,0.0,0.0,0.0,0.0
166,0.4392313999999988,0.09964267526885522,0.43978500000000054,0.2830700000000149,0.5687585000000211,0.12032999999996719,0.6521599999999808,1.0,0.0,0.0,0.0,0.0
167,0.4554514000000017,0.1034738670746786,0.456450000000018,0.29369250000001446,0.5902029999999797,0.1250999999999749,0.6776100000000156,1.0,0.0,0.0,0.0,0.0
168,0.4751487999999972,0.10760677458834392,0.4779699999999991,0.3073159999999916,0.615546999999998,0.1328399999999874,0.706799999999987,1.0,0.0,0.0,0.0,0.0
169,0.49940939999999384,0.11187631029737657,0.5028349999999762,0.3252350000000064,0.6481599999999673,0.14557999999999538,0.7402600000000348,1.0,0.0,0.0,0.0,0.0
170,0.529539800000008,0.11607202553674968,0.5313500000000317,0.34917850000000217,0.6875610000000109,0.16570000000001528,0.7787799999999834,1.0,0.0,0.0,0.0,0.0
171,0.5668899999999951,0.11999913183359083,0.5666099999999972,0.380872999999994,0.7348599999999947,0.19580000000001974,0.8229000000000042,1.0,0.0,0.0,0.0,0.0
172,0.6128638000000046,0.12343977344818509,0.6157000000000039,0.42228200000001836,0.7903205000000155,0.23863000000000056,0.8731099999999969,1.0,0.0,0.0,0.0,0.0
173,0.6678499999999997,0.12639722802759884,0.674270000000007,0.473447499999989,0.8484355000000163,0.29514999999997826,0.9292599999999993,1.0,0.0,0.0,0.0,0.0
174,0.7312999999999988,0.12907971243873234,0.7350399999999979,0.5340514999999953,0.9144999999999726,0.364530000000002,0.9910399999999981,1.0,0.0,0.0,0.0,0.0
175,0.8026555999999959,0.13172638873987694,0.8085849999999937,0.5995380000000239,0.9949750000000079,0.4460500000000138,1.058019999999999,1.0,0.0,0.0,0.0,0.0
176,0.8813462000000015,0.13456033378422877,0.8870950000000164,0.6723824999999891,1.084200500000017,0.5388500000000249,1.147580000000005,1.0,0.0,0.0,0.0,0.0
177,0.9668096000000014,0.13781826302898312,0.9673449999999946,0.7538964999999933,1.1823319999999882,0.6422400000000152,1.254480000000001,1.0,0.0,0.0,0.0,0.0
178,1.0584796000000005,0.14169486220518285,1.0605400000000031,0.8456860000000119,1.2783654999999696,0.7554000000000087,1.3684299999999894,1.0,0.0,0.0,0.0,0.0
179,1.1558063999999957,0.14638499952090755,1.146714999999972,0.9360059999999862,1.3761030000000203,0.8775999999999726,1.488740000000007,1.0,0.0,0.0,0.0,0.0
180,1.2582151999999973,0.15199378936344946,1.2463399999999751,1.0255165000000062,1.4798559999999978,1.0079900000000066,1.6146799999999644,1.0,0.0,0.0,0.0,0.0
181,1.365146400000001,0.15863202558713632,1.3564350000000047,1.12399249999998,1.5948915000000226,1.0956099999999651,1.7455999999999676,1.0,0.0,0.0,0.0,0.0
182,1.4760363999999992,0.1663373687537448,1.4733499999999822,1.2263135000000063,1.7227355000000015,1.172429999999963,1.8808399999999779,1.0,0.0,0.0,0.0,0.0
183,1.5903333999999973,0.17508316011996636,1.5896099999999933,1.3321760000000098,1.8546080000000074,1.2517599999999902,2.0197200000000066,1.0,0.0,0.0,0.0,0.0
184,1.7074760000000027,0.18482148634919496,1.7050200000000189,1.4410090000000082,1.9894015000000052,1.333250000000021,2.1614699999999516,1.0,0.0,0.0,0.0,0.0
185,1.8268922000000043,0.1954703853689541,1.8206349999999816,1.5517790000000133,2.1272000000000246,1.4165799999999535,2.3055100000000266,1.0,0.0,0.0,0.0,0.0
186,1.9480483999999978,0.20692901615771808,1.9273000000000309,1.6574500000000056,2.267827499999984,1.5013399999999706,2.4510199999999713,1.0,0.0,0.0,0.0,0.0
187,2.070374400000004,0.21907445662968386,2.0570249999999817,1.7606894999999896,2.4095830000000005,1.5872300000000337,2.5974199999999996,1.0,0.0,0.0,0.0,0.0
188,2.193317800000001,0.23178103388002222,2.1847099999999955,1.8646825000000178,2.5517589999999957,1.6739000000000033,2.7440800000000536,1.0,0.0,0.0,0.0,0.0
189,2.3163319999999965,0.24492153269892564,2.3081149999999866,1.9684689999999931,2.693723999999989,1.7610200000000304,2.890230000000031,1.0,0.0,0.0,0.0,0.0
190,2.438853600000001,0.25835827598598665,2.4270449999999926,2.071110000000013,2.834864500000026,1.8483000000000516,3.0352000000000317,1.0,0.0,0.0,0.0,0.0
191,2.5603502000000016,0.2719802369282578,2.556404999999984,2.1650734999999854,2.9754044999999962,1.9352799999999775,3.178299999999979,1.0,0.0,0.0,0.0,0.0
192,2.6802585999999984,0.28564349227957786,2.681874999999991,2.255894500000008,3.1176995000000147,2.02170000000001,3.318939999999998,1.0,0.0,0.0,0.0,0.0
193,2.798044000000002,0.29924199710711236,2.802615000000003,2.345072500000009,3.2579414999999954,2.1072399999999902,3.456380000000024,1.0,0.0,0.0,0.0,0.0
194,2.913162000000002,0.31263865898810045,2.9205599999999947,2.431478999999996,3.3945919999999914,2.1915599999999813,3.590000000000032,1.0,0.0,0.0,0.0,0.0
195,3.0250618000000045,0.32574512373245007,3.042190000000005,2.515439000000029,3.5270555000000146,2.2742999999999824,3.7191199999999753,1.0,0.0,0.0,0.0,0.0
