date,displacement
2017-04-20,282.52856
2017-04-21,282.84892
2017-04-22,283.16316
2017-04-23,283.47062
2017-04-24,283.77062
2017-04-25,284.06251
2017-04-26,284.34561
2017-04-27,284.61926
2017-04-28,284.88279
2017-04-29,285.13554
2017-04-30,285.37683
2017-05-01,285.606
2017-05-02,285.82546
2017-05-03,286.0383
2017-05-04,286.24487
2017-05-05,286.44553
2017-05-06,286.64062
2017-05-07,286.8305
2017-05-08,287.01552
2017-05-09,287.19604
2017-05-10,287.3724
2017-05-11,287.54496
2017-05-12,287.71408
2017-05-13,287.8801
2017-05-14,288.04338
2017-05-15,288.20427
2017-05-16,288.36312
2017-05-17,288.52029
2017-05-18,288.67612
2017-05-19,288.83098
2017-05-20,288.98521
2017-05-21,289.13917
2017-05-22,289.2932
2017-05-23,289.44767
2017-05-24,289.60292
2017-05-25,289.75931
2017-05-26,289.91719
2017-05-27,290.07691
2017-05-28,290.23883
2017-05-29,290.40329
2017-05-30,290.57066
2017-05-31,290.74128
2017-06-01,290.9155
2017-06-02,291.0925
2017-06-03,291.27108
2017-06-04,291.45109
2017-06-05,291.63234
2017-06-06,291.81467
2017-06-07,291.99791
2017-06-08,292.18189
2017-06-09,292.36644
2017-06-10,292.55138
2017-06-11,292.73655
2017-06-12,292.92177
2017-06-13,293.10688
2017-06-14,293.29171
2017-06-15,293.47608
2017-06-16,293.65982
2017-06-17,293.84277
2017-06-18,294.02475
2017-06-19,294.20559
2017-06-20,294.38513
2017-06-21,294.56319
2017-06-22,294.7396
2017-06-23,294.91419
2017-06-24,295.0868
2017-06-25,295.25724
2017-06-26,295.42535
2017-06-27,295.59096
2017-06-28,295.75391
2017-06-29,295.91401
2017-06-30,296.07109
2017-07-01,296.225
2017-07-02,296.37726
2017-07-03,296.52952
2017-07-04,296.68177
2017-07-05,296.83403
2017-07-06,296.98629
2017-07-07,297.13855
2017-07-08,297.29081
2017-07-09,297.44306
2017-07-10,297.59532
2017-07-11,297.74758
2017-07-12,297.89984
2017-07-13,298.0521
2017-07-14,298.20435
2017-07-15,298.35661
2017-07-16,298.50887
2017-07-17,298.66113
2017-07-18,298.81339
2017-07-19,298.96565
2017-07-20,299.1179
2017-07-21,299.27016
2017-07-22,299.42242
2017-07-23,299.57468
2017-07-24,299.72694
2017-07-25,299.87919
2017-07-26,300.03145
2017-07-27,300.18371
2017-07-28,300.33597
2017-07-29,300.48823
2017-07-30,300.64048
2017-07-31,300.79274
2017-08-01,300.945
2017-08-02,301.09726
2017-08-03,301.24952
2017-08-04,301.40177
2017-08-05,301.55403
2017-08-06,301.70629
2017-08-07,301.85855
2017-08-08,302.01081
2017-08-09,302.16306
2017-08-10,302.31532
2017-08-11,302.46758
2017-08-12,302.61984
2017-08-13,302.7721
2017-08-14,302.92435
2017-08-15,303.07661
2017-08-16,303.22887
2017-08-17,303.38113
2017-08-18,303.53339
2017-08-19,303.68565
2017-08-20,303.8379
2017-08-21,303.99016
2017-08-22,304.14242
2017-08-23,304.29468
2017-08-24,304.44694
2017-08-25,304.59919
2017-08-26,304.75145
2017-08-27,304.90371
2017-08-28,305.05597
2017-08-29,305.20823
2017-08-30,305.36048
2017-08-31,305.51274
2017-09-01,305.665
2017-09-02,305.82067
2017-09-03,305.9827
2017-09-04,306.15043
2017-09-05,306.32319
2017-09-06,306.50031
2017-09-07,306.68112
2017-09-08,306.86495
2017-09-09,307.05113
2017-09-10,307.23898
2017-09-11,307.42784
2017-09-12,307.61704
2017-09-13,307.80591
2017-09-14,307.99378
2017-09-15,308.17997
2017-09-16,308.36383
2017-09-17,308.54467
2017-09-18,308.72183
2017-09-19,308.89464
2017-09-20,309.06242
2017-09-21,309.22452
2017-09-22,309.38025
2017-09-23,309.52895
2017-09-24,309.66995
2017-09-25,309.80258
2017-09-26,309.92616
2017-09-27,310.04003
2017-09-28,310.14352
2017-09-29,310.23596
2017-09-30,310.31668
2017-10-01,310.385
2017-10-02,310.44535
2017-10-03,310.5027
2017-10-04,310.55721
2017-10-05,310.60902
2017-10-06,310.65831
2017-10-07,310.70522
2017-10-08,310.74991
2017-10-09,310.79254
2017-10-10,310.83327
2017-10-11,310.87224
2017-10-12,310.90963
2017-10-13,310.94559
2017-10-14,310.98026
2017-10-15,311.01382
2017-10-16,311.04641
2017-10-17,311.07819
2017-10-18,311.10932
2017-10-19,311.13996
2017-10-20,311.17027
2017-10-21,311.20039
2017-10-22,311.23049
2017-10-23,311.26072
2017-10-24,311.29124
2017-10-25,311.32221
2017-10-26,311.35378
2017-10-27,311.38612
2017-10-28,311.41936
2017-10-29,311.45369
2017-10-30,311.48924
2017-10-31,311.52618
2017-11-01,311.56467
2017-11-02,311.60398
2017-11-03,311.64329
2017-11-04,311.68261
2017-11-05,311.72193
2017-11-06,311.76125
2017-11-07,311.80058
2017-11-08,311.83991
2017-11-09,311.87924
2017-11-10,311.91857
2017-11-11,311.9579
2017-11-12,311.99724
2017-11-13,312.03657
2017-11-14,312.0759
2017-11-15,312.11524
2017-11-16,312.15457
2017-11-17,312.19391
2017-11-18,312.23324
2017-11-19,312.27257
2017-11-20,312.3119
2017-11-21,312.35123
2017-11-22,312.39055
2017-11-23,312.42988
2017-11-24,312.4692
2017-11-25,312.50851
2017-11-26,312.54783
2017-11-27,312.58714
2017-11-28,312.62644
2017-11-29,312.66574
2017-11-30,312.70504
2017-12-01,312.74433
2017-12-02,312.78336
2017-12-03,312.82191
2017-12-04,312.86
2017-12-05,312.8977
2017-12-06,312.93504
2017-12-07,312.97206
2017-12-08,313.00882
2017-12-09,313.04535
2017-12-10,313.0817
2017-12-11,313.11791
2017-12-12,313.15403
2017-12-13,313.19009
2017-12-14,313.22615
2017-12-15,313.26225
2017-12-16,313.29843
2017-12-17,313.33473
2017-12-18,313.3712
2017-12-19,313.40788
2017-12-20,313.44482
2017-12-21,313.48206
2017-12-22,313.51964
2017-12-23,313.55761
2017-12-24,313.59601
2017-12-25,313.63489
2017-12-26,313.67428
2017-12-27,313.71424
2017-12-28,313.7548
2017-12-29,313.79602
2017-12-30,313.83793
2017-12-31,313.88057
2018-01-01,313.924
2018-01-02,313.97036
2018-01-03,314.02161
2018-01-04,314.07751
2018-01-05,314.13784
2018-01-06,314.20235
2018-01-07,314.27082
2018-01-08,314.343
2018-01-09,314.41866
2018-01-10,314.49757
2018-01-11,314.57949
2018-01-12,314.66419
2018-01-13,314.75142
2018-01-14,314.84097
2018-01-15,314.93258
2018-01-16,315.02603
2018-01-17,315.12108
2018-01-18,315.21749
2018-01-19,315.31503
2018-01-20,315.41347
2018-01-21,315.51257
2018-01-22,315.6121
2018-01-23,315.71181
2018-01-24,315.81148
2018-01-25,315.91087
2018-01-26,316.00974
2018-01-27,316.10787
2018-01-28,316.20501
2018-01-29,316.30092
2018-01-30,316.39538
2018-01-31,316.48816
2018-02-01,316.579
2018-02-02,316.66788
2018-02-03,316.75508
2018-02-04,316.84085
2018-02-05,316.92543
2018-02-06,317.00906
2018-02-07,317.09199
2018-02-08,317.17446
2018-02-09,317.25672
2018-02-10,317.33901
2018-02-11,317.42158
2018-02-12,317.50467
2018-02-13,317.58853
2018-02-14,317.6734
2018-02-15,317.75952
2018-02-16,317.84714
2018-02-17,317.93651
2018-02-18,318.02787
2018-02-19,318.12146
2018-02-20,318.21752
2018-02-21,318.31631
2018-02-22,318.41807
2018-02-23,318.52304
2018-02-24,318.63146
2018-02-25,318.74359
2018-02-26,318.85966
2018-02-27,318.97993
2018-02-28,319.10462
2018-03-01,319.234
2018-03-02,319.36695
2018-03-03,319.50214
2018-03-04,319.63947
2018-03-05,319.77884
2018-03-06,319.92016
2018-03-07,320.06332
2018-03-08,320.20823
2018-03-09,320.35478
2018-03-10,320.50289
2018-03-11,320.65244
2018-03-12,320.80335
2018-03-13,320.95551
2018-03-14,321.10883
2018-03-15,321.2632
2018-03-16,321.41853
2018-03-17,321.57472
2018-03-18,321.73167
2018-03-19,321.88928
2018-03-20,322.04746
2018-03-21,322.2061
2018-03-22,322.36511
2018-03-23,322.52439
2018-03-24,322.68383
2018-03-25,322.84335
2018-03-26,323.00284
2018-03-27,323.1622
2018-03-28,323.32134
2018-03-29,323.48015
2018-03-30,323.63854
2018-03-31,323.79641
2018-04-01,323.95367
2018-04-02,324.11061
2018-04-03,324.26761
2018-04-04,324.42468
2018-04-05,324.58179
2018-04-06,324.73896
2018-04-07,324.89618
2018-04-08,325.05343
2018-04-09,325.21073
2018-04-10,325.36806
2018-04-11,325.52543
2018-04-12,325.68282
2018-04-13,325.84023
2018-04-14,325.99767
2018-04-15,326.15512
2018-04-16,326.31258
2018-04-17,326.47005
2018-04-18,326.62752
2018-04-19,326.785
2018-04-20,326.94247
2018-04-21,327.09993
2018-04-22,327.25739
2018-04-23,327.41483
2018-04-24,327.57225
2018-04-25,327.72964
2018-04-26,327.88701
2018-04-27,328.04435
2018-04-28,328.20166
2018-04-29,328.35893
2018-04-30,328.51615
2018-05-01,328.67333
2018-05-02,328.83479
2018-05-03,329.00425
2018-05-04,329.18083
2018-05-05,329.36362
2018-05-06,329.55175
2018-05-07,329.74432
2018-05-08,329.94043
2018-05-09,330.1392
2018-05-10,330.33973
2018-05-11,330.54114
2018-05-12,330.74253
2018-05-13,330.943
2018-05-14,331.14167
2018-05-15,331.33765
2018-05-16,331.53004
2018-05-17,331.71796
2018-05-18,331.9005
2018-05-19,332.07678
2018-05-20,332.24591
2018-05-21,332.407
2018-05-22,332.55915
2018-05-23,332.70147
2018-05-24,332.83308
2018-05-25,332.95307
2018-05-26,333.06056
2018-05-27,333.15465
2018-05-28,333.23446
2018-05-29,333.29909
2018-05-30,333.34765
2018-05-31,333.37925
2018-06-01,333.393
2018-06-02,333.39738
2018-06-03,333.40149
2018-06-04,333.40534
2018-06-05,333.40895
2018-06-06,333.41233
2018-06-07,333.41549
2018-06-08,333.41844
2018-06-09,333.42121
2018-06-10,333.4238
2018-06-11,333.42624
2018-06-12,333.42853
2018-06-13,333.43068
2018-06-14,333.43272
2018-06-15,333.43465
2018-06-16,333.4365
2018-06-17,333.43827
2018-06-18,333.43997
2018-06-19,333.44164
2018-06-20,333.44326
2018-06-21,333.44487
2018-06-22,333.44647
2018-06-23,333.44808
2018-06-24,333.44972
2018-06-25,333.45139
2018-06-26,333.45312
2018-06-27,333.45491
2018-06-28,333.45677
2018-06-29,333.45874
2018-06-30,333.46081
2018-07-01,333.463
2018-07-02,333.46526
2018-07-03,333.46752
2018-07-04,333.46977
2018-07-05,333.47203
2018-07-06,333.47429
2018-07-07,333.47655
2018-07-08,333.47881
2018-07-09,333.48106
2018-07-10,333.48332
2018-07-11,333.48558
2018-07-12,333.48784
2018-07-13,333.4901
2018-07-14,333.49235
2018-07-15,333.49461
2018-07-16,333.49687
2018-07-17,333.49913
2018-07-18,333.50139
2018-07-19,333.50365
2018-07-20,333.5059
2018-07-21,333.50816
2018-07-22,333.51042
2018-07-23,333.51268
2018-07-24,333.51494
2018-07-25,333.51719
2018-07-26,333.51945
2018-07-27,333.52171
2018-07-28,333.52397
2018-07-29,333.52623
2018-07-30,333.52848
2018-07-31,333.53074
2018-08-01,333.533
2018-08-02,333.53526
2018-08-03,333.53752
2018-08-04,333.53977
2018-08-05,333.54203
2018-08-06,333.54429
2018-08-07,333.54655
2018-08-08,333.54881
2018-08-09,333.55106
2018-08-10,333.55332
2018-08-11,333.55558
2018-08-12,333.55784
2018-08-13,333.5601
2018-08-14,333.56235
2018-08-15,333.56461
2018-08-16,333.56687
2018-08-17,333.56913
2018-08-18,333.57139
2018-08-19,333.57365
2018-08-20,333.5759
2018-08-21,333.57816
2018-08-22,333.58042
2018-08-23,333.58268
2018-08-24,333.58494
2018-08-25,333.58719
2018-08-26,333.58945
2018-08-27,333.59171
2018-08-28,333.59397
2018-08-29,333.59623
2018-08-30,333.59848
2018-08-31,333.60074
2018-09-01,333.603
2018-09-02,333.6168
2018-09-03,333.6529
2018-09-04,333.71011
2018-09-05,333.78726
2018-09-06,333.88315
2018-09-07,333.99661
2018-09-08,334.12645
2018-09-09,334.27149
2018-09-10,334.43054
2018-09-11,334.60243
2018-09-12,334.78597
2018-09-13,334.97997
2018-09-14,335.18326
2018-09-15,335.39465
2018-09-16,335.61295
2018-09-17,335.83699
2018-09-18,336.06557
2018-09-19,336.29753
2018-09-20,336.53167
2018-09-21,336.76681
2018-09-22,337.00177
2018-09-23,337.23536
2018-09-24,337.46641
2018-09-25,337.69372
2018-09-26,337.91612
2018-09-27,338.13243
2018-09-28,338.34145
2018-09-29,338.54201
2018-09-30,338.73292
2018-10-01,338.913
2018-10-02,339.09245
2018-10-03,339.28154
2018-10-04,339.47923
2018-10-05,339.68447
2018-10-06,339.89618
2018-10-07,340.11333
2018-10-08,340.33485
2018-10-09,340.5597
2018-10-10,340.78681
2018-10-11,341.01514
2018-10-12,341.24363
2018-10-13,341.47122
2018-10-14,341.69686
2018-10-15,341.9195
2018-10-16,342.13808
2018-10-17,342.35154
2018-10-18,342.55884
2018-10-19,342.75892
2018-10-20,342.95072
2018-10-21,343.13319
2018-10-22,343.30528
2018-10-23,343.46592
2018-10-24,343.61408
2018-10-25,343.74868
2018-10-26,343.86868
2018-10-27,343.97303
2018-10-28,344.06066
2018-10-29,344.13053
2018-10-30,344.18158
2018-10-31,344.21276
2018-11-01,344.223
2018-11-02,344.22116
2018-11-03,344.21686
2018-11-04,344.21023
2018-11-05,344.20141
2018-11-06,344.19053
2018-11-07,344.17772
2018-11-08,344.16311
2018-11-09,344.14683
2018-11-10,344.12901
2018-11-11,344.10979
2018-11-12,344.0893
2018-11-13,344.06767
2018-11-14,344.04502
2018-11-15,344.0215
2018-11-16,343.99723
2018-11-17,343.97234
2018-11-18,343.94698
2018-11-19,343.92125
2018-11-20,343.89531
2018-11-21,343.86928
2018-11-22,343.84329
2018-11-23,343.81748
2018-11-24,343.79197
2018-11-25,343.7669
2018-11-26,343.74239
2018-11-27,343.71859
2018-11-28,343.69561
2018-11-29,343.6736
2018-11-30,343.65269
2018-12-01,343.633
2018-12-02,343.61397
2018-12-03,343.59494
2018-12-04,343.5759
2018-12-05,343.55687
2018-12-06,343.53784
2018-12-07,343.51881
2018-12-08,343.49977
2018-12-09,343.48074
2018-12-10,343.46171
2018-12-11,343.44268
2018-12-12,343.42365
2018-12-13,343.40461
2018-12-14,343.38558
2018-12-15,343.36655
2018-12-16,343.34752
2018-12-17,343.32848
2018-12-18,343.30945
2018-12-19,343.29042
2018-12-20,343.27139
2018-12-21,343.25235
2018-12-22,343.23332
2018-12-23,343.21429
2018-12-24,343.19526
2018-12-25,343.17623
2018-12-26,343.15719
2018-12-27,343.13816
2018-12-28,343.11913
2018-12-29,343.1001
2018-12-30,343.08106
2018-12-31,343.06203
2019-01-01,343.043
2019-01-02,343.02397
2019-01-03,343.00494
2019-01-04,342.9859
2019-01-05,342.96687
2019-01-06,342.94784
2019-01-07,342.92881
2019-01-08,342.90977
2019-01-09,342.89074
2019-01-10,342.87171
2019-01-11,342.85268
2019-01-12,342.83365
2019-01-13,342.81461
2019-01-14,342.79558
2019-01-15,342.77655
2019-01-16,342.75752
2019-01-17,342.73848
2019-01-18,342.71945
2019-01-19,342.70042
2019-01-20,342.68139
2019-01-21,342.66235
2019-01-22,342.64332
2019-01-23,342.62429
2019-01-24,342.60526
2019-01-25,342.58623
2019-01-26,342.56719
2019-01-27,342.54816
2019-01-28,342.52913
2019-01-29,342.5101
2019-01-30,342.49106
2019-01-31,342.47203
2019-02-01,342.453
2019-02-02,342.43986
2019-02-03,342.43806
2019-02-04,342.44695
2019-02-05,342.46587
2019-02-06,342.49417
2019-02-07,342.53119
2019-02-08,342.57627
2019-02-09,342.62875
2019-02-10,342.68799
2019-02-11,342.75332
2019-02-12,342.82408
2019-02-13,342.89963
2019-02-14,342.9793
2019-02-15,343.06244
2019-02-16,343.14839
2019-02-17,343.2365
2019-02-18,343.3261
2019-02-19,343.41655
2019-02-20,343.50719
2019-02-21,343.59735
2019-02-22,343.68639
2019-02-23,343.77365
2019-02-24,343.85847
2019-02-25,343.94019
2019-02-26,344.01816
2019-02-27,344.09172
2019-02-28,344.16022
2019-03-01,344.223
2019-03-02,344.28136
2019-03-03,344.33722
2019-03-04,344.39082
2019-03-05,344.44241
2019-03-06,344.49225
2019-03-07,344.54058
2019-03-08,344.58766
2019-03-09,344.63374
2019-03-10,344.67906
2019-03-11,344.72388
2019-03-12,344.76845
2019-03-13,344.81302
2019-03-14,344.85784
2019-03-15,344.90316
2019-03-16,344.94923
2019-03-17,344.9963
2019-03-18,345.04463
2019-03-19,345.09446
2019-03-20,345.14604
2019-03-21,345.19962
2019-03-22,345.25546
2019-03-23,345.31381
2019-03-24,345.37491
2019-03-25,345.43901
2019-03-26,345.50638
2019-03-27,345.57725
2019-03-28,345.65188
2019-03-29,345.73052
2019-03-30,345.81342
2019-03-31,345.90083
2019-04-01,345.993
2019-04-02,346.08928
2019-04-03,346.18873
2019-04-04,346.29118
2019-04-05,346.39644
2019-04-06,346.50434
2019-04-07,346.61469
2019-04-08,346.72732
2019-04-09,346.84204
2019-04-10,346.95868
2019-04-11,347.07705
2019-04-12,347.19698
2019-04-13,347.31829
2019-04-14,347.4408
2019-04-15,347.56432
2019-04-16,347.68869
2019-04-17,347.81371
2019-04-18,347.93921
2019-04-19,348.06501
2019-04-20,348.19094
2019-04-21,348.3168
2019-04-22,348.44242
2019-04-23,348.56763
2019-04-24,348.69224
2019-04-25,348.81607
2019-04-26,348.93894
2019-04-27,349.06068
2019-04-28,349.1811
2019-04-29,349.30002
2019-04-30,349.41727
2019-05-01,349.53267
2019-05-02,349.64705
2019-05-03,349.7614
2019-05-04,349.87572
2019-05-05,349.99
2019-05-06,350.10425
2019-05-07,350.21848
2019-05-08,350.33267
2019-05-09,350.44685
2019-05-10,350.56101
2019-05-11,350.67514
2019-05-12,350.78927
2019-05-13,350.90338
2019-05-14,351.01748
2019-05-15,351.13157
2019-05-16,351.24566
2019-05-17,351.35974
2019-05-18,351.47382
2019-05-19,351.58791
2019-05-20,351.702
2019-05-21,351.81609
2019-05-22,351.9302
2019-05-23,352.04432
2019-05-24,352.15845
2019-05-25,352.2726
2019-05-26,352.38677
2019-05-27,352.50096
2019-05-28,352.61518
2019-05-29,352.72942
2019-05-30,352.84369
2019-05-31,352.958
2019-06-01,353.07233
2019-06-02,353.1895
2019-06-03,353.31193
2019-06-04,353.43905
2019-06-05,353.57032
2019-06-06,353.70517
2019-06-07,353.84304
2019-06-08,353.98339
2019-06-09,354.12565
2019-06-10,354.26927
2019-06-11,354.41368
2019-06-12,354.55834
2019-06-13,354.70269
2019-06-14,354.84616
2019-06-15,354.9882
2019-06-16,355.12826
2019-06-17,355.26577
2019-06-18,355.40019
2019-06-19,355.53094
2019-06-20,355.65749
2019-06-21,355.77926
2019-06-22,355.8957
2019-06-23,356.00626
2019-06-24,356.11037
2019-06-25,356.20749
2019-06-26,356.29705
2019-06-27,356.37849
2019-06-28,356.45127
2019-06-29,356.51482
2019-06-30,356.56858
2019-07-01,356.612
2019-07-02,356.65006
2019-07-03,356.68813
2019-07-04,356.72619
2019-07-05,356.76426
2019-07-06,356.80232
2019-07-07,356.84039
2019-07-08,356.87845
2019-07-09,356.91652
2019-07-10,356.95458
2019-07-11,356.99265
2019-07-12,357.03071
2019-07-13,357.06877
2019-07-14,357.10684
2019-07-15,357.1449
2019-07-16,357.18297
2019-07-17,357.22103
2019-07-18,357.2591
2019-07-19,357.29716
2019-07-20,357.33523
2019-07-21,357.37329
2019-07-22,357.41135
2019-07-23,357.44942
2019-07-24,357.48748
2019-07-25,357.52555
2019-07-26,357.56361
2019-07-27,357.60168
2019-07-28,357.63974
2019-07-29,357.67781
2019-07-30,357.71587
2019-07-31,357.75394
2019-08-01,357.792
2019-08-02,357.83006
2019-08-03,357.86813
2019-08-04,357.90619
2019-08-05,357.94426
2019-08-06,357.98232
2019-08-07,358.02039
2019-08-08,358.05845
2019-08-09,358.09652
2019-08-10,358.13458
2019-08-11,358.17265
2019-08-12,358.21071
2019-08-13,358.24877
2019-08-14,358.28684
2019-08-15,358.3249
2019-08-16,358.36297
2019-08-17,358.40103
2019-08-18,358.4391
2019-08-19,358.47716
2019-08-20,358.51523
2019-08-21,358.55329
2019-08-22,358.59135
2019-08-23,358.62942
2019-08-24,358.66748
2019-08-25,358.70555
2019-08-26,358.74361
2019-08-27,358.78168
2019-08-28,358.81974
2019-08-29,358.85781
2019-08-30,358.89587
2019-08-31,358.93394
2019-09-01,358.972
2019-09-02,359.00937
2019-09-03,359.04547
2019-09-04,359.08044
2019-09-05,359.11443
2019-09-06,359.1476
2019-09-07,359.1801
2019-09-08,359.21207
2019-09-09,359.24367
2019-09-10,359.27506
2019-09-11,359.30638
