date,p_green,p_yellow,p_orange,p_red,warning_level,rate_p50,rate_p95,actual_monthly_rate
2016-09-06,1.0,0.0,0.0,0.0,0,2.4163749999999595,2.9752405000000177,5.516343318497206
2016-09-07,1.0,0.0,0.0,0.0,0,2.3187350000000038,2.8729790000000315,5.341418987499196
2016-09-08,1.0,0.0,0.0,0.0,0,2.2132499999999595,2.7654425000000056,5.159239321790437
2016-09-09,1.0,0.0,0.0,0.0,0,2.1005700000000047,2.6533555000000484,4.970638393270747
2016-09-10,1.0,0.0,0.0,0.0,0,1.9831700000000296,2.5369684999999826,4.7764502738402825
2016-09-11,1.0,0.0,0.0,0.0,0,1.8605800000000272,2.4168309999999558,4.577509035398634
2016-09-12,1.0,0.0,0.0,0.0,0,1.731975000000034,2.293364500000063,4.374648749845619
2016-09-13,1.0,0.0,0.0,0.0,0,1.5991649999999709,2.167013000000013,4.168703489081395
2016-09-14,1.0,0.0,0.0,0.0,0,1.4596299999999474,2.0461265000000073,3.9605073250054375
2016-09-15,1.0,0.0,0.0,0.0,0,1.3165499999999497,1.9185574999999848,3.750894329517905
2016-09-16,1.0,0.0,0.0,0.0,0,1.1705500000000484,1.7887930000000032,3.5406985745183874
2016-09-17,1.0,0.0,0.0,0.0,0,1.0103699999999662,1.6578550000000056,3.3307541319069287
2016-09-18,1.0,0.0,0.0,0.0,0,0.8362500000000068,1.5263029999999838,3.121895073583346
2016-09-19,1.0,0.0,0.0,0.0,0,0.6641750000000002,1.391217000000011,2.9149554714472288
2016-09-20,1.0,0.0,0.0,0.0,0,0.49369500000000244,1.2561750000000125,2.7107693973987352
2016-09-21,1.0,0.0,0.0,0.0,0,0.3231450000000109,1.1218750000000222,2.5101709233376823
2016-09-22,1.0,0.0,0.0,0.0,0,0.1642199999999434,0.9887594999999574,2.313994121163887
2016-09-23,1.0,0.0,0.0,0.0,0,0.005704999999977645,0.8574750000000446,2.1230730627771663
2016-09-24,1.0,0.0,0.0,0.0,0,-0.1682500000000573,0.7283549999999761,1.938241820077451
2016-09-25,1.0,0.0,0.0,0.0,0,-0.33498000000003003,0.6021305000000152,1.7603344649643304
2016-09-26,1.0,0.0,0.0,0.0,0,-0.4902050000000031,0.4791950000000325,1.5901850693379629
2016-09-27,1.0,0.0,0.0,0.0,0,-0.6400199999999927,0.3599969999999586,1.4286277050980516
2016-09-28,1.0,0.0,0.0,0.0,0,-0.7800099999999475,0.24515850000000794,1.2764964441442999
2016-09-29,1.0,0.0,0.0,0.0,0,-0.9121999999999844,0.13621499999999853,1.1346253583769794
2016-09-30,1.0,0.0,0.0,0.0,0,-1.038979999999981,0.03336700000000965,1.0038485196955662
2016-10-01,1.0,0.0,0.0,0.0,0,-1.157449999999983,-0.06372799999999201,0.8849999999999909
2016-10-02,1.0,0.0,0.0,0.0,0,-1.266619999999989,-0.1546824999999787,0.7786859726326156
2016-10-03,1.0,0.0,0.0,0.0,0,-1.3683149999999955,-0.2388649999999759,0.6846010167053009
2016-10-04,1.0,0.0,0.0,0.0,0,-1.4617900000000077,-0.31540350000002515,0.6022118127726799
2016-10-05,1.0,0.0,0.0,0.0,0,-1.5466800000000376,-0.3859824999999719,0.5309850413885897
2016-10-06,1.0,0.0,0.0,0.0,0,-1.6231400000000349,-0.4509950000000063,0.47038738310811823
2016-10-07,1.0,0.0,0.0,0.0,0,-1.6913749999999368,-0.5082349999999909,0.4198855184852164
2016-10-08,1.0,0.0,0.0,0.0,0,-1.7515900000000215,-0.5580405000000442,0.3789461280746309
2016-10-09,1.0,0.0,0.0,0.0,0,-1.8041200000000117,-0.6004710000000446,0.34703589243042643
2016-10-10,1.0,0.0,0.0,0.0,0,-1.8491300000000024,-0.6360339999999954,0.32362149210700863
2016-10-11,1.0,0.0,0.0,0.0,0,-1.8867349999999306,-0.6650130000000335,0.3081696076590106
2016-10-12,1.0,0.0,0.0,0.0,0,-1.9173250000000053,-0.6874850000000325,0.3001469196406106
2016-10-13,1.0,0.0,0.0,0.0,0,-1.9409749999999804,-0.704007499999955,0.2990201086064417
2016-10-14,1.0,0.0,0.0,0.0,0,-1.958045000000027,-0.714705999999973,0.3042558551106822
2016-10-15,1.0,0.0,0.0,0.0,0,-1.9685949999999934,-0.7199095000000174,0.31532083970773783
2016-10-16,1.0,0.0,0.0,0.0,0,-1.9731949999999756,-0.7199830000000365,0.33168174295212793
2016-10-17,1.0,0.0,0.0,0.0,0,-1.971619999999973,-0.7150560000000329,0.3528052453982582
2016-10-18,1.0,0.0,0.0,0.0,0,-1.964429999999993,-0.7057429999999446,0.3781580276004206
2016-10-19,1.0,0.0,0.0,0.0,0,-1.9516699999999787,-0.6918999999999474,0.40720677011302087
2016-10-20,1.0,0.0,0.0,0.0,0,-1.9337699999999813,-0.6740180000000012,0.439418153490692
2016-10-21,1.0,0.0,0.0,0.0,0,-1.91079000000002,-0.6524999999999697,0.474258858287385
2016-10-22,1.0,0.0,0.0,0.0,0,-1.8829800000000319,-0.6275739999999136,0.5111955650578466
2016-10-23,1.0,0.0,0.0,0.0,0,-1.8506750000000238,-0.5994625000000159,0.549694954356255
2016-10-24,1.0,0.0,0.0,0.0,0,-1.8140500000000088,-0.5684925000000308,0.5892237067373571
2016-10-25,1.0,0.0,0.0,0.0,0,-1.7731650000000059,-0.5350515000000147,0.6292485027551038
2016-10-26,1.0,0.0,0.0,0.0,0,-1.728414999999984,-0.49925950000007363,0.6692360229641281
2016-10-27,1.0,0.0,0.0,0.0,0,-1.6800999999999249,-0.46146749999994685,0.7086529479189494
2016-10-28,1.0,0.0,0.0,0.0,0,-1.6282000000000494,-0.4234529999999782,0.746965958173746
2016-10-29,1.0,0.0,0.0,0.0,0,-1.5731750000000488,-0.38479999999997316,0.7836417342828099
2016-10-30,1.0,0.0,0.0,0.0,0,-1.5150050000000306,-0.34488449999999515,0.8181469568011153
2016-10-31,1.0,0.0,0.0,0.0,0,-1.4541150000000016,-0.3040584999999285,0.8499483062822719
2016-11-01,1.0,0.0,0.0,0.0,0,-1.39058,-0.2626479999999733,0.8786013498555576
2016-11-02,1.0,0.0,0.0,0.0,0,-1.3235050000000683,-0.22011000000003397,0.9040522664467971
2016-11-03,1.0,0.0,0.0,0.0,0,-1.2494500000000244,-0.17501400000002168,0.9264763835590202
2016-11-04,1.0,0.0,0.0,0.0,0,-1.167570000000012,-0.12728950000001207,0.94608409419493
2016-11-05,1.0,0.0,0.0,0.0,0,-1.0811150000000112,-0.07832000000001371,0.9630857913579121
2016-11-06,1.0,0.0,0.0,0.0,0,-0.9911250000000109,-0.028193500000009076,0.9776918680506697
2016-11-07,1.0,0.0,0.0,0.0,0,-0.8980249999999614,0.022744000000045513,0.9901127172765882
2016-11-08,1.0,0.0,0.0,0.0,0,-0.8022799999999961,0.07448500000000413,1.0005587320385985
2016-11-09,1.0,0.0,0.0,0.0,0,-0.704249999999945,0.1266524999999944,1.0092403053400858
2016-11-10,1.0,0.0,0.0,0.0,0,-0.6045200000000364,0.17923300000002765,1.0163678301838672
2016-11-11,1.0,0.0,0.0,0.0,0,-0.5034750000000372,0.23203000000000312,1.0221516995732145
2016-11-12,1.0,0.0,0.0,0.0,0,-0.40168000000005577,0.2847770000000196,1.0268023065109446
2016-11-13,1.0,0.0,0.0,0.0,0,-0.2994199999999978,0.33746250000002076,1.030530044000443
2016-11-14,1.0,0.0,0.0,0.0,0,-0.19757499999997208,0.39021800000006124,1.0335453050446404
2016-11-15,1.0,0.0,0.0,0.0,0,-0.09960000000000946,0.4424300000000073,1.0360584826466948
2016-11-16,1.0,0.0,0.0,0.0,0,-0.002705000000048585,0.4938454999999862,1.0382799698095369
2016-11-17,1.0,0.0,0.0,0.0,0,0.09284000000002379,0.5444059999999865,1.040420159536552
2016-11-18,1.0,0.0,0.0,0.0,0,0.18660499999998592,0.5937875000000132,1.0426894448305575
2016-11-19,1.0,0.0,0.0,0.0,0,0.28582499999998845,0.6418749999999476,1.0452982186948248
2016-11-20,1.0,0.0,0.0,0.0,0,0.38050500000002785,0.6885210000000369,1.0484568741323983
2016-11-21,1.0,0.0,0.0,0.0,0,0.4726999999999748,0.7335450000000036,1.0523758041463225
2016-11-22,1.0,0.0,0.0,0.0,0,0.5530800000000227,0.7767030000000714,1.0572654017397554
2016-11-23,1.0,0.0,0.0,0.0,0,0.6330800000000067,0.8259579999999913,1.0633360599157413
2016-11-24,1.0,0.0,0.0,0.0,0,0.7136950000000297,0.8739410000000134,1.0707981716773247
2016-11-25,1.0,0.0,0.0,0.0,0,0.7867749999999774,0.9189305000000445,1.0798621300276636
2016-11-26,1.0,0.0,0.0,0.0,0,0.8422249999999849,0.9618514999999718,1.090738327969916
2016-11-27,1.0,0.0,0.0,0.0,0,0.8901500000000624,0.9934699999999793,1.1036371585070128
2016-11-28,1.0,0.0,0.0,0.0,0,0.9435349999999403,1.0220555000000218,1.1187690146422256
2016-11-29,1.0,0.0,0.0,0.0,0,0.988110000000006,1.060571999999962,1.1363442893783713
2016-11-30,1.0,0.0,0.0,0.0,0,1.0303250000000048,1.100051499999995,1.1565733757189491
2016-12-01,1.0,0.0,0.0,0.0,0,1.056699999999978,1.1342150000000515,1.1796666666666624
2016-12-02,1.0,0.0,0.0,0.0,0,1.0808750000000487,1.1599374999999554,1.2057222748762797
2016-12-03,1.0,0.0,0.0,0.0,0,1.0984000000000265,1.1775500000000023,1.234389191608102
2016-12-04,1.0,0.0,0.0,0.0,0,1.1131849999999872,1.1915049999999836,1.2652041277738135
2016-12-05,1.0,0.0,0.0,0.0,0,1.1242149999999924,1.2064460000000223,1.297703794285212
2016-12-06,1.0,0.0,0.0,0.0,0,1.134079999999983,1.219407500000011,1.3314249020540956
2016-12-07,1.0,0.0,0.0,0.0,0,1.1426250000000095,1.232287000000008,1.3659041619921481
2016-12-08,1.0,0.0,0.0,0.0,0,1.1490649999999505,1.243382500000007,1.400678285011395
2016-12-09,1.0,0.0,0.0,0.0,0,1.1545200000000477,1.25292299999997,1.435283982023293
2016-12-10,1.0,0.0,0.0,0.0,0,1.1600400000000377,1.261510000000021,1.4692579639397536
2016-12-11,1.0,0.0,0.0,0.0,0,1.1654649999999833,1.269065500000039,1.5021369416726884
2016-12-12,1.0,0.0,0.0,0.0,0,1.1719650000000001,1.2753470000000562,1.5334576261335542
2016-12-13,1.0,0.0,0.0,0.0,0,1.1745350000000485,1.2823929999999903,1.5627567282344899
2016-12-14,1.0,0.0,0.0,0.0,0,1.1748499999999922,1.2888400000000217,1.589570958887066
2016-12-15,1.0,0.0,0.0,0.0,0,1.1772250000000213,1.293814999999978,1.6134370290029665
2016-12-16,1.0,0.0,0.0,0.0,0,1.1779000000000224,1.2963220000000262,1.6338916494942168
2016-12-17,1.0,0.0,0.0,0.0,0,1.1748400000000174,1.296854999999971,1.6504715312722738
2016-12-18,1.0,0.0,0.0,0.0,0,1.173954999999978,1.2959370000000034,1.6627133852493898
2016-12-19,1.0,0.0,0.0,0.0,0,1.171570000000031,1.2920834999999953,1.6701539223367945
2016-12-20,1.0,0.0,0.0,0.0,0,1.1677650000000313,1.2866204999999866,1.6723298534463993
2016-12-21,1.0,0.0,0.0,0.0,0,1.1613700000000335,1.2795749999999828,1.6687778894902294
2016-12-22,1.0,0.0,0.0,0.0,0,1.1519000000000688,1.2708769999999674,1.6590347413798554
2016-12-23,1.0,0.0,0.0,0.0,0,1.1416750000000206,1.2618569999999862,1.6426371200269614
2016-12-24,1.0,0.0,0.0,0.0,0,1.1302299999999832,1.2508779999999604,1.6191217363436863
2016-12-25,1.0,0.0,0.0,0.0,0,1.1167999999999552,1.237624999999997,1.5880253012416006
2016-12-26,1.0,0.0,0.0,0.0,0,1.1014000000000692,1.2220939999999927,1.548884525632161
2016-12-27,1.0,0.0,0.0,0.0,0,1.0838299999999776,1.2042040000000498,1.501236120427734
2016-12-28,1.0,0.0,0.0,0.0,0,1.0642649999999776,1.1839219999999726,1.4446167965395489
2016-12-29,1.0,0.0,0.0,0.0,0,1.0441749999999956,1.1618894999999838,1.3785632648797446
2016-12-30,1.0,0.0,0.0,0.0,0,1.0229700000000435,1.1391259999999703,1.3026122363600052
2016-12-31,1.0,0.0,0.0,0.0,0,0.9999250000000188,1.1144954999999357,1.2163004218921287
2017-01-01,1.0,0.0,0.0,0.0,0,0.9750649999999723,1.0880785000000344,1.1192417472357192
2017-01-02,1.0,0.0,0.0,0.0,0,0.9456499999999437,1.0575719999999933,1.011643762959693
2017-01-03,1.0,0.0,0.0,0.0,0,0.9163299999999595,1.0204969999999833,0.8949302961486865
2017-01-04,1.0,0.0,0.0,0.0,0,0.87662499999999,0.9817990000000123,0.7708099393040584
2017-01-05,1.0,0.0,0.0,0.0,0,0.8376550000000407,0.9416479999999752,0.6409912849276225
2017-01-06,1.0,0.0,0.0,0.0,0,0.7968299999999999,0.8942049999999881,0.5071829255202829
2017-01-07,1.0,0.0,0.0,0.0,0,0.7554700000000025,0.845090000000016,0.3710934535837396
2017-01-08,1.0,0.0,0.0,0.0,0,0.7109000000000378,0.7989820000000349,0.2344314616191241
2017-01-09,1.0,0.0,0.0,0.0,0,0.6646300000000451,0.7546914999999842,0.0989055421281364
2017-01-10,1.0,0.0,0.0,0.0,0,0.625409999999988,0.7164714999999546,-0.033775712387978274
2017-01-11,1.0,0.0,0.0,0.0,0,0.5772850000000176,0.6819895000000145,-0.16190370942751997
2017-01-12,1.0,0.0,0.0,0.0,0,0.5406449999999836,0.6483950000000106,-0.28376985648935715
2017-01-13,1.0,0.0,0.0,0.0,0,0.5008000000000266,0.6160579999999924,-0.39766556107190354
2017-01-14,1.0,0.0,0.0,0.0,0,0.4626299999999901,0.5855169999999702,-0.5018822306736865
2017-01-15,1.0,0.0,0.0,0.0,0,0.4241349999999784,0.5571599999999761,-0.5947112727934609
2017-01-16,1.0,0.0,0.0,0.0,0,0.3912199999999757,0.5313219999999602,-0.6744440949296404
2017-01-17,1.0,0.0,0.0,0.0,0,0.3629799999999932,0.5081504999999537,-0.7393721045808661
2017-01-18,1.0,0.0,0.0,0.0,0,0.33832499999999754,0.4866289999999479,-0.7877867092457791
2017-01-19,1.0,0.0,0.0,0.0,0,0.31939000000005535,0.469472499999989,-0.8179793164226794
2017-01-20,1.0,0.0,0.0,0.0,0,0.3059000000000083,0.4573045000000205,-0.8282413336104355
2017-01-21,1.0,0.0,0.0,0.0,0,0.29853000000002794,0.45077799999997964,-0.8168641683075748
2017-01-22,1.0,0.0,0.0,0.0,0,0.29740999999995665,0.4498434999999516,-0.7821392280126247
2017-01-23,1.0,0.0,0.0,0.0,0,0.3032000000000039,0.45508500000000235,-0.7223579202239989
2017-01-24,1.0,0.0,0.0,0.0,0,0.31652000000002545,0.46742199999998757,-0.6358116524406796
2017-01-25,1.0,0.0,0.0,0.0,0,0.3381999999999721,0.48720999999995895,-0.5207918321608531
2017-01-26,1.0,0.0,0.0,0.0,0,0.36939999999998463,0.5145530000000064,-0.3755898668832742
2017-01-27,1.0,0.0,0.0,0.0,0,0.41038000000003194,0.546628500000014,-0.19849716410635665
2017-01-28,1.0,0.0,0.0,0.0,0,0.46242500000005293,0.586668000000003,0.012194868671031145
2017-01-29,1.0,0.0,0.0,0.0,0,0.5240300000000389,0.6350429999999959,0.2581948239505891
2017-01-30,1.0,0.0,0.0,0.0,0,0.5906849999999508,0.6922870000000386,0.5412112942335625
2017-01-31,1.0,0.0,0.0,0.0,0,0.6721300000000383,0.763978499999979,0.862952872021765
2017-02-01,1.0,0.0,0.0,0.0,0,0.7715450000000033,0.8643925000000479,1.2248433843991506
2017-02-02,1.0,0.0,0.0,0.0,0,0.8805299999999647,0.9871809999999925,1.6266823241435304
2017-02-03,1.0,0.0,0.0,0.0,0,1.0056749999999965,1.1221630000000347,2.066043328056935
2017-02-04,1.0,0.0,0.0,0.0,0,1.159575000000018,1.2950425000000336,2.5400147603021423
2017-02-05,1.0,0.0,0.0,0.0,0,1.3520350000000008,1.517116999999979,3.0456849850424987
2017-02-06,1.0,0.0,0.0,0.0,0,1.5785649999999691,1.7780585000000313,3.5801423664402137
2017-02-07,1.0,0.0,0.0,0.0,0,1.8341250000000286,2.0750184999999757,4.140475268658406
2017-02-08,1.0,0.0,0.0,0.0,0,2.121035000000006,2.40542250000002,4.72377205585974
2017-02-09,1.0,0.0,0.0,0.0,0,2.4322050000000672,2.7725274999999665,5.327121092207108
2017-02-10,1.0,0.0,0.0,0.0,0,2.776884999999993,3.176061500000054,5.947610741863286
2017-02-11,1.0,0.0,0.0,0.0,0,3.14855,3.6081219999999745,6.582329368991168
2017-02-12,1.0,0.0,0.0,0.0,0,3.5190999999999804,4.065627000000035,7.2283653377534165
2017-02-13,1.0,0.0,0.0,0.0,0,3.905170000000055,4.545975000000015,7.88280701231281
2017-02-14,1.0,0.0,0.0,0.0,0,4.316349999999943,5.046388000000007,8.542742756832354
2017-02-15,1.0,0.0,0.0,0.0,0,4.743480000000034,5.5670059999999975,9.205260935474826
2017-02-16,1.0,0.0,0.0,0.0,0,5.181849999999997,6.101882999999952,9.867449912402776
2017-02-17,1.0,0.0,0.0,0.0,0,5.629174999999975,6.6408600000000035,10.526398051779324
2017-02-18,1.0,0.0,0.0,0.0,0,6.062504999999987,7.173600999999928,11.179193717767248
2017-02-19,1.0,0.0,0.0,0.0,0,6.5077,7.710042999999978,11.822925274528984
2017-02-20,1.0,0.0,0.0,0.0,0,6.966824999999972,8.247343499999966,12.454681086227879
2017-02-21,1.0,0.0,0.0,0.0,0,7.425135000000012,8.782818000000015,13.07154951702637
2017-02-22,1.0,0.0,0.0,0.0,0,7.880319999999983,9.31343099999999,13.670618931087347
2017-02-23,1.0,0.0,0.0,0.0,0,8.32957499999992,9.83647200000001,14.248977692573817
2017-02-24,1.0,0.0,0.0,0.0,0,8.770519999999976,10.348882000000037,14.803714165648216
2017-02-25,1.0,0.0,0.0,0.0,0,9.200774999999965,10.847865000000024,15.331916714473778
2017-02-26,1.0,0.0,0.0,0.0,0,9.617494999999963,11.33028999999994,15.830673703212938
2017-02-27,1.0,0.0,0.0,0.0,0,10.018324999999948,11.79344499999994,16.297073496028702
2017-02-28,1.0,0.0,0.0,0.0,0,10.400530000000003,12.23422349999992,16.728204457083734
2017-03-01,1.0,0.0,0.0,0.0,0,10.76166500000005,12.64965700000003,17.121154950540927
2017-03-02,1.0,0.0,0.0,0.0,0,11.096960000000024,13.036801999999954,17.473334505663956
2017-03-03,1.0,0.0,0.0,0.0,0,11.405629999999974,13.395336499999944,17.78343731212101
2017-03-04,1.0,0.0,0.0,0.0,0,11.696199999999976,13.74060000000004,18.05096399731997
2017-03-05,1.0,0.0,0.0,0.0,0,11.969625000000008,14.068495000000018,18.27735627922766
2017-03-06,1.0,0.0,0.0,0.0,0,12.213610000000017,14.360913000000055,18.464541148449598
2017-03-07,1.0,0.0,0.0,0.0,0,12.421070000000043,14.608171999999996,18.61444559559186
2017-03-08,1.0,0.0,0.0,0.0,0,12.593950000000007,14.812758000000036,18.728996611260527
2017-03-09,1.0,0.0,0.0,0.0,0,12.734135000000038,14.97714750000003,18.810121186061906
2017-03-10,1.0,0.0,0.0,0.0,0,12.838529999999992,15.103452500000026,18.859746310601395
2017-03-11,1.0,0.0,0.0,0.0,0,12.913319999999942,15.194360000000012,18.8797989754853
2017-03-12,1.0,0.0,0.0,0.0,0,12.961709999999982,15.252169999999978,18.872206171319363
2017-03-13,1.0,0.0,0.0,0.0,0,12.985480000000052,15.279197999999974,18.83889488870966
2017-03-14,1.0,0.0,0.0,0.0,0,12.98667000000006,15.277960000000007,18.781792118262274
2017-03-15,1.0,0.0,0.0,0.0,0,12.966934999999978,15.250918000000018,18.702824850583056
2017-03-16,1.0,0.0,0.0,0.0,0,12.928335000000061,15.200380000000006,18.603920076277745
2017-03-17,1.0,0.0,0.0,0.0,0,12.872479999999996,15.128764500000045,18.487004785952763
2017-03-18,1.0,0.0,0.0,0.0,0,12.801474999999982,15.0386235,18.354005970213848
2017-03-19,1.0,0.0,0.0,0.0,0,12.717249999999979,14.932425500000004,18.206850619666966
2017-03-20,1.0,0.0,0.0,0.0,0,12.621474999999975,14.812637500000056,18.04746572491797
2017-03-21,1.0,0.0,0.0,0.0,0,12.51631500000002,14.681751500000075,17.877778276573167
2017-03-22,1.0,0.0,0.0,0.0,0,12.403629999999964,14.542331500000051,17.69971526523807
2017-03-23,1.0,0.0,0.0,0.0,0,12.285349999999994,14.396953500000011,17.515203681519097
2017-03-24,1.0,0.0,0.0,0.0,0,12.163444999999967,14.248172500000054,17.32617051602199
2017-03-25,1.0,0.0,0.0,0.0,0,12.040035000000046,14.098528000000037,17.1345427593526
2017-03-26,1.0,0.0,0.0,0.0,0,11.917010000000062,13.950620000000008,16.942247402117005
2017-03-27,1.0,0.0,0.0,0.0,0,11.796385000000043,13.807292499999976,16.751211434921174
2017-03-28,1.0,0.0,0.0,0.0,0,11.680250000000001,13.67098150000005,16.5633618483713
2017-03-29,1.0,0.0,0.0,0.0,0,11.570575000000076,13.544468000000006,16.380625633073123
2017-03-30,1.0,0.0,0.0,0.0,0,11.469499999999982,13.43039950000005,16.204929779632607
2017-03-31,1.0,0.0,0.0,0.0,0,11.379174999999975,13.33148999999999,16.03820127865572
2017-04-01,1.0,0.0,0.0,0.0,0,11.301510000000007,13.250502000000006,15.882045955647527
2017-04-02,1.0,0.0,0.0,0.0,0,11.236550000000022,13.186999999999971,15.736794460062242
2017-04-03,1.0,0.0,0.0,0.0,0,11.18482499999999,13.133724999999986,15.602494213666773
2017-04-04,1.0,0.0,0.0,0.0,0,11.144429999999943,13.087314999999984,15.479202122581
2017-04-05,1.0,0.0,0.0,0.0,0,11.11256000000003,13.049906999999957,15.366975092925372
2017-04-06,1.0,0.0,0.0,0.0,0,11.089210000000037,13.021418,15.265870030819997
2017-04-07,1.0,0.0,0.0,0.0,0,11.07411499999995,13.001740000000002,15.175943842384754
2017-04-08,1.0,0.0,0.0,0.0,0,11.057569999999998,12.992332999999979,15.097253433739752
2017-04-09,1.0,0.0,0.0,0.0,0,11.046580000000063,12.996797499999996,15.029855711005325
2017-04-10,1.0,0.0,0.0,0.0,0,11.065049999999985,13.018357499999968,14.973807580301582
2017-04-11,1.0,0.0,0.0,0.0,0,11.089769999999987,13.047579499999955,14.929165947748515
2017-04-12,1.0,0.0,0.0,0.0,0,11.102980000000002,13.08421300000004,14.895987719466234
2017-04-13,1.0,0.0,0.0,0.0,0,11.123445000000004,13.128635000000008,14.874329801575072
2017-04-14,1.0,0.0,0.0,0.0,0,11.15118000000001,13.179924500000055,14.864249100194911
2017-04-15,1.0,0.0,0.0,0.0,0,11.185979999999972,13.237455499999971,14.865802521446085
2017-04-16,1.0,0.0,0.0,0.0,0,11.227829999999983,13.30098949999998,14.879046971448702
2017-04-17,1.0,0.0,0.0,0.0,0,11.276749999999993,13.36999399999998,14.904039356322528
2017-04-18,1.0,0.0,0.0,0.0,0,11.338449999999966,13.444056500000011,14.940836582188126
2017-04-19,1.0,0.0,0.0,0.0,0,11.40885499999996,13.522946999999988,14.98949555516549
2017-04-20,1.0,0.0,0.0,0.0,0,11.486535000000003,13.606298500000019,15.050073181374614
2017-04-21,1.0,0.0,0.0,0.0,0,11.571380000000033,13.693622000000028,15.122626366935833
2017-04-22,1.0,0.0,0.0,0.0,0,11.663305000000037,13.78460099999994,15.207212017969027
2017-04-23,1.0,0.0,0.0,0.0,0,11.762160000000051,13.878818000000006,15.303887040594532
2017-04-24,1.0,0.0,0.0,0.0,0,11.872714999999971,13.976037999999976,15.41270834093234
2017-04-25,1.0,0.0,0.0,0.0,0,11.993794999999977,14.07565500000004,15.533732825102675
2017-04-26,1.0,0.0,0.0,0.0,0,12.119764999999973,14.177330000000007,15.667017399225642
2017-04-27,1.0,0.0,0.0,0.0,0,12.250229999999988,14.280741999999975,15.812618969421123
2017-04-28,1.0,0.0,0.0,0.0,0,12.38510999999994,14.385498999999982,15.970594441809567
2017-04-29,1.0,0.0,0.0,0.0,0,12.524049999999988,14.491115000000008,16.141000722510967
2017-04-30,1.0,0.0,0.0,0.0,0,12.666755000000023,14.597296000000028,16.323894717645658
2017-05-01,1.0,0.0,0.0,0.0,0,12.812989999999957,14.70363749999999,16.519333333333293
