run_id,seed,train_r2,train_rmse,test_r2,test_rmse,train_loss,val_loss
1,42,0.9872427179442307,11.612300165678159,0.8396175619324527,5.507608120175304,0.012625294737517834,0.005501294042915106
2,84,0.9894752018384013,10.547415688844286,0.9096573048483264,4.1336256863418335,0.013497056439518929,0.006047473289072514
3,126,0.9908141909167747,9.853667012741889,0.8235096543952725,5.7775684933339875,0.012217109091579914,0.00526155810803175
4,168,0.9820331437343861,13.780825112680837,0.27935858019325077,11.67465985366145,0.015461670234799385,0.00772591819986701
5,210,0.989774403021906,10.396412685288002,0.9271947885866028,3.710785574672771,0.0129396952688694,0.005484000314027071
6,252,0.9914986093561013,9.47947227934106,0.9219154643785212,3.8429713072621645,0.013518531806766987,0.006371724419295788
7,294,0.9905712843562751,9.983100511225775,0.8931763346400995,4.494882710592644,0.01253521628677845,0.00528734503313899
8,336,0.9912770648460196,9.602194451960507,0.9188513772830058,3.917646109933084,0.01346695888787508,0.005670203827321529
9,378,0.9918488731376804,9.282137569801234,0.7193219565643563,7.285994620003262,0.012470207177102566,0.0053191641345620155
10,420,0.9903292472282704,10.11042274407286,0.9629051587648226,2.6487525286154647,0.01361260935664177,0.005990226753056049
11,462,0.9894766514614611,10.546689294699458,0.7977014377557436,6.185588488133602,0.012538687326014042,0.005686943419277668
12,504,0.9916412368857108,9.399617547376852,0.9585327413148765,2.8005110395664516,0.013388972729444504,0.0060026743449270725
13,546,0.9878738817850314,11.321398398534853,0.8799644993505429,4.764742993249367,0.012393869459629059,0.005674366373568773
14,588,0.9898057139037836,10.380483521469328,0.8574060922273535,5.193200753992735,0.01571252942085266,0.0069565060548484325
15,630,0.9877643228865917,11.372427542922832,0.942541256155279,3.2965729417904672,0.013333110138773918,0.006063263397663832
16,672,0.9834743686677644,13.216553080081573,0.7620656919537074,6.708310560243502,0.013179023750126362,0.0063508558087050915
17,714,0.9902548989617767,10.149212546987261,0.9696330706266193,2.3965421168069585,0.013895314186811447,0.005956992506980896
18,756,0.9890367042681765,10.764893539124541,0.9457886828361296,3.202061034016967,0.01275276392698288,0.005651870276778936
19,798,0.989357793100256,10.606083050868856,0.917219480961517,3.956841905969297,0.014255333691835403,0.006293949205428362
20,840,0.989774410263228,10.396409004144243,0.9587378411506041,2.7935766970254865,0.012634255923330784,0.004949450958520174
21,882,0.9905364290072745,10.00153586745847,0.9534639026937536,2.966740807951592,0.013783818110823631,0.005906027276068926
