time_index,mean,std,p05,p25,p50,p75,p95,actual
26,968.8571,4.668148,962.09766,965.4551,968.8511,971.7647,976.21747,975.5204654345584
27,969.0502,4.678911,962.2827,965.64343,969.0123,971.9523,976.4409,975.5522716402432
28,969.25006,4.690386,962.47424,965.8334,969.1781,972.1464,976.67285,975.5837130357826
29,969.4562,4.702567,962.6715,966.02905,969.3478,972.3464,976.9125,975.6147701855818
30,969.66766,4.7154403,962.8737,966.22955,969.52783,972.55145,977.1589,975.6454236540461
31,969.8839,4.7289944,963.0791,966.43445,969.73785,972.7611,977.41125,975.6756540055802
32,970.1041,4.7431917,963.2853,966.64294,969.9515,972.9744,977.66876,975.7054418045897
33,970.32764,4.7580585,963.49414,966.8545,970.16815,973.191,977.9306,975.7347676154797
34,970.5538,4.773542,963.7052,967.06854,970.3871,973.40985,978.19586,975.7636120026553
35,970.78174,4.789622,963.9177,967.2843,970.60754,973.6306,978.46375,975.7919555305218
36,971.0108,4.806277,964.13104,967.5018,970.82874,973.8524,978.73334,975.819778763484
37,971.2404,4.8234763,964.3444,967.7482,971.0503,974.0747,979.0038,975.8470622659476
38,971.4696,4.841196,964.55725,967.99414,971.2711,974.2967,979.2744,975.8737866023174
39,971.6979,4.859396,964.7688,968.2386,971.49084,974.5178,979.5442,975.899932336999
40,971.92444,4.8780365,964.9785,968.4809,971.7085,974.7372,979.81244,975.9254800343967
41,972.1487,4.8970637,965.183,968.72015,971.9236,974.95447,980.0781,975.9504102589166
42,972.3697,4.9164524,965.3748,968.94165,972.13525,975.16876,980.3406,975.9747035749632
43,972.58685,4.93617,965.5629,969.1439,972.3429,975.3795,980.5989,975.998340546942
44,972.79956,4.956129,965.74664,969.3417,972.5458,975.59106,980.8522,976.0213017392583
45,973.00696,4.9763155,965.9254,969.53436,972.7433,975.8049,981.0998,976.043567716317
46,973.20844,4.996657,966.0986,969.72125,972.93445,976.01306,981.3407,976.0651190425235
47,973.4032,5.017104,966.2656,969.90186,973.11896,976.20197,981.5741,976.0859362822828
48,973.59064,5.037596,966.4259,970.0754,973.2959,976.3766,981.7992,976.1059999999999
49,973.77,5.058099,966.5787,970.24133,973.46454,976.54364,982.01514,976.1253177925533
50,973.9436,5.078721,966.726,970.4089,973.62726,976.7055,982.22437,976.1440053867123
51,974.1206,5.1002727,966.8751,970.59143,973.7931,976.8704,982.4502,976.1622055417198
52,974.3071,5.123204,967.0166,970.7839,973.96765,977.0441,982.6913,976.1800610168182
53,974.502,5.1474237,967.16425,970.98505,974.15,977.2256,982.94366,976.19771457125
54,974.70435,5.172803,967.31744,971.19385,974.3394,977.4139,983.20575,976.2153089642578
55,974.91315,5.199207,967.4754,971.40924,974.5221,977.60815,983.4764,976.2329869550846
56,975.12726,5.226521,967.6374,971.63,974.7008,977.83734,983.7541,976.2508913029724
57,975.34576,5.254599,967.80273,971.8385,974.89154,978.0713,984.03754,976.2691647671642
58,975.56757,5.2833033,967.97064,972.03827,975.09796,978.3089,984.3253,976.2879501069023
59,975.79175,5.312502,968.14044,972.2401,975.3064,978.54913,984.6162,976.3073900814296
60,976.0173,5.342048,968.3112,972.44324,975.5161,978.7907,984.9086,976.3276274499883
61,976.24304,5.37179,968.48254,972.6468,975.7262,979.0401,985.2015,976.3488049718213
62,976.4682,5.4015603,968.65344,972.8165,975.93555,979.2976,985.4933,976.371065406171
63,976.6916,5.4312015,968.8234,972.9685,976.1434,979.5531,985.7827,976.3945515122804
64,976.9123,5.4605737,968.9916,973.119,976.34875,979.80554,986.06836,976.4194060493915
65,977.1292,5.489499,969.1572,973.2676,976.55066,980.04395,986.349,976.4457717767472
66,977.34143,5.517805,969.3197,973.4136,976.74817,980.2677,986.6231,976.4737914535899
67,977.548,5.545321,969.4782,973.58044,976.94055,980.48535,986.88965,976.5036078391626
68,977.7477,5.571882,969.632,973.76404,977.1267,980.69586,987.1469,976.5353636927072
69,977.9397,5.597306,969.7805,973.94104,977.3057,980.8983,987.3938,976.569201773467
70,978.123,5.6214128,969.923,974.1104,977.47675,981.09143,987.6289,976.6052648406841
71,978.2965,5.6440535,970.05853,974.27136,977.63885,981.27435,987.8509,976.6436956536012
72,978.4593,5.665015,970.1866,974.4231,977.7911,981.4459,988.05835,976.684636971461
73,978.6103,5.684144,970.3064,974.5645,977.93256,981.6051,988.25,976.728231553506
74,978.7486,5.7012677,970.4172,974.70526,978.06226,981.751,988.4246,976.7746221589788
75,978.8731,5.7161922,970.5184,974.84045,978.17944,981.8822,988.5807,976.8239515471221
76,978.9829,5.728762,970.6091,974.9579,978.28296,981.9979,988.7169,976.8763624771782
77,979.0769,5.738784,970.6884,975.05615,978.3722,982.09717,988.83203,976.9319977083901
78,979.1541,5.7461243,970.75574,975.1342,978.446,982.17865,988.9246,976.991
79,979.2136,5.7505875,970.8108,975.1908,978.5035,982.2414,988.99335,977.0534675331088
80,979.2575,5.7524657,970.85516,975.22845,978.5466,982.2875,989.0409,977.1193201762495
81,979.2955,5.753217,970.89575,975.2588,978.5842,982.32715,989.0801,977.1884332198136
82,979.3347,5.7539363,970.93756,975.2901,978.6234,982.3681,989.1202,977.2606819541923
83,979.3752,5.754669,970.9806,975.33234,978.664,982.4104,989.1614,977.3359416697765
84,979.4169,5.755381,971.0247,975.37946,978.70593,982.45386,989.2036,977.414087656958
85,979.4596,5.756108,971.07,975.4276,978.74915,982.49854,989.24677,977.4949952061278
86,979.50354,5.75682,971.1162,975.4768,978.7936,982.5443,989.2908,977.5785396076772
87,979.5485,5.7575436,971.16345,975.52704,978.83923,982.5912,989.3359,977.6645961519973
88,979.5945,5.758252,971.2117,975.57825,978.886,982.6393,989.3818,977.7530401294802
89,979.6414,5.7589736,971.26086,975.6304,978.93396,982.68823,989.4285,977.8437468305158
90,979.6892,5.7596736,971.31104,975.68335,978.9829,982.73816,989.4761,977.9365915454963
91,979.738,5.760395,971.36206,975.7373,979.0328,982.78906,989.5243,978.0314495648126
92,979.7876,5.7611175,971.4139,975.792,979.0837,982.8408,989.57336,978.1281961788563
93,979.83795,5.76185,971.4665,975.84753,979.13544,982.8934,989.6231,978.2267066780184
94,979.88904,5.7625833,971.51984,975.90375,979.188,982.9468,989.6735,978.3268563526904
95,979.9409,5.763321,971.574,975.9607,979.24146,983.00085,989.7245,978.4285204932632
96,979.9935,5.7640877,971.6287,976.0183,979.29553,983.05566,989.7761,978.5315743901284
97,980.04663,5.7648497,971.6841,976.07654,979.3504,983.11115,989.82837,978.6358933336771
98,980.1004,5.7656183,971.74005,976.13544,979.4059,983.16724,989.88104,978.7413526143008
99,980.1546,5.7664065,971.7966,976.1949,979.4619,983.2239,989.9343,978.8478275223904
100,980.2095,5.7672095,971.8536,976.25476,979.51843,983.281,989.98804,978.9551933483373
101,980.2646,5.768022,971.91113,976.3152,979.57556,983.3387,990.0422,979.0633253825329
102,980.3203,5.768861,971.96906,976.37604,979.633,983.3967,990.0966,979.1720989153682
103,980.37634,5.7697,972.0274,976.4374,979.69086,983.4552,990.15155,979.2813892372352
104,980.4327,5.7705646,972.086,976.49896,979.74915,983.514,990.2067,979.3910716385241
105,980.4892,5.7714515,972.14496,976.5609,979.8076,983.5731,990.26227,979.5010214096268
106,980.5461,5.772348,972.2042,976.6232,979.8663,983.63245,990.318,979.6111138409344
107,980.6032,5.773274,972.2636,976.6857,979.9252,983.692,990.3741,979.7212242228384
108,980.6604,5.7742143,972.32324,976.74854,979.9842,983.7517,990.4302,979.8312278457298
109,980.7177,5.7751675,972.383,976.8114,980.0432,983.81165,990.4866,979.941
110,980.7751,5.776167,972.4428,976.8744,980.1025,983.87146,990.543,980.0504274656605
111,980.8323,5.7772,972.5025,976.9374,980.163,983.9312,990.5994,980.1594429812043
112,980.8884,5.7784066,972.5611,976.9995,980.2245,983.9901,990.6551,980.2679907747444
113,980.9431,5.7798533,972.6182,977.0605,980.2885,984.0479,990.70966,980.3760150743943
114,980.99634,5.781507,972.6738,977.12024,980.35144,984.1045,990.7633,980.4834601082667
115,981.0483,5.783393,972.728,977.17883,980.4133,984.15985,990.8159,980.5902701044756
116,981.0989,5.78544,972.78094,977.2364,980.47406,984.2141,990.86755,980.6963892911332
117,981.14825,5.787662,972.8325,977.2928,980.5339,984.2674,990.91833,980.8017618963535
118,981.1965,5.790039,972.8829,977.34814,980.59265,984.31964,990.9682,980.9063321482495
119,981.2436,5.7925487,972.9322,977.39813,980.6506,984.371,991.0172,981.0100442749341
120,981.2897,5.7951713,972.98035,977.4453,980.7076,984.4213,991.06537,981.1128425045208
121,981.3348,5.797907,973.02747,977.49133,980.76355,984.47076,991.11273,981.2146710651225
122,981.37897,5.8007045,973.07367,977.53656,980.81885,984.51965,991.15936,981.3154741848527
123,981.42236,5.803576,973.11896,977.58093,980.87317,984.56964,991.20526,981.4151960918248
124,981.4649,5.8064666,973.16345,977.6245,980.9268,984.6188,991.2504,981.5137810141514
125,981.5069,5.8094034,973.2072,977.66736,980.97626,984.6672,991.295,981.6111731799458
126,981.54803,5.812345,973.25024,977.7094,981.0182,984.71497,991.33887,981.7073168173217
127,981.58875,5.8152547,973.2928,977.751,981.0596,984.76196,991.38214,981.802156154392
128,981.6289,5.818148,973.33466,977.792,981.1004,984.8085,991.42487,981.89563541927
129,981.6686,5.8209887,973.3761,977.8325,981.14075,984.8544,991.46704,981.9876988400687
130,981.7079,5.8237596,973.4171,977.87256,981.1808,984.8998,991.5087,982.0782906449011
131,981.7468,5.8264284,973.4577,977.9123,981.22034,984.9446,991.5499,982.167355061881
132,981.7855,5.8290043,973.4981,977.9518,981.25964,984.9891,991.5907,982.2548363191212
133,981.82404,5.831435,973.53827,977.991,981.2987,985.03314,991.63104,982.3406786447351
134,981.8624,5.833745,973.5782,978.03015,981.33765,985.0769,991.6711,982.4248262668353
135,981.90076,5.8358617,973.6181,978.06915,981.37634,985.12024,991.7107,982.5072234135359
136,981.93915,5.837791,973.6581,978.10815,981.41504,985.1634,991.75,982.5878143129496
137,981.9775,5.8395114,973.69794,978.14716,981.45374,985.20636,991.789,982.6665431931896
138,982.016,5.841002,973.738,978.1863,981.49255,985.2491,991.82776,982.7433542823693
139,982.05475,5.842254,973.7782,978.2256,981.5314,985.29175,991.86633,982.8181918086017
140,982.09375,5.8432293,973.8187,978.26514,981.57043,985.3342,991.9048,982.8910000000002
141,982.13306,5.843927,973.85944,978.30493,981.6097,985.3767,991.943,982.9618039415283
142,982.1727,5.8443036,973.90063,978.3452,981.6492,985.4192,991.9811,983.0309521455537
143,982.2129,5.844374,973.9422,978.39026,981.6891,985.4618,992.01917,983.0988739812938
144,982.2536,5.844139,973.98444,978.4364,981.7294,985.5045,992.0572,983.1659988179663
145,982.2951,5.8436284,974.0274,978.4774,981.7704,985.5477,992.0956,983.2327560247896
146,982.3374,5.842878,974.0712,978.51996,981.81226,985.59155,992.1344,983.2995749709809
147,982.3808,5.8419056,974.1163,978.56714,981.8551,985.63617,992.17395,983.3668850257582
148,982.4254,5.8407416,974.16254,978.6157,981.899,985.6818,992.21436,983.4351155583397
149,982.47144,5.8394027,974.21027,978.66565,981.9442,985.7287,992.2558,983.5046959379429
150,982.5189,5.8379283,974.2596,978.71716,981.99097,985.7769,992.29846,983.5760555337854
151,982.56805,5.836357,974.31067,978.77045,982.0394,985.8269,992.34265,983.6496237150851
152,982.6191,5.834699,974.3637,978.8258,982.0896,985.8786,992.3885,983.7258298510602
153,982.6721,5.8329782,974.41895,978.8834,982.14185,985.9328,992.4363,983.8051033109281
154,982.7273,5.8312497,974.4763,978.9435,982.1963,985.9908,992.4861,983.8878734639071
155,982.7848,5.8295116,974.53625,979.00616,982.2529,986.0513,992.5381,983.9745696792144
156,982.84467,5.827797,974.5987,979.07184,982.31226,986.1145,992.59265,984.0656213260684
157,982.9073,5.826158,974.66406,979.1407,982.3741,986.18066,992.64984,984.1614577736865
158,982.97266,5.824596,974.7323,979.2129,982.4388,986.2499,992.70984,984.2625083912866
159,983.04095,5.823157,974.8036,979.2886,982.5065,986.3223,992.773,984.3692025480865
160,983.11237,5.8218675,974.87823,979.36804,982.5774,986.39844,992.83936,984.4819696133043
161,983.18695,5.8207393,974.9564,979.45154,982.6517,986.47815,992.90924,984.6012389561575
162,983.2651,5.81983,975.0381,979.53925,982.72943,986.5618,992.9828,984.727439945864
163,983.34674,5.819137,975.1236,979.63135,982.8108,986.64954,993.0601,984.8610019516418
164,983.432,5.818725,975.2131,979.7283,982.896,986.7417,993.1416,985.0023543427086
165,983.52124,5.8186007,975.30664,979.82983,982.98535,986.8382,993.2273,985.151926488282
166,983.6145,5.818806,975.40454,979.93665,983.0788,986.93945,993.31744,985.3101477575801
167,983.71204,5.8193555,975.50684,980.0486,983.1765,987.04565,993.4123,985.4774475198207
168,983.81384,5.82032,975.6138,980.1662,983.2789,987.1564,993.51196,985.6542551442213
169,983.92017,5.821693,975.72546,980.28955,983.38586,987.2704,993.6167,985.8410000000001
170,984.0312,5.82352,975.8422,980.41876,983.4977,987.39026,993.7267,986.0379701073407
171,984.1495,5.8261333,975.9658,980.5504,983.6172,987.51843,993.8452,986.2448880902894
172,984.2832,5.8306074,976.1025,980.6956,983.7529,987.6639,993.983,986.4613352238591
173,984.4377,5.837614,976.2558,980.85974,983.9104,987.8318,994.1467,986.6868927830621
174,984.6118,5.847035,976.425,981.04193,984.0884,988.0211,994.33527,986.9211420429111
175,984.8046,5.8587227,976.6093,981.24133,984.286,988.2307,994.5473,987.1636642784184
176,985.01514,5.872546,976.80804,981.457,984.50214,988.45605,994.7816,987.4140407645968
177,985.2425,5.888385,977.02045,981.6881,984.73584,988.69867,995.0369,987.6718527764584
178,985.4856,5.906109,977.24567,981.93384,984.98596,988.961,995.31195,987.9366815890162
179,985.74365,5.925592,977.483,982.1933,985.2517,989.23895,995.60565,988.2081084772824
180,986.01544,5.946708,977.7316,982.4655,985.532,989.5314,995.91656,988.4857147162693
181,986.30023,5.9693317,977.9908,982.7499,985.82556,989.83734,996.24347,988.7690815809896
182,986.5969,5.993328,978.2598,983.0453,986.1317,990.15576,996.5852,989.0577903464562
183,986.9046,6.0185776,978.5379,983.3474,986.4494,990.4857,996.9405,989.351422287681
184,987.2223,6.0449543,978.8243,983.6456,986.77704,990.82605,997.3081,989.6495586796768
185,987.549,6.0723224,979.11816,983.9519,987.07996,991.1758,997.6867,989.9517807974561
186,987.8837,6.1005683,979.4188,984.26544,987.3904,991.534,998.0752,990.2576699160314
187,988.22565,6.1295543,979.72546,984.58545,987.7074,991.8998,998.4723,990.5668073104151
188,988.57367,6.1591663,980.03735,984.9099,988.03,992.27185,998.87665,990.87877425562
189,988.9269,6.1892614,980.35376,985.23047,988.35754,992.6494,999.2872,991.1931520266581
190,989.28424,6.219696,980.67267,985.5548,988.689,993.0313,999.7025,991.5095218985424
191,989.6449,6.250351,980.99426,985.8824,989.02356,993.4165,1000.12146,991.8274651462851
192,990.0079,6.281115,981.3179,986.21204,989.36035,993.80426,1000.54285,992.1465630448992
193,990.3722,6.311828,981.6431,986.5434,989.69855,994.19336,1000.9654,992.4663968693962
194,990.7369,6.342364,981.96906,986.8755,990.03723,994.5828,1001.3878,992.7865478947898
195,991.101,6.37259,982.2951,987.2076,990.3755,994.9716,1001.80896,993.1065973960915
196,991.4636,6.402378,982.6151,987.53894,990.7126,995.3589,1002.2276,993.4261266483144
197,991.82367,6.431571,982.9258,987.869,991.0476,995.7434,1002.64246,993.7447169264708
198,992.1803,6.4600496,983.23413,988.19666,991.3797,996.1244,1003.05225,994.0619495055735
199,992.5326,6.487696,983.5398,988.5215,991.708,996.50073,1003.45593,994.3774056606345
200,992.8795,6.5143347,983.8418,988.8425,992.0316,996.8714,1003.8521,994.6906666666669
201,993.22015,6.5398564,984.13965,989.1591,992.34973,997.2355,1004.2397,995.0014082230057
202,993.5545,6.5643,984.4331,989.47107,992.6624,997.59296,1004.6187,995.3096837262786
203,993.8854,6.5882325,984.72205,989.78015,992.9838,997.94653,1004.9931,995.6156409974369
204,994.215,6.612145,985.0099,990.0879,993.3134,998.2987,1005.36615,995.919427857431
205,994.5433,6.636006,985.2965,990.3943,993.6416,998.6494,1005.738,996.2211921272116
206,994.8705,6.659857,985.5821,990.6994,993.96857,998.99884,1006.1085,996.5210816277296
207,995.1965,6.6836615,985.8666,991.0034,994.2943,999.34686,1006.4779,996.8192441799358
208,995.5215,6.707427,986.1502,991.30615,994.619,999.6937,1006.8461,997.1158276047809
209,995.84546,6.7311873,986.4328,991.608,994.94257,1000.0395,1007.2133,997.4109797232154
210,996.1685,6.754895,986.7145,991.9087,995.2651,1000.38416,1007.57495,997.7048483561904
211,996.4907,6.778591,986.9954,992.2085,995.5867,1000.7277,1007.9245,997.9975813246565
212,996.812,6.8022537,987.27563,992.5075,995.9074,1001.0704,1008.27313,998.2893264495647
213,997.13257,6.825896,987.5552,992.80566,996.22723,1001.4121,1008.6211,998.5802315518655
214,997.4524,6.8494997,987.83405,993.103,996.54645,1001.75305,1008.9683,998.8704444525093
215,997.77167,6.8730936,988.11224,993.39966,996.86487,1002.09326,1009.31494,999.1601129724475
216,998.0902,6.8966613,988.38995,993.6958,997.18274,1002.43274,1009.6609,999.4493849326306
217,998.40826,6.9202113,988.6672,993.99133,997.5,1002.77167,1010.0064,999.7384081540096
218,998.72577,6.943732,988.9439,994.2863,997.8169,1003.11,1010.3513,1000.0273304575351
219,999.04297,6.967227,989.22034,994.5808,998.1333,1003.4478,1010.6958,1000.316299664157
220,999.3597,6.9907265,989.49646,994.87506,998.45416,1003.7852,1011.03986,1000.6054635948279
221,999.6761,7.014209,989.7723,995.16895,998.7763,1004.1223,1011.38367,1000.894970070496
222,999.99225,7.037655,990.04785,995.4626,999.09814,1004.459,1011.7272,1001.1849669121149
223,1000.3082,7.0611095,990.32324,995.756,999.4198,1004.79553,1012.07043,1001.475601940634
224,1000.62396,7.0845456,990.59863,996.0494,999.74146,1005.13196,1012.4135,1001.767022977003
225,1000.9397,7.1079726,990.87384,996.34265,1000.063,1005.4682,1012.7565,1002.0593778421749
226,1001.2553,7.131387,991.1491,996.63586,1000.38464,1005.80444,1013.0993,1002.352814357099
227,1001.57104,7.1547885,991.42444,996.92914,1000.7063,1006.1407,1013.44214,1002.6474803427249
228,1001.8867,7.178196,991.6999,997.22253,1001.0282,1006.47705,1013.785,1002.943523620006
229,1002.2026,7.2015877,991.9754,997.5161,1001.35034,1006.81366,1014.12787,1003.241092009892
230,1002.5187,7.2249875,992.2512,997.81,1001.6727,1007.15027,1014.47095,1003.5403333333331
231,1002.8349,7.248389,992.5272,998.1041,1001.9955,1007.48737,1014.81415,1003.8413261588049
232,1003.1514,7.271974,992.8032,998.3982,1002.31885,1007.8247,1015.1577,1004.1438720448781
233,1003.46765,7.2964616,993.0777,998.6909,1002.64325,1008.1624,1015.50244,1004.447703297647
234,1003.7837,7.322307,993.3499,998.9818,1002.9691,1008.5007,1015.8489,1004.7525522232081
235,1004.09937,7.3493476,993.62006,999.27094,1003.29626,1008.8391,1016.1995,1005.0581511276552
236,1004.4147,7.3774514,993.8882,999.55853,1003.6244,1009.1779,1016.5653,1005.364232317084
237,1004.7297,7.4064693,994.1547,999.84467,1003.95325,1009.5168,1016.93726,1005.67052809759
238,1005.0442,7.4362607,994.41956,1000.1296,1004.28265,1009.8556,1017.3104,1005.976770775268
239,1005.3583,7.4666443,994.68317,1000.4132,1004.6123,1010.1942,1017.6843,1006.282692656212
240,1005.6718,7.4974985,994.9456,1000.696,1004.94214,1010.53265,1018.0588,1006.5880260465191
241,1005.9849,7.5286984,995.20703,1000.9778,1005.2718,1010.8707,1018.43335,1006.892503252283
242,1006.29736,7.560056,995.4677,1001.2589,1005.601,1011.2083,1018.80774,1007.195856579599
243,1006.6092,7.591441,995.7277,1001.53955,1005.92957,1011.55005,1019.1815,1007.4978183345629
244,1006.9205,7.6227164,995.98737,1001.8197,1006.2574,1011.8911,1019.5543,1007.798120823269
245,1007.2311,7.6536956,996.2468,1002.0995,1006.5841,1012.23157,1019.92584,1008.0964963518121
246,1007.541,7.68425,996.5062,1002.3793,1006.9094,1012.5714,1020.2958,1008.3926772262881
247,1007.8502,7.714234,996.7658,1002.6591,1007.2333,1012.91016,1020.6637,1008.686395752792
248,1008.1587,7.743488,997.0259,1002.93915,1007.5554,1013.24817,1021.0293,1008.9773842374179
249,1008.46643,7.7718663,997.2864,1003.2195,1007.8755,1013.58527,1021.3922,1009.265374986262
250,1008.77325,7.799222,997.5476,1003.50024,1008.19336,1013.92126,1021.752,1009.55010030542
251,1009.0793,7.8254,997.8098,1003.78174,1008.5089,1014.2562,1022.1085,1009.831292500985
252,1009.3845,7.8502483,998.07324,1004.06396,1008.8218,1014.5901,1022.4613,1010.108683879053
253,1009.6889,7.873622,998.3379,1004.3472,1009.13184,1014.9228,1022.81006,1010.38200674572
254,1009.99225,7.8953686,998.604,1004.63153,1009.4387,1015.25415,1023.15424,1010.6509934070801
255,1010.29486,7.9153204,998.8719,1004.9171,1009.7423,1015.5842,1023.49384,1010.915376169228
256,1010.5963,7.9333673,999.14166,1005.2041,1010.04236,1015.91284,1023.82825,1011.17488733826
257,1010.897,7.9493165,999.4135,1005.4926,1010.3387,1016.2401,1024.1572,1011.429259220271
258,1011.1965,7.9630537,999.6877,1005.78284,1010.62427,1016.5658,1024.4803,1011.678224121355
259,1011.495,7.9744434,999.9643,1006.07495,1010.9033,1016.89,1024.7974,1011.921514347608
260,1011.7924,7.9832964,1000.24347,1006.369,1011.1797,1017.2125,1025.1079,1012.158862205124
261,1012.08875,7.989505,1000.5256,1006.6653,1011.4531,1017.5334,1025.4115,1012.39
262,1012.3839,7.9929132,1000.81067,1006.96375,1011.7236,1017.8525,1025.7079,1012.614756012665
263,1012.6778,7.9935837,1001.0985,1007.2642,1011.99066,1018.1697,1025.997,1012.83334242089
264,1012.97015,7.9922366,1001.3879,1007.56555,1012.25476,1018.4849,1026.2802,1013.0460673767819
265,1013.261,7.9894447,1001.67804,1007.8671,1012.5238,1018.79834,1026.5587,1013.253239032446
266,1013.55054,7.9851766,1001.969,1008.1691,1012.8198,1019.11005,1026.8325,1013.45516553999
267,1013.8387,7.9794846,1002.2608,1008.4716,1013.11536,1019.4202,1027.1019,1013.652155051519
268,1014.1256,7.9723454,1002.5536,1008.7747,1013.4105,1019.7289,1027.367,1013.844515719139
269,1014.4114,7.9637775,1002.8475,1009.0784,1013.70544,1020.0361,1027.6274,1014.032555694957
270,1014.69617,7.9537964,1003.1425,1009.38293,1014.0001,1020.3421,1027.8838,1014.216583131078
271,1014.9799,7.942371,1003.43884,1009.6883,1014.2948,1020.6469,1028.1357,1014.39690617961
272,1015.2628,7.929557,1003.73645,1009.9946,1014.58936,1020.95056,1028.3835,1014.573832992659
273,1015.5449,7.915319,1004.0355,1010.302,1014.8795,1021.2532,1028.6272,1014.74767172233
274,1015.82623,7.899702,1004.33606,1010.6106,1015.1651,1021.555,1028.867,1014.9187305207302
275,1016.10693,7.882697,1004.63824,1010.9204,1015.44995,1021.85596,1029.1027,1015.087317539965
276,1016.3872,7.8643374,1004.942,1011.23157,1015.7342,1022.1562,1029.3345,1015.2537409321421
277,1016.6669,7.8445873,1005.2477,1011.54425,1016.0179,1022.4558,1029.5625,1015.418308849366
278,1016.94617,7.823509,1005.5551,1011.85834,1016.30115,1022.75494,1029.7866,1015.5813294437442
279,1017.2252,7.8010774,1005.86456,1012.1742,1016.5841,1023.0193,1030.0071,1015.743110867382
280,1017.50397,7.7773395,1006.176,1012.4917,1016.8667,1023.27374,1030.224,1015.903961272387
281,1017.78265,7.7522902,1006.48956,1012.8111,1017.1493,1023.52655,1030.4373,1016.0641888108642
282,1018.0613,7.7259345,1006.80536,1013.1323,1017.43164,1023.77747,1030.647,1016.22410163492
283,1018.33984,7.698321,1007.1212,1013.45544,1017.71405,1024.0271,1030.8531,1016.384007896661
284,1018.6185,7.669436,1007.42926,1013.7809,1017.9966,1024.275,1031.056,1016.544215748193
285,1018.89734,7.6393347,1007.73914,1014.10834,1018.2792,1024.5215,1031.2556,1016.705033341623
286,1019.1764,7.608009,1008.0511,1014.4382,1018.56213,1024.7666,1031.4519,1016.866768829057
287,1019.4558,7.575481,1008.3651,1014.77026,1018.8454,1025.0104,1031.645,1017.0297303625999
288,1019.7356,7.541782,1008.6813,1015.1048,1019.12915,1025.2528,1031.835,1017.19422609436
289,1020.01587,7.5069504,1008.99963,1015.3851,1019.4133,1025.4985,1032.0217,1017.360564176443
290,1020.29663,7.470991,1009.32025,1015.66284,1019.6714,1025.7664,1032.2054,1017.529052760954
