time_index,mean,std,p05,p25,p50,p75,p95,actual
323,285.6588,1.4998263,283.36276,284.5542,285.6961,286.65555,287.865,290.07691
324,285.8719,1.4987385,283.5641,284.7436,285.9002,286.85666,288.0556,290.23883
325,286.08636,1.4976393,283.77655,284.93466,286.13123,287.06854,288.2474,290.40329
326,286.30234,1.4965657,283.99686,285.12753,286.36627,287.28397,288.44055,290.57066
327,286.51978,1.495516,284.2189,285.32233,286.60248,287.52075,288.6352,290.74128
328,286.73883,1.4945153,284.44037,285.5141,286.83978,287.7623,288.8315,290.9155
329,286.95953,1.4935786,284.66348,285.70557,287.07822,288.00488,289.0297,291.0925
330,287.1819,1.4927073,284.88846,285.89938,287.31775,288.24854,289.22983,291.27108
331,287.40585,1.4919125,285.11514,286.0955,287.5583,288.4876,289.43195,291.45109
332,287.63132,1.4912226,285.3434,286.2938,287.79974,288.70422,289.636,291.63234
333,287.85815,1.4906322,285.57306,286.49417,288.042,288.9225,289.84818,291.81467
334,288.08612,1.4901642,285.80392,286.69638,288.2849,289.14227,290.06308,291.99791
335,288.3151,1.4898087,286.03568,286.9002,288.52838,289.36334,290.27896,292.18189
336,288.5448,1.4895713,286.2682,287.10522,288.77222,289.5854,290.49957,292.36644
337,288.775,1.4894471,286.50122,287.3181,289.01627,289.80817,290.72427,292.55138
338,289.00558,1.4894065,286.73465,287.5474,289.26044,290.0315,290.9595,292.73655
339,289.23642,1.48944,286.9684,287.79486,289.4969,290.25522,291.1948,292.92177
340,289.46738,1.4895289,287.20224,288.0442,289.7314,290.47925,291.43002,293.10688
341,289.6983,1.4896681,287.43353,288.2896,289.9659,290.70337,291.66504,293.29171
342,289.92908,1.4898328,287.66483,288.51813,290.20026,290.92743,291.8997,293.47608
343,290.15955,1.4900093,287.8937,288.74658,290.43143,291.1513,292.13385,293.65982
344,290.38956,1.4901997,288.11432,288.97476,290.65546,291.37576,292.36737,293.84277
345,290.61902,1.490377,288.33453,289.20258,290.87897,291.6048,292.60007,294.02475
346,290.84772,1.4905357,288.55423,289.43488,291.10175,291.83313,292.83185,294.20559
347,291.07556,1.4906665,288.7733,289.6692,291.3236,292.0605,293.0629,294.38513
348,291.30243,1.4907604,288.99152,289.8938,291.54443,292.28674,293.29745,294.56319
349,291.52808,1.4908024,289.20874,290.1173,291.76785,292.51172,293.5306,294.7396
350,291.75247,1.4907931,289.42654,290.3396,291.99664,292.73532,293.76227,294.91419
351,291.9754,1.4907166,289.654,290.56046,292.224,292.95734,293.99225,295.0868
352,292.19678,1.4905742,289.88007,290.7798,292.44983,293.17752,294.22043,295.25724
353,292.41638,1.4903543,290.1047,290.99738,292.6739,293.39584,294.44666,295.42535000000004
354,292.63412,1.4900578,290.32773,291.21368,292.89612,293.61206,294.6708,295.59096000000005
355,292.84982,1.4896713,290.54758,291.43298,293.11633,293.82593,294.89273,295.75391
356,293.06335,1.4891915,290.76465,291.65598,293.33435,294.03745,295.1123,295.91401
357,293.27454,1.4886304,290.97964,291.88135,293.55005,294.24634,295.32938,296.07109
358,293.48328,1.4879696,291.1924,292.10458,293.76324,294.45245,295.5438,296.225
359,293.68936,1.4872149,291.40283,292.3255,293.9671,294.6573,295.75546,296.37726
360,293.8927,1.4863727,291.61075,292.54398,294.1619,294.86584,295.96423,296.52952
361,294.0933,1.4854453,291.81616,292.75995,294.36032,295.0713,296.17014,296.68177
362,294.2911,1.4844613,292.01904,292.97348,294.55597,295.2736,296.37317,296.83403
363,294.48633,1.4834322,292.21948,293.18463,294.74902,295.47284,296.57352,296.98629
364,294.6791,1.4823842,292.4177,293.39343,294.93964,295.67673,296.7714,297.13855
365,294.86972,1.4813399,292.60837,293.60016,295.12805,295.8784,296.967,297.29081
366,295.05844,1.4803296,292.78537,293.80496,295.31458,296.07776,297.16074,297.44306
367,295.2455,1.4793813,292.96066,294.00806,295.4995,296.27505,297.35272,297.59532
368,295.43097,1.4784843,293.13452,294.20575,295.68286,296.46738,297.53888,297.74758
369,295.6149,1.4776483,293.307,294.39734,295.86465,296.6501,297.7181,297.89984
370,295.79736,1.476872,293.4782,294.5873,296.045,296.8311,297.8974,298.0521
371,295.97842,1.4761695,293.64816,294.77585,296.224,297.01053,298.07492,298.20435
372,296.1581,1.4755362,293.81693,294.9629,296.4016,297.18848,298.25064,298.35661
373,296.33655,1.4749631,293.9846,295.14862,296.57794,297.36237,298.42468,298.50887
374,296.5138,1.4744803,294.1512,295.3331,296.7531,297.5336,298.59885,298.66113
375,296.68985,1.4740674,294.3168,295.51636,296.92706,297.69394,298.77408,298.81339
376,296.86487,1.4737378,294.48154,295.6985,297.0973,297.85867,298.95844,298.96565
377,297.03885,1.4734912,294.6454,295.87527,297.25784,298.02808,299.15115,299.1179
378,297.21188,1.4733282,294.80844,296.0484,297.41736,298.20056,299.34286,299.27016
379,297.38403,1.4732512,294.97083,296.22076,297.57587,298.3934,299.5336,299.42242
380,297.55536,1.4732603,295.1325,296.39246,297.73343,298.57117,299.72345,299.57468
381,297.72595,1.4733552,295.29364,296.55905,297.8902,298.7365,299.91245,299.72694
382,297.89587,1.4735414,295.45422,296.72397,298.0462,298.90128,300.10062,299.87919
383,298.0652,1.4738058,295.61444,296.88846,298.2015,299.06558,300.28806,300.03145
384,298.23395,1.4741671,295.7742,297.0526,298.3562,299.22943,300.4748,300.18371
385,298.40222,1.4746101,295.9337,297.2258,298.51044,299.39294,300.66086,300.33597
386,298.57013,1.4751384,296.0929,297.39417,298.67795,299.55612,300.84543,300.48823
387,298.73767,1.4757496,296.25195,297.56836,298.85547,299.7191,301.02365,300.64048
388,298.90497,1.4764403,296.4109,297.74237,299.0166,299.88184,301.2015,300.79274
389,299.07205,1.4772086,296.56976,297.91626,299.16785,300.04443,301.37897,300.945
390,299.239,1.4780477,296.72873,298.08588,299.31906,300.207,301.55707,301.09726
391,299.4058,1.4790272,296.88757,298.2541,299.47485,300.36945,301.73566,301.24952
392,299.57214,1.4803425,297.046,298.42154,299.6407,300.53177,301.9144,301.40177
393,299.73785,1.4822555,297.2035,298.58722,299.80585,300.69385,302.0936,301.55403
394,299.9028,1.4851043,297.35257,298.74478,299.97064,300.8587,302.2738,301.70629
395,300.06708,1.4892174,297.49722,298.89996,300.13556,301.02545,302.45544,301.85855
396,300.231,1.4949516,297.63986,299.05295,300.30136,301.19196,302.63916,302.01081
397,300.3949,1.5026255,297.78055,299.2042,300.47717,301.35837,302.82562,302.16306
398,300.5591,1.5123382,297.9194,299.35416,300.66238,301.52496,303.00885,302.31532
399,300.72375,1.5239824,298.0566,299.51794,300.84998,301.6918,303.1754,302.46758
400,300.88885,1.537423,298.19244,299.69305,301.0398,301.8589,303.3442,302.61984
401,301.05444,1.5525609,298.32706,299.86945,301.2318,302.02524,303.5196,302.7721
402,301.22064,1.5692655,298.46072,300.0293,301.42593,302.1889,303.69818,302.92435
403,301.3875,1.5874133,298.5936,300.1778,301.6056,302.3571,303.87903,303.07661
404,301.55505,1.606889,298.72592,300.32614,301.7791,302.52612,304.06198,303.22887
405,301.72336,1.6275477,298.85794,300.4997,301.95374,302.69604,304.26404,303.38113
406,301.8925,1.6492679,298.9898,300.67538,302.12943,302.86694,304.4792,303.53339
407,302.06253,1.6719031,299.1218,300.85205,302.30615,303.0389,304.6966,303.68565
408,302.2335,1.6953226,299.25412,301.01562,302.4659,303.2119,304.91595,303.8379
409,302.4055,1.71937,299.38693,301.1759,302.61023,303.3861,305.13223,303.99016
410,302.57855,1.7439041,299.52042,301.33716,302.75525,303.56146,305.34326,304.14242
411,302.75275,1.7687685,299.65445,301.49945,302.9011,303.7381,305.55515,304.29468
412,302.9281,1.7938195,299.78964,301.663,303.05087,303.91605,305.7678,304.44694
413,303.10474,1.8188818,299.9262,301.82788,303.21198,304.09537,305.98102,304.59919
414,303.28265,1.8438082,300.06436,301.98672,303.3819,304.27612,306.19623,304.75145
415,303.46198,1.8684405,300.20428,302.13284,303.5539,304.45905,306.4237,304.90371
416,303.6427,1.8926111,300.34613,302.2822,303.74762,304.6576,306.6516,305.05597
417,303.82495,1.9161601,300.49017,302.4609,303.94348,304.8576,306.87976,305.20823
418,304.00876,1.9389218,300.63766,302.64212,304.14087,305.06293,307.1081,305.36048
419,304.19418,1.9607369,300.79248,302.82605,304.33972,305.2709,307.33838,305.51274
420,304.3813,1.9814491,300.9508,303.01282,304.54013,305.48083,307.5702,305.665
421,304.57013,2.000885,301.1129,303.2026,304.74207,305.68912,307.80148,305.82067
422,304.76147,2.018526,301.2799,303.39655,304.94098,305.8888,308.03165,305.9827
423,304.957,2.0332212,301.4543,303.59686,305.13074,306.09476,308.2594,306.15043
424,305.15826,2.0434394,301.63922,303.8061,305.3246,306.3043,308.48276,306.32319
425,305.36627,2.047437,301.83786,304.02618,305.52264,306.5169,308.69955,306.50031
426,305.58115,2.043455,302.05307,304.271,305.7167,306.73077,308.90753,306.68112
427,305.80188,2.0298343,302.28717,304.54526,305.9063,306.94284,309.1226,306.86495
428,306.02658,2.0051425,302.5417,304.78714,306.14038,307.14914,309.3203,307.05113
429,306.25366,1.9694006,302.8161,305.01776,306.3785,307.34006,309.499,307.23898
430,306.48224,1.9239088,303.10825,305.28708,306.61975,307.52414,309.6231,307.42784
431,306.71152,1.8700874,303.416,305.54648,306.82104,307.74005,309.7457,307.61704
432,306.94064,1.8094524,303.73724,305.807,306.99298,307.9657,309.87988,307.80591
433,307.16876,1.7436432,304.10245,306.06876,307.1563,308.18518,310.00266,307.99378
434,307.39508,1.6744223,304.4866,306.34396,307.36197,308.42694,310.11444,308.17997
435,307.6188,1.6036983,304.79486,306.64557,307.61197,308.60217,310.19098,308.36383
436,307.8392,1.533523,305.11365,306.94342,307.85956,308.79874,310.35098,308.54467
437,308.05554,1.4660656,305.47,307.13306,307.99628,309.0498,310.51785,308.72183
438,308.26718,1.4035918,305.82697,307.32605,308.2002,309.36618,310.6952,308.89464
439,308.4735,1.3483548,306.18253,307.52332,308.4254,309.54755,310.75668,309.06242
440,308.67392,1.3024411,306.53464,307.79016,308.62897,309.7143,310.79465,309.22452
441,308.86795,1.2676094,306.88126,308.10297,308.76654,309.77417,310.90247,309.38025
442,309.05505,1.245049,307.22034,308.3785,308.97488,309.82523,311.06677,309.52895
443,309.2349,1.2351885,307.54025,308.61865,309.13797,309.83527,311.22305,309.66995
444,309.407,1.2376045,307.71042,308.73962,309.26633,309.87292,311.38113,309.80258
445,309.5711,1.2510474,307.7219,308.84088,309.44086,310.07764,311.67447,309.92616
446,309.72687,1.273613,307.732,308.98026,309.5984,310.2989,311.85376,310.04003
447,309.874,1.3029472,307.74188,309.1384,309.74786,310.53207,312.0918,310.14352
448,310.0123,1.3365108,307.74805,309.27374,309.87396,310.76364,312.31473,310.23596
449,310.14148,1.3717562,307.83932,309.4126,310.0188,310.94806,312.5216,310.31668
450,310.26132,1.4062997,307.9247,309.5012,310.107,311.09134,312.71222,310.385
451,310.3716,1.4379789,308.004,309.58658,310.1571,311.16852,312.88364,310.44535
452,310.47302,1.4651532,308.0782,309.6577,310.2083,311.23947,313.03622,310.5027
453,310.5673,1.4869103,308.14935,309.76044,310.28845,311.30634,313.17264,310.55721
454,310.65656,1.5031005,308.21967,309.85254,310.362,311.37155,313.2963,310.60902
455,310.74246,1.5142196,308.2904,309.93524,310.4308,311.4367,313.41052,310.65831
456,310.82574,1.5212976,308.3618,310.0101,310.49673,311.5023,313.5175,310.70522
457,310.90607,1.5257635,308.43256,310.07874,310.56033,311.5755,313.6183,310.74991
458,310.9818,1.5292925,308.5001,310.14087,310.62738,311.64584,313.71237,310.79254
459,311.05203,1.5327702,308.56284,310.19818,310.69797,311.71124,313.79938,310.83327
460,311.117,1.5361587,308.621,310.26904,310.76273,311.7719,313.87964,310.87224
461,311.17697,1.5394472,308.67484,310.33435,310.82196,311.83142,313.9535,310.90963
462,311.23224,1.5426177,308.7246,310.39352,310.87598,311.88742,314.02136,310.94559
463,311.2831,1.5456725,308.77057,310.4469,310.9251,311.93896,314.08353,310.98026
464,311.32986,1.5485879,308.81302,310.49484,310.96967,311.98627,314.14038,311.01382
465,311.37274,1.5513761,308.8521,310.53778,311.0099,312.0297,314.1922,311.04641
466,311.41205,1.5540457,308.88815,310.57596,311.04614,312.0695,314.23944,311.07819
467,311.4481,1.5566043,308.9214,310.6098,311.07877,312.10596,314.2824,311.10932
468,311.48108,1.5590464,308.9521,310.63965,311.10797,312.13937,314.3214,311.13996
469,311.51138,1.5614002,308.9805,310.66592,311.13416,312.17004,314.35687,311.17027
470,311.53925,1.5636675,309.0068,310.68887,311.15765,312.19824,314.38913,311.20039
471,311.5649,1.5658705,309.03137,310.70892,311.17865,312.22424,314.41852,311.23049
472,311.58875,1.5680124,309.05438,310.7264,311.1975,312.24838,314.44537,311.26072
473,311.61093,1.57011,309.07608,310.74173,311.21457,312.2709,314.47006,311.29124
474,311.63184,1.572184,309.09674,310.75522,311.2301,312.2921,314.49298,311.32221
475,311.65167,1.5742358,309.11664,310.7672,311.24448,312.31232,314.5144,311.3537799999999
476,311.67078,1.576286,309.136,310.78397,311.25793,312.3318,314.5348,311.38612
477,311.6894,1.5783368,309.15506,310.80707,311.27124,312.3508,314.55438,311.41936
478,311.70782,1.5804065,309.17407,310.83023,311.2936,312.36966,314.57358,311.45369
479,311.72638,1.5824949,309.19333,310.85358,311.31335,312.38864,314.59277,311.48924
480,311.74524,1.5846205,309.21304,310.87735,311.33118,312.40808,314.61227,311.52618
481,311.7648,1.5867741,309.23352,310.90173,311.3496,312.42822,314.63245,311.56467
482,311.78528,1.5889639,309.25494,310.92697,311.36896,312.44937,314.65363,311.60398
483,311.807,1.591205,309.27756,310.9532,311.38943,312.47177,314.67618,311.64329
484,311.83008,1.5934873,309.30157,310.9805,311.41205,312.49567,314.70038,311.68261
485,311.85474,1.5958169,309.32706,311.00897,311.43622,312.52112,314.72647,311.72193
486,311.88098,1.5982057,309.354,311.0386,311.4619,312.54828,314.7546,311.76125
487,311.9088,1.6006613,309.38235,311.06937,311.48914,312.57703,314.7848,311.80058
488,311.93817,1.6031947,309.41196,311.10104,311.51782,312.6072,314.81702,311.83991
489,311.96884,1.6058099,309.4426,311.1315,311.5478,312.63873,314.8511,311.87924
490,312.00067,1.6085236,309.47412,311.1595,311.57898,312.67133,314.88696,311.91857
491,312.03366,1.6113228,309.50644,311.18686,311.61133,312.70508,314.9245,311.9579
492,312.0677,1.6141945,309.5396,311.21335,311.64468,312.7401,314.9636,311.99724
493,312.10272,1.6171254,309.5735,311.24146,311.67905,312.777,315.00415,312.03657
494,312.1387,1.6201166,309.6081,311.27115,311.71436,312.8147,315.0461,312.0759
495,312.17557,1.6231495,309.64334,311.30234,311.75055,312.8531,315.0894,312.11524
496,312.21326,1.6262238,309.6792,311.33493,311.78754,312.89218,315.13385,312.15457
497,312.25168,1.6293339,309.7156,311.36887,311.8253,312.93185,315.1794,312.19391
498,312.2908,1.6324606,309.75256,311.40405,311.86395,312.9721,315.22598,312.23324
499,312.33057,1.6356093,309.78998,311.44037,311.90332,313.01285,315.2735,312.27257
500,312.3709,1.6387645,309.82782,311.4778,311.94327,313.05408,315.32184,312.3119
501,312.41174,1.6419255,309.86606,311.51624,311.98663,313.0957,315.37094,312.35123
502,312.45303,1.6450822,309.90463,311.55554,312.03076,313.13766,315.4207,312.39055
503,312.49472,1.6482263,309.9435,311.59564,312.07507,313.17993,315.47095,312.42988
504,312.53674,1.651354,309.98264,311.63654,312.1195,313.22247,315.52173,312.4692
505,312.57904,1.6544604,310.02194,311.67755,312.164,313.2652,315.57288,312.50851
506,312.62152,1.6575282,310.06146,311.7177,312.20853,313.30807,315.62424,312.54783
507,312.66415,1.6605666,310.10107,311.7582,312.253,313.35104,315.67584,312.58714
508,312.70688,1.6635537,310.14078,311.79895,312.29733,313.39404,315.7275,312.62644
509,312.74963,1.6664981,310.18048,311.8399,312.34155,313.43707,315.7792,312.66574
510,312.79233,1.6693761,310.22018,311.88104,312.3855,313.47998,315.83078,312.70504
511,312.83493,1.6721957,310.25983,311.92218,312.4292,313.52283,315.8822,312.74433
512,312.87738,1.6749395,310.29935,311.9629,312.4726,313.5655,315.9333,312.78336
513,312.91956,1.6775966,310.33868,312.00348,312.51556,313.60794,315.984,312.82191
514,312.9614,1.6801506,310.37775,312.044,312.55792,313.65,316.0341,312.86
515,313.00278,1.6825503,310.4165,312.0832,312.5996,313.6916,316.0834,312.8977
516,313.04358,1.6847665,310.4548,312.1219,312.64044,313.73264,316.13174,312.93504
517,313.08386,1.6867486,310.4927,312.16034,312.68024,313.7736,316.17902,312.97206
518,313.12354,1.6884568,310.5302,312.19864,312.71893,313.81464,316.22528,313.00882
519,313.16275,1.6898415,310.5675,312.23676,312.75644,313.85532,316.2705,313.04535
520,313.20154,1.6908917,310.6046,312.27475,312.7928,313.89575,316.31482,313.0817
521,313.23993,1.6916313,310.64154,312.31265,312.82803,313.93588,316.35828,313.11791
522,313.27798,1.6920859,310.6783,312.34854,312.8623,313.97583,316.40088,313.15403
523,313.31573,1.6922773,310.71497,312.3822,312.89563,314.0156,316.4428,313.19009
524,313.3532,1.6922157,310.75156,312.4156,312.9282,314.05518,316.48398,313.22615
525,313.39047,1.6919307,310.78812,312.44864,312.96002,314.09464,316.52454,313.26225
526,313.42752,1.6914444,310.82462,312.4815,312.9912,314.13397,316.56454,313.29843
527,313.4644,1.6907767,310.8611,312.5142,313.02182,314.17322,316.60403,313.33473
528,313.50116,1.6899478,310.89764,312.54675,313.05197,314.21246,316.6431,313.3712
529,313.53784,1.6889756,310.9342,312.57922,313.08173,314.25165,316.68176,313.40788
530,313.57452,1.6878796,310.9709,312.6117,313.1112,314.2909,316.7201,313.44482
531,313.61115,1.6866839,311.00766,312.64417,313.1405,314.33014,316.75818,313.48206
532,313.64783,1.6854086,311.0446,312.67676,313.17267,314.36948,316.79605,313.51964
533,313.68454,1.6840671,311.08163,312.71347,313.20673,314.40894,316.8338,313.55761
534,313.72137,1.6826797,311.1189,312.75702,313.24094,314.44852,316.8715,313.59601
535,313.75836,1.6812624,311.15637,312.80066,313.27527,314.48825,316.90915,313.63489
536,313.79553,1.6798334,311.19412,312.84436,313.3098,314.52817,316.9468,313.67428
537,313.83292,1.6784072,311.23212,312.88818,313.34467,314.56833,316.98465,313.71424
538,313.87054,1.6770024,311.27042,312.93204,313.3798,314.60876,317.02258,313.7548
539,313.9085,1.6756344,311.30905,312.97598,313.41528,314.64948,317.06082,313.79602
540,313.94675,1.6743176,311.34802,313.02,313.45404,314.69046,317.0993,313.83793
541,313.98538,1.6730694,311.3874,313.0641,313.49683,314.7318,317.13818,313.88057
542,314.02444,1.6719013,311.42715,313.1082,313.53986,314.7735,317.17746,313.924
543,314.06393,1.6708274,311.4674,313.15143,313.583,314.81564,317.2172,313.97036
544,314.1039,1.6698539,311.5081,313.1944,313.62646,314.85822,317.25748,314.02161
545,314.14456,1.6689746,311.54947,313.2377,313.67023,314.90146,317.2984,314.07751
546,314.186,1.6681707,311.59167,313.2814,313.7146,314.94556,317.33994,314.13784
547,314.22852,1.6673942,311.6351,313.32578,313.75977,314.9908,317.3824,314.20235
548,314.27243,1.6665978,311.68008,313.37115,313.80612,315.03763,317.42584,314.27082
549,314.31805,1.6656998,311.72925,313.41797,313.8541,315.08646,317.4705,314.343
550,314.36575,1.6646119,311.78098,313.4667,313.90207,315.1377,317.51666,314.41866
551,314.4157,1.6633116,311.83536,313.51752,313.94928,315.19153,317.56436,314.49757
552,314.4677,1.6618031,311.89227,313.57025,313.9983,315.24777,317.6136,314.57949
553,314.52167,1.660096,311.95157,313.6248,314.0489,315.30627,317.66412,314.66419
554,314.57745,1.6582104,312.01312,313.68106,314.101,315.36694,317.7159,314.75142
555,314.63486,1.6561645,312.07666,313.7389,314.15448,315.4295,317.76892,314.84097
556,314.6938,1.6539742,312.14212,313.79816,314.2092,315.4939,317.823,314.93258
557,314.7541,1.651653,312.20932,313.85864,314.26498,315.55994,317.87805,315.02603
558,314.81564,1.6492162,312.2781,313.9204,314.32175,315.62744,317.934,315.12108
559,314.8783,1.6466815,312.3483,313.98322,314.38147,315.6963,317.99072,315.21749
560,314.9419,1.6440623,312.41977,314.0469,314.44534,315.76633,318.04813,315.31503
561,315.00632,1.6413778,312.49237,314.1114,314.50998,315.83737,318.10617,315.41347
562,315.0714,1.6386383,312.5659,314.17654,314.5752,315.90924,318.16467,315.51257
563,315.13702,1.6358691,312.64023,314.24225,314.6409,315.9818,318.2236,315.6121
564,315.20306,1.6330724,312.71518,314.30835,314.70688,316.05493,318.28284,315.71181
565,315.26932,1.6302761,312.79062,314.37332,314.773,316.12845,318.34225,315.81148
566,315.3357,1.6274924,312.86636,314.43726,314.8392,316.2022,318.4018,315.91087
567,315.40204,1.6247271,312.94226,314.50122,314.90527,316.27603,318.46133,316.00974
568,315.46823,1.6220105,313.0182,314.55927,314.97107,316.34973,318.5208,316.10787
569,315.5341,1.6193486,313.09393,314.61633,315.03894,316.42322,318.58008,316.20501
570,315.5995,1.616754,313.16937,314.6729,315.10913,316.49628,318.6391,316.30092
571,315.66428,1.6142442,313.24432,314.7289,315.17987,316.5688,318.69772,316.39538
572,315.72833,1.6118422,313.31863,314.7842,315.25006,316.6406,318.75586,316.48816
573,315.79153,1.609548,313.39215,314.84717,315.31952,316.71152,318.81348,316.579
574,315.85367,1.6073859,313.46472,314.9137,315.38214,316.7786,318.87036,316.66788
575,315.91467,1.6053617,313.5362,314.9781,315.4392,316.8405,318.9265,316.75508
576,315.97437,1.6034992,313.60638,315.04126,315.495,316.90094,318.9818,316.84085
577,316.03275,1.6018007,313.67526,315.1031,315.5493,316.9599,319.03625,316.92543
578,316.08975,1.600286,313.74274,315.16357,315.6114,317.01733,319.08978,317.00906
579,316.14545,1.5989457,313.80887,315.22278,315.67383,317.07324,319.14246,317.09199
580,316.1999,1.5977889,313.8737,315.27896,315.73532,317.12775,319.19437,317.17446
581,316.25333,1.5967898,313.9374,315.32935,315.79593,317.18106,319.2456,317.25672
582,316.30597,1.5959332,314.00024,315.3788,315.8559,317.23352,319.29636,317.33901
583,316.35806,1.5951856,314.06247,315.42767,315.9154,317.28528,319.3468,317.42158
584,316.40988,1.5945251,314.12427,315.47238,315.97467,317.3367,319.39713,317.50467
585,316.46164,1.5939258,314.18597,315.51663,316.03394,317.388,319.44748,317.58853
586,316.5136,1.5933568,314.2478,315.56122,316.09338,317.43945,319.498,317.6734
587,316.56604,1.5927964,314.31,315.60638,316.1532,317.49133,319.54892,317.75952
588,316.61923,1.5922147,314.37277,315.65247,316.21362,317.5439,319.60037,317.84714
589,316.6733,1.5915836,314.43646,315.6998,316.27484,317.59747,319.6525,317.93651
590,316.72867,1.5908709,314.50125,315.75296,316.3371,317.65225,319.70554,318.02787
591,316.78546,1.5900565,314.56735,315.80948,316.4007,317.70856,319.75964,318.12146
592,316.84396,1.5891054,314.63513,315.86444,316.46643,317.76663,319.81494,318.21752
593,316.90445,1.5879996,314.70474,315.91882,316.5341,317.82672,319.87167,318.31631
594,316.96716,1.5866976,314.77643,315.9755,316.60388,317.8892,319.92993,318.41807
595,317.03232,1.5851789,314.85056,316.0372,316.67603,317.95422,319.98996,318.52304
596,317.10022,1.5834233,314.92722,316.10455,316.75082,318.0221,320.05188,318.63146
597,317.17108,1.5813804,315.00677,316.17554,316.82846,318.09314,320.1159,318.74359
598,317.2452,1.5790433,315.08942,316.25046,316.90918,318.16754,320.18216,318.85966
599,317.32278,1.5763761,315.17548,316.32965,316.9933,318.24567,320.2509,318.97993
600,317.4041,1.5733483,315.2651,316.41528,317.07605,318.3277,320.3222,319.10462
601,317.4894,1.5699378,315.3586,316.5091,317.16193,318.41394,320.39633,319.234
602,317.57898,1.566119,315.4562,316.60764,317.252,318.5047,320.47336,319.36695
603,317.67297,1.5618676,315.5582,316.71106,317.34647,318.60022,320.55356,319.50214
604,317.7716,1.5571523,315.6646,316.81345,317.44553,318.70062,320.63696,319.63947
605,317.8749,1.5519601,315.7756,316.91968,317.5492,318.80594,320.72357,319.77884
606,317.98288,1.5462849,315.89108,317.03784,317.65747,318.90906,320.81342,319.92016
607,318.09534,1.5401235,316.0109,317.1642,317.77017,319.01312,320.91275,320.06332
608,318.21213,1.5334971,316.13477,317.2963,317.88718,319.12146,321.01593,320.20823
609,318.33286,1.526435,316.26233,317.43225,318.00812,319.2338,321.1218,320.35478
610,318.45724,1.5189714,316.3933,317.56903,318.13275,319.35318,321.23196,320.50289
611,318.58514,1.5111275,316.52753,317.69897,318.26086,319.47937,321.34467,320.65244
612,318.7164,1.502943,316.66476,317.8252,318.3923,319.6089,321.4597,320.80335
613,318.85077,1.4944308,316.80493,317.9519,318.52692,319.7415,321.57687,320.95551
614,318.9882,1.4856175,316.94794,318.0813,318.6645,319.87704,321.69608,321.10883
615,319.1284,1.4765382,317.09348,318.22488,318.80862,320.01538,321.81726,321.2632
616,319.27124,1.4672136,317.2415,318.38232,318.95715,320.15106,321.94025,321.41853
617,319.4166,1.457678,317.39178,318.5428,319.10806,320.2887,322.065,321.57472
618,319.5642,1.4479433,317.54425,318.70605,319.26123,320.4322,322.1913,321.73167
619,319.71396,1.438054,317.69867,318.87198,319.41644,320.58035,322.31912,321.88928
620,319.8657,1.428024,317.8549,319.04025,319.57358,320.73047,322.44827,322.04746
621,320.01917,1.4178941,318.0128,319.20935,319.73242,320.88245,322.5787,322.2061
622,320.1743,1.4076716,318.1722,319.3776,319.89282,321.0397,322.71027,322.36511
623,320.3308,1.3973927,318.33298,319.54742,320.0546,321.20465,322.84283,322.52439
624,320.48862,1.3870828,318.4949,319.71866,320.2176,321.3709,322.9763,322.68383
625,320.6475,1.3767742,318.6579,319.89108,320.38165,321.5383,323.11057,322.84335
626,320.80728,1.3664765,318.82172,320.05606,320.54657,321.7012,323.24545,323.00284
627,320.9678,1.3562226,318.98627,320.22006,320.71222,321.86047,323.38092,323.1622
628,321.1289,1.346034,319.15137,320.38358,320.87836,322.02026,323.51678,323.32134
629,321.2904,1.3359303,319.31686,320.53967,321.0449,322.18042,323.65338,323.48015
630,321.45206,1.3259342,319.48257,320.69595,321.2116,322.3407,323.7905,323.63854
631,321.6138,1.3160731,319.64835,320.8523,321.37836,322.501,323.92758,323.79641
632,321.77536,1.3063598,319.81406,321.00638,321.55588,322.66113,324.06458,323.95367
633,321.93665,1.2968087,319.9795,321.1553,321.72662,322.8209,324.20135,324.11061
634,322.0974,1.287446,320.14453,321.3039,321.9043,322.98013,324.33777,324.26761
635,322.25757,1.278284,320.30905,321.45206,322.08545,323.13873,324.47375,324.42468
636,322.41702,1.2693456,320.47296,321.59967,322.2657,323.29657,324.6093,324.58179
637,322.5757,1.2606398,320.63617,321.7467,322.44342,323.45364,324.74442,324.73896
638,322.73358,1.2521805,320.79874,321.9079,322.60803,323.60986,324.8791,324.89618
639,322.89072,1.2439725,320.9606,322.0789,322.77173,323.76526,325.01337,325.05343
640,323.04712,1.2360151,321.12183,322.24893,322.93457,323.91992,325.14737,325.21073
641,323.20288,1.2283089,321.28058,322.41815,323.09668,324.07394,325.28113,325.36806
642,323.3581,1.2208489,321.43707,322.579,323.26068,324.2273,325.4147,325.52543
643,323.5128,1.213624,321.59302,322.73666,323.42932,324.38013,325.5481,325.68282
644,323.66696,1.2066276,321.74838,322.8937,323.59735,324.5324,325.67322,325.84023
645,323.82074,1.1998671,321.9033,323.05017,323.7663,324.68427,325.79782,325.9976700000001
646,323.97415,1.1933243,322.0578,323.20612,323.93265,324.8357,325.92233,326.15512
647,324.12723,1.1870042,322.2119,323.36157,324.0982,324.98676,326.05145,326.31258
648,324.28003,1.1809,322.36572,323.51663,324.26428,325.13757,326.18896,326.47005
