time_index,mean,std,p05,p25,p50,p75,p95,actual
46,700.5865,1.4918694,698.59125,699.41284,700.63214,701.11304,703.28375,684.271760770272
47,700.6786,1.4834292,698.70764,699.5277,700.7181,701.19836,703.36334,684.4890328383776
48,700.7685,1.4750783,698.8191,699.63855,700.8019,701.2815,703.4407,684.7014827318137
49,700.8563,1.4668446,698.9209,699.7469,700.8926,701.3637,703.51587,684.9087017917095
50,700.94196,1.4587603,699.0204,699.8526,700.9845,701.4447,703.589,685.1102813591949
51,701.0253,1.4508522,699.1174,699.9557,701.0685,701.5234,703.66,685.3058127753994
52,701.1065,1.4431324,699.21185,700.0561,701.1471,701.59985,703.7289,685.4948873814528
53,701.1853,1.4356546,699.3015,700.1536,701.2235,701.6741,703.7958,685.6770965184846
54,701.2618,1.4284452,699.3883,700.2482,701.3015,701.7462,703.86066,685.8520315276248
55,701.336,1.4215071,699.4724,700.3271,701.3779,701.81616,703.9236,686.0192837500028
56,701.4077,1.4149023,699.5538,700.4034,701.4518,701.884,703.98456,686.1784445267484
57,701.4771,1.4086256,699.63214,700.47723,701.5232,701.9497,704.04364,686.3291051989913
58,701.544,1.4027288,699.7076,700.5455,701.5896,702.0133,704.1008,686.4708571078611
59,701.60846,1.3972173,699.7799,700.6102,701.6527,702.0748,704.1562,686.6032915944874
60,701.6703,1.392136,699.8491,700.67267,701.7134,702.13434,704.20966,686.726
61,701.7296,1.3875091,699.91504,700.7326,701.772,702.1918,704.2615,686.8387126775118
62,701.78485,1.3832436,699.9764,700.78894,701.8264,702.24603,704.3098,686.9417160280692
63,701.83124,1.3789947,700.0295,700.83716,701.87134,702.2935,704.35004,687.0354354647013
64,701.8658,1.3745774,700.0719,700.87494,701.9053,702.3319,704.379,687.1202964004384
65,701.88904,1.3700486,700.10425,700.90265,701.9286,702.3617,704.39734,687.1967242483091
66,701.90173,1.3654165,700.12695,700.9209,701.9413,702.3833,704.40546,687.2651444213436
67,701.9045,1.3607647,700.1407,700.9303,701.944,702.38745,704.40405,687.325982332571
68,701.89764,1.3561494,700.1458,700.9312,701.9428,702.3913,704.39374,687.3796633950211
69,701.8821,1.3516046,700.14233,700.92426,701.9268,702.39935,704.37506,687.4266130217234
70,701.85834,1.3472202,700.1175,700.91003,701.8874,702.3972,704.34863,687.4672566257074
71,701.827,1.343048,700.0812,700.8889,701.83923,702.3848,704.31494,687.5020196200023
72,701.78876,1.339128,700.0375,700.86163,701.78784,702.36707,704.27466,687.5313274176382
73,701.7441,1.335533,699.9868,700.8286,701.73157,702.34436,704.2283,687.5556054316442
74,701.6936,1.3322887,699.9301,700.78174,701.66907,702.3172,704.1765,687.57527907505
75,701.63806,1.3294734,699.8678,700.7089,701.6008,702.2859,704.11993,687.590773760885
76,701.5779,1.3270962,699.8006,700.6233,701.52966,702.22437,704.05896,687.6025149021789
77,701.51385,1.3252205,699.7292,700.5293,701.4553,702.1574,703.9944,687.610927911961
78,701.4465,1.3238345,699.65424,700.49805,701.37744,702.08716,703.92664,687.6164382032609
79,701.37634,1.3229814,699.57635,700.4393,701.29663,702.0142,703.8564,687.6194711891083
80,701.30414,1.3226523,699.4962,700.34906,701.21375,701.9392,703.7841,687.6204522825326
81,701.23047,1.3228694,699.4145,700.2658,701.1344,701.86273,703.7106,687.6198068965633
82,701.1559,1.3236027,699.3319,700.1723,701.06494,701.7893,703.63617,687.6179604442299
83,701.08093,1.3248397,699.2489,700.1294,700.99097,701.7282,703.5506,687.6153383385621
84,701.00635,1.3265415,699.1663,700.0835,700.9087,701.6596,703.45087,687.6123659925892
85,700.9327,1.3286917,699.0847,700.0326,700.8485,701.5901,703.3524,687.6094688193408
86,700.86053,1.331237,699.0048,699.98285,700.76917,701.5258,703.2559,687.6070722318465
87,700.79047,1.3341188,698.9272,699.93463,700.68286,701.46735,703.16205,687.6056016431356
88,700.72314,1.337298,698.85254,699.88086,700.59973,701.4138,703.0716,687.6054824662381
89,700.6591,1.3406875,698.78143,699.8292,700.5205,701.36316,702.9851,687.6071401141829
90,700.59906,1.3442396,698.71466,699.78094,700.4457,701.316,702.9033,687.6109999999999
91,700.54346,1.3478549,698.6527,699.73663,700.37286,701.27264,702.8299,687.6173986501444
92,700.49164,1.3515487,698.59485,699.6957,700.3252,701.23267,702.77136,687.6263170447745
93,700.4398,1.3555088,698.53705,699.6549,700.2573,701.19275,702.71265,687.637647277474
94,700.3855,1.3598979,698.4764,699.6121,700.18585,701.1509,702.651,687.651281441827
95,700.3289,1.364721,698.4133,699.56757,700.1195,701.1071,702.5868,687.6671116314171
96,700.2704,1.3700045,698.348,699.5216,700.0509,701.06195,702.52045,687.6850299398288
97,700.2104,1.3757564,698.2811,699.4744,699.9805,701.01556,702.4586,687.7049284606456
98,700.14923,1.3819579,698.19495,699.42645,699.90857,700.96826,702.39624,687.7266992874515
99,700.0873,1.3886051,698.1044,699.36536,699.8357,700.9204,702.33295,687.7502345138303
100,700.02484,1.3957002,698.01294,699.2838,699.76514,700.8722,702.2691,687.7754262333664
101,699.9623,1.4032129,697.92114,699.2336,699.7191,700.8241,702.2109,687.802166539643
102,699.8999,1.4111183,697.8241,699.1881,699.67346,700.7762,702.1641,687.8303475262446
103,699.8382,1.4193698,697.7275,699.1433,699.6284,700.72894,702.118,687.8598612867548
104,699.7774,1.4279296,697.62555,699.09875,699.5844,700.68256,702.07275,687.8905999147576
105,699.7179,1.4367435,697.5153,699.0337,699.5415,700.6373,702.02856,687.9224555038372
106,699.6601,1.4457746,697.4075,698.96857,699.5002,700.5969,702.0079,687.9553201475771
107,699.60425,1.4549387,697.3024,698.9056,699.42676,700.5586,701.98846,687.9890859395614
108,699.5507,1.464191,697.201,698.8525,699.35266,700.52234,701.9706,688.0236449733741
109,699.4998,1.4734371,697.1036,698.8151,699.2818,700.4883,701.9543,688.058889342599
110,699.452,1.4826155,697.01074,698.76794,699.2146,700.4569,701.93994,688.0947111408201
111,699.40765,1.4916627,696.92316,698.70874,699.1623,700.4298,701.9276,688.131002461621
112,699.36694,1.5004693,696.8414,698.65393,699.11475,700.40717,701.91754,688.1676553985862
113,699.3303,1.5089698,696.76587,698.5973,699.0718,700.39484,701.9098,688.2045620452994
114,699.2981,1.5170832,696.6974,698.5461,699.0334,700.3864,701.9047,688.2416144953442
115,699.27075,1.524715,696.6363,698.5089,699.00024,700.3706,701.90234,688.2787048423049
116,699.2484,1.5317837,696.5833,698.47754,698.97266,700.359,701.89075,688.3157251797653
117,699.2316,1.5382129,696.539,698.45264,698.95105,700.35254,701.8764,688.3525676013094
118,699.22064,1.5439066,696.5039,698.4344,698.9357,700.3522,701.86743,688.3891242005209
119,699.21576,1.5487775,696.48724,698.4234,698.9271,700.3568,701.8641,688.425287070984
120,699.2175,1.5527655,696.4819,698.4199,698.9256,700.3667,701.86676,688.4609483062823
121,699.226,1.5557705,696.4852,698.42456,698.9316,700.3821,701.87573,688.496
122,699.2418,1.557743,696.49786,698.4375,698.94543,700.40405,701.8914,688.5303693112213
123,699.26416,1.5587566,696.5189,698.4581,698.96643,700.4317,701.913,688.5641236610331
124,699.2901,1.5593326,696.54443,698.48285,698.99146,700.4621,701.9381,688.5973655360219
125,699.31744,1.5597755,696.57153,698.50903,699.01794,700.4906,701.9645,688.6301974227752
126,699.346,1.560111,696.6002,698.5367,699.0459,700.51953,701.9922,688.6627218078795
127,699.37585,1.5603384,696.63025,698.5657,699.0761,700.54974,702.02106,688.6950411779222
128,699.407,1.5604585,696.66174,698.59595,699.10846,700.5811,702.0511,688.7272580194901
129,699.4391,1.5604722,696.69446,698.62744,699.1419,700.6136,702.0822,688.7594748191705
130,699.47217,1.5603886,696.7284,698.66016,699.1763,700.64716,702.1143,688.7917940635504
131,699.50635,1.5602065,696.7635,698.69385,699.21155,700.68176,702.14734,688.824318239216
132,699.5413,1.5599263,696.7996,698.72864,699.2477,700.7173,702.1812,688.8571498327556
133,699.5772,1.5595564,696.8368,698.7642,699.2845,700.75366,702.2159,688.8903913307553
134,699.6138,1.5591017,696.87494,698.8007,699.322,700.7908,702.2512,688.9241452198023
135,699.6511,1.5585588,696.91394,698.838,699.3601,700.82874,702.28723,688.9585139864838
136,699.68896,1.5579259,696.9537,698.87604,699.3987,700.8673,702.3237,688.9936001173867
137,699.7274,1.5572255,696.99414,698.9147,699.43774,700.90643,702.3607,689.029506099098
138,699.7664,1.5564412,697.0353,698.9539,699.4772,700.9461,702.39825,689.0663344182046
139,699.8058,1.5555828,697.077,698.99365,699.51697,700.98627,702.43604,689.1041875612938
140,699.84546,1.5546602,697.1192,699.0338,699.557,701.02673,702.47406,689.1431680149524
141,699.8855,1.5536793,697.1618,699.0742,699.59717,701.0676,702.5123,689.1833782657675
142,699.9257,1.5526173,697.20483,699.11505,699.6375,701.10876,702.55066,689.224920800326
143,699.966,1.5515026,697.2481,699.15607,699.67786,701.15,702.5891,689.2678981052152
144,700.0064,1.5503178,697.2916,699.19714,699.7181,701.1914,702.62744,689.3124126670215
145,700.0469,1.5490867,697.33527,699.23834,699.7583,701.2329,702.6658,689.3585669723326
146,700.08716,1.5478044,697.37897,699.2795,699.79834,701.27435,702.7039,689.4064635077353
147,700.12744,1.5464787,697.4227,699.32056,699.838,701.31573,702.74176,689.4562047598164
148,700.1675,1.5450939,697.4663,699.3615,699.87744,701.357,702.7793,689.5078932151631
149,700.2072,1.5436664,697.50977,699.4022,699.9165,701.39795,702.8164,689.5616313603624
150,700.24664,1.5422028,697.5531,699.4426,699.95496,701.43866,702.85315,689.6175216820013
151,700.28564,1.5406958,697.59607,699.48267,699.99304,701.479,702.8893,689.6756666666666
152,700.32416,1.5391606,697.6386,699.5223,700.0304,701.5189,702.9248,689.7360915860976
153,700.36237,1.5375863,697.68097,699.5615,700.0673,701.55853,702.95984,689.7985128526411
154,700.40076,1.5359882,697.72375,699.6011,700.10443,701.59845,702.9951,689.8625696637959
155,700.43994,1.534401,697.7671,699.64124,700.1421,701.6391,703.0309,689.9279012170604
156,700.47943,1.5328029,697.81104,699.68195,700.18024,701.6803,703.06714,689.9941467099337
157,700.5195,1.5312091,697.8554,699.72296,700.21875,701.72186,703.1037,690.0609453399143
158,700.5597,1.5296099,697.9001,699.76434,700.25757,701.7639,703.14056,690.1279363045015
159,700.6001,1.5280113,697.9449,699.8058,700.2964,701.8082,703.1775,690.1947588011936
160,700.64056,1.5264193,697.98975,699.8473,700.3353,701.85254,703.21454,690.26105202749
161,700.68085,1.524831,698.0345,699.8887,700.37415,701.89685,703.25146,690.3264551808887
162,700.721,1.5232377,698.07904,699.92993,700.41364,701.93555,703.2882,690.3906074588891
163,700.76086,1.5216601,698.1232,699.9708,700.4534,701.97314,703.32465,690.4531480589898
164,700.8003,1.5200763,698.16705,700.01135,700.4928,702.01025,703.3607,690.5137161786894
165,700.8391,1.5185124,698.21014,700.0514,700.53174,702.047,703.3963,690.5719510154867
166,700.8773,1.5169574,698.25256,700.0906,700.56995,702.0848,703.4313,690.6274917668808
167,700.9148,1.5153974,698.2942,700.12915,700.60754,702.1218,703.4656,690.6799776303701
168,700.95123,1.5138553,698.3348,700.16675,700.6443,702.15796,703.499,690.7290478034539
169,700.9867,1.5123186,698.3743,700.20337,700.6802,702.1931,703.5316,690.7743414836306
170,701.0211,1.5107933,698.41266,700.2389,700.71497,702.2272,703.5631,690.8154978683987
171,701.0542,1.5092816,698.4496,700.27313,700.74854,702.26,703.5935,690.8521561552577
172,701.08594,1.5077661,698.4851,700.306,700.78094,702.29144,703.6227,690.883955541706
173,701.1161,1.5062748,698.5189,700.3374,700.812,702.3214,703.65045,690.910535225242
174,701.1448,1.5047837,698.5511,700.3672,700.84155,702.34985,703.67676,690.9315344033653
175,701.17163,1.503307,698.58136,700.3953,700.8695,702.37665,703.7016,690.9465922735742
176,701.1967,1.5018522,698.6097,700.42163,700.8959,702.40155,703.7232,690.9553480333675
177,701.2198,1.5004128,698.6358,700.446,700.9204,702.42456,703.743,690.9574408802441
178,701.2408,1.4989809,698.6597,700.4682,700.943,702.4455,703.7607,690.9525100117028
179,701.2595,1.4975735,698.68134,700.4883,700.9636,702.46436,703.77637,690.9401946252422
180,701.276,1.496176,698.7004,700.5061,700.9822,702.48083,703.78986,690.9201339183612
181,701.2901,1.4947995,698.71686,700.52155,700.9984,702.495,703.801,690.8919670885588
182,701.3016,1.4934654,698.7306,700.5344,701.0123,702.50433,703.80975,690.8553333333333
183,701.31036,1.492127,698.7414,700.54456,701.0238,702.51025,703.8159,690.8101566156008
184,701.31647,1.4908378,698.74927,700.552,701.03284,702.5133,703.8195,690.7574999599444
185,701.3198,1.4895732,698.7543,700.5569,701.0394,702.5134,703.8205,690.6987111563644
186,701.3209,1.4883593,698.7568,700.55945,701.04395,702.51306,703.8194,690.6351379948612
187,701.32025,1.4871448,698.7573,700.5601,701.04675,702.513,703.8165,690.5681282654348
188,701.31805,1.4859872,698.7582,700.5595,701.0483,702.5094,703.8123,690.4990297580853
189,701.31494,1.4848455,698.7636,700.55786,701.04895,702.4971,703.80725,690.4291902628129
190,701.3113,1.483717,698.76855,700.5558,701.0491,702.48413,703.8015,690.3599575696181
191,701.3075,1.482621,698.7734,700.55347,701.04913,702.47095,703.79584,690.2926794685009
192,701.3041,1.4815367,698.7785,700.5515,701.04956,702.4581,703.7904,690.2287037494616
193,701.3014,1.4804487,698.7843,700.5522,701.0506,702.4482,703.7857,690.1693782025004
194,701.3,1.4793653,698.79114,700.5591,701.05273,702.44,703.78217,690.1160506176174
195,701.30023,1.4782782,698.79944,700.56726,701.0565,702.4338,703.7802,690.0700687848131
196,701.3025,1.4771651,698.80945,700.57697,701.0621,702.43,703.7802,690.0327804940874
197,701.30725,1.4760383,698.8216,700.5886,701.06995,702.4293,703.7826,690.0055335354406
198,701.31506,1.4748675,698.8364,700.6024,701.08057,702.4321,703.78784,689.989675698873
199,701.32623,1.4736627,698.854,700.6188,701.09424,702.43713,703.79626,689.9865547743848
200,701.34125,1.4724087,698.87494,700.63806,701.1114,702.44666,703.80835,689.9975185519761
201,701.36053,1.4710891,698.89954,700.6605,701.13245,702.46173,703.8244,690.0239148216473
202,701.3845,1.4696983,698.92816,700.6865,701.15784,702.48285,703.845,690.0670913733982
203,701.4137,1.4682286,698.9612,700.7163,701.18787,702.5106,703.8704,690.1283959972296
204,701.44836,1.4666915,698.999,700.7503,701.2231,702.5455,703.90125,690.2091764831412
205,701.4891,1.4650549,699.042,700.7888,701.2637,702.58875,703.9377,690.3107806211335
206,701.5363,1.4633241,699.0906,700.8322,701.31024,702.6421,703.9803,690.4345562012066
207,701.59045,1.4615185,699.145,700.88074,701.36316,702.6999,704.0295,690.5818510133607
208,701.652,1.4596052,699.2058,700.9348,701.42267,702.7653,704.08563,690.7540128475963
209,701.72125,1.4576275,699.27325,700.9947,701.4894,702.84094,704.1492,690.9523894939133
210,701.79877,1.4555669,699.3478,701.0681,701.5635,702.92773,704.22046,691.1783287423118
211,701.88495,1.4534578,699.4298,701.15497,701.64557,703.0252,704.3001,691.4331783827923
212,701.9803,1.4512994,699.51965,701.251,701.73596,703.13403,704.3884,691.7182862053551
213,702.0852,1.4491352,699.6177,701.35645,701.83514,703.2367,704.4857,692.035
214,702.20026,1.4469959,699.7407,701.47186,701.9435,703.35425,704.59265,692.384182284088
215,702.3295,1.4442645,699.8821,701.60236,702.0653,703.4886,704.71234,692.7647544844214
216,702.48584,1.4390879,700.0559,701.7591,702.22186,703.644,704.85394,693.1751527551634
217,702.67664,1.4302981,700.27203,701.9531,702.4133,703.8119,705.0232,693.6138132504772
218,702.9001,1.4181191,700.5281,702.18445,702.6365,704.01245,705.21857,694.0791721245255
219,703.1543,1.4028453,700.8217,702.45056,702.8895,704.2441,705.4386,694.5696655314713
220,703.43726,1.3847691,701.1507,702.74817,703.1707,704.503,705.6818,695.0837296254778
221,703.7473,1.3642114,701.51263,703.06726,703.4796,704.7874,705.9468,695.619800560708
222,704.0825,1.3415558,701.90186,703.3965,703.8267,705.0996,706.23206,696.1763144913249
223,704.4409,1.3171481,702.2969,703.73926,704.1987,705.43164,706.5361,696.7517075714916
224,704.8208,1.2914193,702.71136,704.09924,704.5936,705.7864,706.8574,697.3444159553709
225,705.22015,1.2647531,703.20074,704.47784,705.0127,706.1591,707.1947,697.952875797126
226,705.637,1.2375995,703.71063,704.893,705.45544,706.548,707.5793,698.5755232509198
227,706.0697,1.2103834,704.23883,705.3382,705.91565,706.9518,707.9829,699.2107944709154
228,706.5161,1.1835492,704.76904,705.77423,706.39124,707.3424,708.39966,699.8571256112758
229,706.9743,1.1575037,705.2821,706.1833,706.8618,707.77216,708.8313,700.5129528261641
230,707.4425,1.1326778,705.80096,706.6154,707.3259,708.2114,709.27386,701.1767122697433
231,707.9185,1.109473,706.3276,707.0759,707.82214,708.6583,709.7325,701.8468400961763
232,708.4006,1.088225,706.86084,707.53577,708.3091,709.11096,710.21716,702.5217724596262
233,708.8865,1.0692314,707.3984,707.9954,708.77985,709.5673,710.73224,703.199945514256
234,709.3744,1.0527333,707.9139,708.4879,709.24524,710.0365,711.2403,703.8797954142286
235,709.8621,1.0389229,708.41394,709.0509,709.76245,710.50354,711.7527,704.5597583137073
236,710.34766,1.0278338,708.9119,709.5816,710.29456,710.9593,712.2623,705.2382703668549
237,710.829,1.0194906,709.43176,710.0882,710.78467,711.4114,712.767,705.9137677278347
238,711.3039,1.013792,709.9622,710.5741,711.2665,711.85815,713.26447,706.5846865508092
239,711.77045,1.0105273,710.4353,711.0693,711.7457,712.2974,713.75226,707.2494629899419
240,712.2264,1.0094738,710.85034,711.52563,712.20996,712.7157,714.2282,707.9065331993955
241,712.6696,1.0102733,711.26575,711.97974,712.6611,713.1462,714.69,708.5543333333333
242,713.09796,1.0125619,711.6897,712.4047,713.1305,713.55164,715.1353,709.191620711019
243,713.5118,1.0160502,712.0969,712.8143,713.5736,713.94714,715.56445,709.818437312121
244,713.9175,1.0208116,712.4963,713.1959,713.9646,714.36597,715.9848,710.4351462814078
245,714.3205,1.0269697,712.88,713.5905,714.3528,714.7909,716.40204,711.042110763649
246,714.72064,1.0345212,713.25085,714.0078,714.73834,715.2231,716.7898,711.639693903613
247,715.1182,1.0434424,713.619,714.40063,715.13043,715.6686,717.1752,712.228258846069
248,715.5131,1.053696,713.9846,714.7861,715.4966,716.1214,717.5585,712.808168735786
249,715.90564,1.0652556,714.3476,715.16974,715.87415,716.5321,717.9397,713.3797867175332
250,716.29565,1.0780761,714.7082,715.55164,716.2947,716.9411,718.3189,713.9434759360793
251,716.68335,1.0921263,715.0663,715.9269,716.7275,717.2775,718.69617,714.4995995361933
252,717.0687,1.1073673,715.42224,716.29114,717.13,717.6122,719.0717,715.0485206626443
253,717.452,1.123746,715.77594,716.6534,717.5399,717.96606,719.4455,715.5906024602012
254,717.83325,1.1412423,716.1275,717.0138,717.91455,718.3188,719.8176,716.1262080736332
255,718.2124,1.1598114,716.4598,717.3722,718.30225,718.6933,720.1883,716.655700647709
256,718.58966,1.1793882,716.78955,717.7289,718.7077,719.1,720.5575,717.1794433271975
257,718.96515,1.199948,717.1134,718.0839,719.07275,719.505,720.92535,717.697799256868
258,719.3388,1.2214515,717.4748,718.4374,719.4289,719.9082,721.29193,718.2111315814896
259,719.7109,1.2438557,717.83575,718.78375,719.8126,720.3098,721.6575,718.719803445831
260,720.0813,1.2671274,718.1708,719.1161,720.1935,720.7225,722.0219,719.2241779946613
261,720.4503,1.2912238,718.48834,719.4469,720.5603,721.14685,722.38544,719.7246183727494
262,720.8179,1.316102,718.8022,719.79224,720.9218,721.5696,722.7799,720.2214877248641
263,721.1842,1.3417467,719.1147,720.1546,721.2804,721.9927,723.1845,720.715149195775
264,721.5493,1.3680972,719.4259,720.48035,721.61426,722.3696,723.5885,721.2059659302506
265,721.91327,1.3951567,719.73596,720.79736,721.9475,722.7731,723.995,721.6943010730599
266,722.2762,1.4228549,720.0449,721.14154,722.28687,723.2065,724.40765,722.1805177689719
267,722.6382,1.4511992,720.3529,721.4867,722.62744,723.6401,724.8198,722.6649791627558
268,722.99927,1.4801519,720.66,721.831,722.9671,724.0726,725.2316,723.1480483991804
269,723.35974,1.5096769,720.9662,722.1747,723.30597,724.504,725.6432,723.6300886230149
270,723.7195,1.5397737,721.2716,722.53284,723.64417,724.9346,726.05457,724.1114629790281
271,724.0787,1.5703884,721.57806,722.8852,723.98175,725.3161,726.46576,724.5925346119891
272,724.43744,1.601522,721.8982,723.23254,724.319,725.7241,726.877,725.0736666666664
273,724.7958,1.6331594,722.2175,723.579,724.65576,726.1052,727.28827,725.5552317721832
274,725.15485,1.665353,722.53723,723.92554,724.99316,726.4652,727.7113,726.0376404950747
275,725.5178,1.6983253,722.86,724.2748,725.3341,726.8352,728.1481,726.5213128862301
276,725.88696,1.7321535,723.1881,724.62854,725.6805,727.21094,728.5914,727.0066689965383
277,726.262,1.7667407,723.5215,724.98706,726.03235,727.5925,729.0411,727.494128876889
278,726.64307,1.8019954,723.8602,725.3503,726.3898,727.97974,729.497,727.9841125781708
279,727.02985,1.8378199,724.2043,725.7183,726.7539,728.3726,729.949,728.4770401512731
280,727.42236,1.874111,724.55365,726.0912,727.1322,728.7722,730.3829,728.9733316470846
281,727.82056,1.91078,724.9085,726.45074,727.5166,729.18567,730.8224,729.4734071164947
282,728.2243,1.9477044,725.26886,726.7988,727.90686,729.6046,731.26733,729.9776866103928
283,728.6336,1.984776,725.6346,727.1516,728.30286,730.0289,731.7174,730.4865901796675
284,729.0482,2.0219247,726.0059,727.508,728.71765,730.45844,732.1726,731.0005378752082
285,729.46814,2.058991,726.38275,727.86505,729.15015,730.89636,732.63275,731.5199497479039
286,729.8933,2.0959148,726.7652,728.2279,729.5879,731.3465,733.0991,732.0452458486436
287,730.3236,2.1325252,727.1533,728.6003,730.0306,731.80145,733.5764,732.576846228317
288,730.7589,2.1687431,727.5471,729.0167,730.47784,732.26105,734.0582,733.1151709378122
289,731.1992,2.2044468,727.9366,729.41974,730.9295,732.7252,734.5442,733.6606400280191
290,731.64435,2.2395241,728.3251,729.8356,731.38513,733.1937,735.0342,734.2136735498268
291,732.0943,2.273852,728.71985,730.2781,731.8445,733.6697,735.52783,734.7746915541242
292,732.5489,2.3073275,729.121,730.725,732.3073,734.15027,736.0251,735.3441140918002
293,733.00806,2.3398056,729.52856,731.17633,732.7732,734.63477,736.5256,735.922361213744
294,733.47174,2.3712018,729.9426,731.6317,733.242,735.1228,737.0291,736.5098529708451
295,733.93976,2.4013891,730.36334,732.0913,733.71326,735.61456,737.5355,737.1070094139923
296,734.4122,2.430251,730.7907,732.5547,734.1869,736.1096,738.0445,737.7142505940745
297,734.88873,2.4576921,731.2249,733.022,734.6624,736.608,738.5558,738.3319965619814
298,735.36945,2.4835904,731.66595,733.4928,735.1395,737.1094,739.0691,738.9606673686017
299,735.8541,2.5078406,732.114,733.9673,735.6179,737.6138,739.5843,739.6006830648246
300,736.3427,2.5303617,732.56903,734.4449,736.09735,738.1229,740.1046,740.2524637015391
301,736.83514,2.5510488,733.0314,734.92584,736.5775,738.6372,740.6333,740.9164293296346
302,737.3313,2.5698142,733.50085,735.40985,737.05786,739.15436,741.16406,741.5929999999998
303,737.831,2.5865698,733.97766,735.89087,737.53845,739.6655,741.69635,742.2824663925933
304,738.335,2.6013632,734.4624,736.37244,738.01965,740.1847,742.23096,742.9846017036507
305,738.8454,2.6145217,734.95703,736.8595,738.504,740.70483,742.77014,743.699049758476
306,739.3638,2.626321,735.46246,737.3535,739.0006,741.2287,743.3158,744.4254543823741
