run_id,seed,train_r2,train_rmse,test_r2,test_rmse,train_loss,val_loss
40,1680,0.9834966436562861,13.42924570592755,0.6078835908218004,9.163826671939363,0.014598394744098186,0.006191685330122709
41,1722,0.9833573634483542,13.485794758360187,-0.47665375178688296,17.783150104581555,0.014049582183361053,0.008935823105275631
42,1764,0.9849315711882062,12.832151154292577,-0.30264019969866407,16.702504443012696,0.014957648701965809,0.009450885467231274
43,1806,0.9859615691013306,12.385820039976544,0.8566253683210429,5.541221560301925,0.01670769602060318,0.00797770544886589
44,1848,0.9847941126752657,12.890547554076301,0.3733293769109415,11.584812948367444,0.015301280654966831,0.007841489277780056
45,1890,0.9867800269200774,12.019344045012334,0.09913042667709826,13.889938320222484,0.014980558305978775,0.007564892992377281
46,1932,0.9860668191774126,12.339302694354721,0.651113757652337,8.643930768380455,0.0153326615691185,0.007662451360374689
47,1974,0.9865540883131813,12.121618418672183,0.7945178298979452,6.633709200082449,0.01489397045224905,0.006366285495460033
48,2016,0.9847420765171789,12.912585126446706,0.5721343386637129,9.572449290222856,0.015519475564360619,0.007327642757445574
49,2058,0.9858829326938673,12.420461242779561,-0.2986381250277834,16.676827325731075,0.015544410794973373,0.010003668256103992
50,2100,0.9883879049167177,11.264729642842118,0.5742161607985738,9.549133050633824,0.014676342718303204,0.007668980862945318
