time_index,mean,std,p05,p25,p50,p75,p95,actual
275,1264.662,5.339174,1256.8872,1260.4768,1264.7266,1268.3242,1273.503,1286.714812783856
276,1264.9702,5.3385005,1257.1915,1260.7734,1264.9905,1268.6388,1273.8269,1287.100190041487
277,1265.2823,5.337611,1257.5004,1261.0737,1265.271,1268.9575,1274.1547,1287.488054498749
278,1265.5988,5.3365526,1257.8137,1261.3779,1265.5679,1269.2805,1274.4882,1287.878318096961
279,1265.9192,5.335342,1258.1316,1261.6858,1265.8687,1269.6077,1274.8496,1288.27089277744
280,1266.2438,5.3340063,1258.4526,1261.9973,1266.1733,1269.939,1275.2157,1288.665690481506
281,1266.5724,5.332558,1258.7759,1262.3127,1266.4817,1270.2744,1275.5864,1289.062623150477
282,1266.9052,5.331053,1259.1035,1262.6318,1266.794,1270.614,1275.9619,1289.461602725671
283,1267.2421,5.3294864,1259.4355,1262.9546,1267.1375,1270.9578,1276.342,1289.862541148407
284,1267.5831,5.327928,1259.7719,1263.2839,1267.5127,1271.3057,1276.664,1290.265350360002
285,1267.9282,5.3263836,1260.1124,1263.6249,1267.8933,1271.658,1276.9803,1290.669942301776
286,1268.2776,5.3248787,1260.4574,1263.9703,1268.279,1272.0143,1277.2994,1291.076228915048
287,1268.631,5.323445,1260.8066,1264.3055,1268.6699,1272.3748,1277.6213,1291.484122141134
288,1268.9885,5.322148,1261.1602,1264.6306,1269.0659,1272.7395,1277.9458,1291.893533921354
289,1269.3501,5.3209934,1261.5181,1264.9594,1269.4669,1273.1084,1278.273,1292.304376197026
290,1269.7161,5.3200016,1261.8801,1265.292,1269.873,1273.4816,1278.6028,1292.716560909469
