run_id,seed,train_r2,train_rmse,test_r2,test_rmse,train_loss,val_loss
1,42,0.9935964178854899,2.7146950922663584,0.5814850340479147,4.681576008037215,0.019369475543498993,0.01425129733979702
2,84,0.9808391264402092,4.69588247132464,-2.9979259385800003,14.469514343923786,0.023168981075286865,0.027979910373687744
3,126,0.9900450042610732,3.3847773453790806,-1.8944308483134877,12.31170416714922,0.020792389288544655,0.022669069468975067
4,168,0.9885805298094373,3.625204779580722,-1.0159780356951824,10.27494439872161,0.018126705661416054,0.018299931660294533
5,210,0.9835652577457674,4.34901609623301,-1.7999685645096086,12.109136091137064,0.019265400245785713,0.0211526770144701
6,252,0.9913122598216196,3.1620081019954145,-0.09697286261966975,7.5793947111813305,0.019805485382676125,0.015997160226106644
7,294,0.9895474677719666,3.4683292934250227,-2.2956263894766487,13.13728338709665,0.020679354667663574,0.023251499980688095
8,336,0.9804539063608139,4.74285179317352,-1.7925067997249076,12.092990230626834,0.018882112577557564,0.020225897431373596
9,378,0.9900492669142132,3.384052599884831,-1.8179849145920977,12.148031638340136,0.019842904061079025,0.02232709527015686
10,420,0.9900969038139777,3.375942686252441,-0.7172732206471473,9.483229942578086,0.025111157447099686,0.023099051788449287
11,462,0.991710025743663,3.0887741731805725,0.2007876800622247,6.469454567992119,0.023775143548846245,0.018194925040006638
12,504,0.9940354207505855,2.6199890303239366,-0.10881366654267932,7.620191182295413,0.01841041073203087,0.015197867527604103
13,546,0.990939303452925,3.2291659108500954,-1.433268715756486,11.28837994810713,0.020653055980801582,0.021145310252904892
14,588,0.9933279768436345,2.771011567834876,-0.8927138280096123,9.955866396056805,0.018985925242304802,0.018700573593378067
15,630,0.9858046719897617,4.041869454345675,-0.5829101170285158,9.104680491699655,0.016848886385560036,0.015557278878986835
16,672,0.9930973086055176,2.8185049054228797,-0.808028472438453,9.730590922911002,0.01825772598385811,0.017548058182001114
17,714,0.9843176573846883,4.248298607935248,-0.819762338306931,9.762114983511692,0.024235490709543228,0.02169964276254177
18,756,0.984540824547091,4.217962646884621,-1.5930492394177391,11.653113171581195,0.02321307174861431,0.023528670892119408
19,798,0.9916877648750163,3.0929184984106097,-0.2502855889662092,8.091726497956984,0.01639348454773426,0.014484682120382786
20,840,0.9899134582540363,3.407067293600174,-1.4364194113142,11.295685911196335,0.022095197811722755,0.023374147713184357
21,882,0.9842611173585676,4.255949977709408,-1.4094538062435138,11.23300325211716,0.023107852786779404,0.022939413785934448
22,924,0.9864795930487823,3.944613422230762,-1.2515783146330866,10.858756912845568,0.01975671947002411,0.020248593762516975
23,966,0.9823717095206181,4.504168877702163,-2.0938976033881693,12.728861188154209,0.021837890148162842,0.024368492886424065
24,1008,0.988202500288452,3.6847205293536422,-1.5133378254985739,11.472604337440352,0.026072479784488678,0.026143448427319527
25,1050,0.9850413792194938,4.149113760930759,-1.656486631450865,11.794795073856417,0.024681810289621353,0.02478058636188507
26,1092,0.9790455505902774,4.910748507397703,-3.864757296873976,15.96125997765697,0.029346974566578865,0.03514726832509041
27,1134,0.9913595784847061,3.1533852448100714,-0.7920365538380192,9.687462055481543,0.025892246514558792,0.023607298731803894
28,1176,0.9917019970176207,3.090269528861306,-0.9726329139134768,10.163884471429748,0.01933784782886505,0.01787603087723255
29,1218,0.9817161127550441,4.5871594184038536,-2.9201411930807217,14.328061504681644,0.023105546832084656,0.027160223573446274
30,1260,0.983126943280271,4.406628607543814,-2.093848458147028,12.72876009149282,0.023716913536190987,0.02510741353034973
31,1302,0.9831906997793939,4.398295288908757,-3.064206546738177,14.588964514185202,0.024449918419122696,0.029588526114821434
32,1344,0.9794518006213172,4.862912461957516,-3.0833470008656834,14.623277657967678,0.024910980835556984,0.030688602477312088
33,1386,0.9890379984286025,3.5518490164665857,-0.25879540713914073,8.119217156856912,0.021182212978601456,0.017906641587615013
34,1428,0.9807716891587535,4.704138864152844,-2.9434754984736813,14.370641515959605,0.01901882514357567,0.02535620518028736
35,1470,0.9909678293969967,3.224078684837496,-1.4751410739167445,11.385092434461047,0.024772634729743004,0.025394747033715248
36,1512,0.9881505000350044,3.6928322366037514,-1.4218241547693404,11.261801950795935,0.0273431409150362,0.02665032632648945
37,1554,0.9897996770931539,3.4262301025941735,0.03559347444280114,7.106678234304799,0.023957550525665283,0.01958729699254036
38,1596,0.9902875564037413,3.3432882437041322,-0.3315090792998723,8.35042632146321,0.02001771330833435,0.017568914219737053
39,1638,0.9889265517149322,3.5698585416600235,-1.3994081552509137,11.209562110867981,0.025868210941553116,0.02570924535393715
40,1680,0.9928597576808178,2.8665930373971085,0.02748010468261275,7.136509195316559,0.022235611453652382,0.01701594516634941
41,1722,0.9830215704238098,4.420366970211191,-2.9059201516472166,14.302049037717921,0.026851842179894447,0.02967183291912079
42,1764,0.9910524724742551,3.2089362393889598,-0.38187189360056806,8.506883283163557,0.020410072058439255,0.017752114683389664
43,1806,0.9823551252927545,4.50628708090622,-3.3236182317213006,15.047357947816858,0.027915455400943756,0.03276802971959114
44,1848,0.9816190740717531,4.599316101780865,-2.842258137992416,14.185016716706002,0.0258729737251997,0.029620110988616943
45,1890,0.9874728761951941,3.7969532603183267,-1.1925713955276964,10.715525012246736,0.021750004962086678,0.021130628883838654
46,1932,0.9862877947997329,3.9724937098062005,-0.7290168393418608,9.515600355758933,0.017762428149580956,0.016758037731051445
47,1974,0.9928730065026001,2.863932300367779,-0.1920523141115178,7.90103962685823,0.018706507980823517,0.015566307120025158
48,2016,0.9912838111689832,3.1671809862912923,-0.5155670052079779,8.90890141922775,0.018579483032226562,0.017847897484898567
49,2058,0.99569656628688,2.2254463307715953,-0.13097412264152464,7.695962031957629,0.01847771555185318,0.016491524875164032
50,2100,0.9863485441385804,3.9636842497527827,-2.7510826241215276,14.015703372992837,0.024943199008703232,0.02938697300851345
