time_index,mean,std,p05,p25,p50,p75,p95,actual
36,971.0975,3.7208784,966.13684,968.3083,970.9763,973.81335,976.567,975.819778763484
37,971.3309,3.7279403,966.39246,968.52124,971.2331,974.0422,976.8199,975.8470622659476
38,971.5639,3.735517,966.6476,968.7361,971.4896,974.2577,977.0728,975.8737866023174
39,971.796,3.7436452,966.9012,968.9647,971.74524,974.4447,977.3251,975.899932336999
40,972.0263,3.7523222,967.1526,969.1913,971.9991,974.6298,977.576,975.9254800343967
41,972.2542,3.761522,967.4008,969.415,972.25024,974.8126,977.82465,975.9504102589166
42,972.4788,3.7712553,967.645,969.6351,972.49817,975.0125,978.0703,975.9747035749632
43,972.6995,3.7814853,967.88446,969.85095,972.7417,975.21313,978.31226,975.998340546942
44,972.9155,3.7922218,968.11804,970.06165,972.98035,975.4095,978.5497,976.0213017392583
45,973.12616,3.8034432,968.3343,970.2654,973.2131,975.601,978.7817,976.043567716317
46,973.3306,3.8151023,968.54047,970.4533,973.4392,975.78705,979.00775,976.0651190425235
47,973.52826,3.8272073,968.7386,970.63385,973.6577,975.9669,979.227,976.0859362822828
48,973.71826,3.8397074,968.9278,970.8063,973.8681,976.1402,979.43854,976.1059999999999
49,973.9,3.8526006,969.1074,970.99915,974.06934,976.30597,979.64185,976.1253177925533
50,974.0757,3.8659391,969.277,971.1974,974.26404,976.4667,979.8392,976.1440053867123
51,974.25494,3.8800194,969.44885,971.3995,974.463,976.6305,980.04095,976.1622055417198
52,974.44366,3.8951025,969.6299,971.61255,974.67694,976.803,980.2535,976.1800610168182
53,974.641,3.9111037,969.8193,971.83545,974.9033,976.98944,980.47705,976.19771457125
54,974.8459,3.9279943,970.01575,972.067,975.13855,977.2174,980.7132,976.2153089642578
55,975.0571,3.94565,970.21844,972.3019,975.38116,977.45264,980.95685,976.2329869550846
56,975.2739,3.9640324,970.4264,972.5022,975.6301,977.694,981.2069,976.2508913029724
57,975.49506,3.983053,970.63855,972.65106,975.8687,977.94025,981.46204,976.2691647671642
58,975.7196,4.002595,970.8539,972.8022,976.1014,978.1903,981.72107,976.2879501069023
59,975.9465,4.0226135,971.0714,972.95496,976.3378,978.4429,981.98285,976.3073900814296
60,976.1747,4.0429773,971.2902,973.1218,976.568,978.6969,982.24615,976.3276274499883
61,976.4032,4.063584,971.50916,973.3491,976.7985,978.9512,982.50977,976.3488049718213
62,976.6309,4.0843434,971.72736,973.5757,977.0283,979.2046,982.77246,976.371065406171
63,976.8569,4.105117,971.94385,973.8004,977.25635,979.4559,983.0331,976.3945515122804
64,977.0801,4.1258082,972.1575,974.0223,977.4509,979.70966,983.29047,976.4194060493915
65,977.29944,4.146281,972.3673,974.23834,977.6328,979.9673,983.5433,976.4457717767472
66,977.514,4.166399,972.57245,974.4286,977.8427,980.2188,983.7904,976.4737914535899
67,977.72266,4.186052,972.77185,974.6207,978.03906,980.4631,984.0307,976.5036078391626
68,977.9244,4.205102,972.9644,974.8289,978.23035,980.6988,984.2629,976.5353636927072
69,978.1183,4.2234154,973.14935,975.0287,978.4185,980.92474,984.4858,976.569201773467
70,978.3032,4.2408376,973.3256,975.2189,978.5981,981.14264,984.6982,976.6052648406841
71,978.47815,4.257263,973.4921,975.39856,978.7682,981.3539,984.899,976.6436956536012
72,978.6422,4.272522,973.64795,975.5664,978.92773,981.55096,985.0869,976.684636971461
73,978.7942,4.286495,973.79205,975.7217,979.077,981.73254,985.2608,976.728231553506
74,978.9332,4.2990384,973.9235,975.8631,979.21765,981.89734,985.4194,976.7746221589788
75,979.0582,4.3100305,974.0414,975.98956,979.3443,982.044,985.56165,976.8239515471221
76,979.1682,4.3193073,974.1445,976.10016,979.45593,982.1712,985.6862,976.8763624771782
77,979.262,4.3267713,974.23206,976.1937,979.5514,982.2755,985.79193,976.9319977083901
78,979.3388,4.3322854,974.303,976.2692,979.6298,982.35785,985.8777,976.991
79,979.3976,4.335719,974.3531,976.32556,979.6901,982.42126,985.94226,977.0534675331088
80,979.4403,4.3372684,974.3876,976.36475,979.7344,982.46387,985.9881,977.1193201762495
81,979.4771,4.3379984,974.41626,976.39734,979.7726,982.4962,986.02673,977.1884332198136
82,979.51514,4.3387084,974.44617,976.4312,979.8119,982.5298,986.06665,977.2606819541923
83,979.55444,4.339408,974.4772,976.46625,979.85254,982.56445,986.1078,977.3359416697765
84,979.59485,4.3401127,974.5093,976.50256,979.8943,982.6002,986.1501,977.414087656958
85,979.6365,4.3408113,974.54254,976.5399,979.93726,982.63696,986.19354,977.4949952061278
86,979.67914,4.341497,974.5768,976.57825,979.9812,982.67474,986.23804,977.5785396076772
87,979.7229,4.342187,974.61194,976.6177,980.02625,982.7135,986.28357,977.6645961519973
88,979.7676,4.342861,974.6482,976.65814,980.07227,982.7532,986.3301,977.7530401294802
89,979.8133,4.3435655,974.68524,976.69946,980.11926,982.7937,986.37756,977.8437468305158
90,979.8599,4.3442554,974.72314,976.74176,980.16724,982.8351,986.426,977.9365915454963
91,979.9074,4.3449454,974.76184,976.78485,980.216,982.87726,986.4752,978.0314495648126
92,979.9558,4.3456497,974.8014,976.8288,980.2656,982.92017,986.52545,978.1281961788563
93,980.00494,4.346345,974.8417,976.87354,980.3161,982.96387,986.57623,978.2267066780184
94,980.05475,4.347082,974.8825,976.91895,980.36725,983.0082,986.6279,978.3268563526904
95,980.1054,4.3478136,974.924,976.9651,980.4192,983.0531,986.68024,978.4285204932632
96,980.1566,4.348548,974.9662,977.01184,980.4717,983.0987,986.7333,978.5315743901284
97,980.2085,4.3493137,975.0088,977.05914,980.5249,983.14484,986.7869,978.6358933336771
98,980.2609,4.3500867,975.052,977.107,980.5786,983.1915,986.8411,978.7413526143008
99,980.3139,4.350879,975.09564,977.1554,980.6329,983.2386,986.8959,978.8478275223904
100,980.3674,4.351685,975.1397,977.2042,980.68774,983.28613,986.9512,978.9551933483373
101,980.42126,4.3525147,975.1842,977.25354,980.7429,983.33405,987.00684,979.0633253825329
102,980.4755,4.353363,975.229,977.3031,980.7986,983.3824,987.063,979.1720989153682
103,980.5302,4.354253,975.27405,977.353,980.8546,983.431,987.11957,979.2813892372352
104,980.5852,4.3551373,975.3194,977.4032,980.911,983.48,987.17633,979.3910716385241
105,980.64056,4.3560557,975.36487,977.45374,980.96765,983.5291,987.23346,979.5010214096268
106,980.69604,4.357015,975.4106,977.5044,981.02673,983.5784,987.2909,979.6111138409344
107,980.75165,4.3579764,975.45636,977.5552,981.0895,983.6279,987.3484,979.7212242228384
108,980.8075,4.35898,975.5022,977.60614,981.15234,983.6776,987.4062,979.8312278457298
109,980.86346,4.360004,975.54816,977.6571,981.2154,983.7273,987.4641,979.941
110,980.9194,4.3610573,975.594,977.70807,981.27844,983.777,987.522,980.0504274656605
111,980.97516,4.3621864,975.63947,977.7588,981.34143,983.8265,987.57983,980.1594429812043
112,981.02985,4.3635516,975.68335,977.8082,981.40295,983.87506,987.6369,980.2679907747444
113,981.08295,4.3652,975.7248,977.856,981.4546,983.92224,987.6927,980.3760150743943
114,981.1346,4.367135,975.764,977.9021,981.50464,983.96796,987.7473,980.4834601082667
115,981.1848,4.3693385,975.80115,977.94653,981.5532,984.01245,987.8009,980.5902701044756
116,981.23364,4.3717685,975.8363,977.9896,981.60034,984.05585,987.8534,980.6963892911332
117,981.2813,4.3744335,975.8697,978.03125,981.6462,984.098,987.90485,980.8017618963535
118,981.32776,4.377284,975.9015,978.07153,981.69073,984.13983,987.9554,980.9063321482495
119,981.373,4.380301,975.93164,978.11066,981.73413,984.1851,988.0048,981.0100442749341
120,981.41724,4.383481,975.9605,978.14874,981.77637,984.2295,988.05347,981.1128425045208
121,981.46045,4.3867803,975.9881,978.18567,981.8176,984.2728,988.1012,981.2146710651225
122,981.50275,4.3901906,976.0146,978.22174,981.8579,984.3154,988.14813,981.3154741848527
123,981.5442,4.3936768,976.0401,978.25696,981.89734,984.35724,988.19434,981.4151960918248
124,981.5849,4.397226,976.0649,978.29126,981.9359,984.3983,988.23975,981.5137810141514
125,981.62494,4.400826,976.08887,978.3251,981.9739,984.4388,988.2845,981.6111731799458
126,981.6643,4.4044204,976.1124,978.3583,982.0113,984.4786,988.32855,981.7073168173217
127,981.7031,4.407994,976.13556,978.391,982.048,984.5178,988.3721,981.802156154392
128,981.7414,4.4115524,976.1585,978.4233,982.08435,984.55664,988.41504,981.89563541927
129,981.7793,4.4150486,976.1812,978.4553,982.1205,984.595,988.45734,981.9876988400687
130,981.8169,4.418437,976.2041,978.48706,982.15967,984.6329,988.49927,982.0782906449011
131,981.8541,4.4217367,976.227,978.5188,982.1988,984.6705,988.5408,982.167355061881
132,981.8912,4.424889,976.25037,978.5504,982.2377,984.70776,988.58185,982.2548363191212
133,981.9281,4.4278803,976.2742,978.58215,982.27637,984.74493,988.6225,982.3406786447351
134,981.965,4.430693,976.2985,978.614,982.3151,984.78186,988.66296,982.4248262668353
135,982.0019,4.4332843,976.3237,978.64606,982.35394,984.8187,988.7031,982.5072234135359
136,982.0389,4.435635,976.34973,978.67847,982.39294,984.8555,988.74304,982.5878143129496
137,982.076,4.4377327,976.3767,978.71136,982.4321,984.8924,988.78284,982.6665431931896
138,982.11334,4.4395347,976.40497,978.74475,982.4717,984.9293,988.8224,982.7433542823693
139,982.151,4.441027,976.4346,978.7786,982.5116,984.9663,988.8619,982.8181918086017
140,982.1891,4.442168,976.4655,978.81335,982.552,985.0034,988.9013,982.8910000000002
141,982.2275,4.4429517,976.49805,978.8487,982.593,985.04095,988.94073,982.9618039415283
142,982.2665,4.4433427,976.5324,978.8851,982.6347,985.0786,988.9802,983.0309521455537
143,982.306,4.4433236,976.56854,978.92224,982.6771,985.1167,989.0197,983.0988739812938
144,982.34625,4.442928,976.6065,978.9606,982.72034,985.1552,989.0595,983.1659988179663
145,982.3873,4.442208,976.64624,978.9999,982.7645,985.19434,989.0997,983.2327560247896
146,982.4294,4.441146,976.6879,979.04047,982.8098,985.23425,989.14044,983.2995749709809
147,982.4725,4.4398246,976.7315,979.0824,982.8564,985.2751,989.182,983.3668850257582
148,982.51697,4.4382415,976.7769,979.1256,982.90436,985.31696,989.22455,983.4351155583397
149,982.5628,4.436454,976.82434,979.1704,982.9539,985.36017,989.26825,983.5046959379429
150,982.61017,4.43449,976.87366,979.21674,983.0051,985.40466,989.3133,983.5760555337854
151,982.65924,4.432378,976.925,979.26483,983.05817,985.45074,989.35986,983.6496237150851
152,982.71014,4.4301624,976.97833,979.31464,983.11316,985.49854,989.40814,983.7258298510602
153,982.76306,4.4278502,977.0336,979.3665,983.17017,985.5481,989.45825,983.8051033109281
154,982.81805,4.425522,977.09106,979.4203,983.22955,985.59973,989.5105,983.8878734639071
155,982.87537,4.423175,977.1506,979.4761,983.29126,985.65356,989.56506,983.9745696792144
156,982.93506,4.4208565,977.2121,979.5342,983.35547,985.7096,989.6221,984.0656213260684
157,982.9973,4.418606,977.27576,979.5945,983.42236,985.7682,989.68176,984.1614577736865
158,983.06226,4.416434,977.34155,979.65735,983.49207,985.8293,989.74414,984.2625083912866
159,983.13007,4.414408,977.4095,979.7226,983.5647,985.8932,989.80963,984.3692025480865
160,983.20087,4.412534,977.4797,979.79047,983.6353,985.9601,989.87836,984.4819696133043
161,983.2748,4.41087,977.55206,979.86975,983.7042,986.03015,989.9504,984.6012389561575
162,983.3519,4.409449,977.6266,979.95715,983.7761,986.1033,990.02606,984.727439945864
163,983.43256,4.4082932,977.70337,980.04834,983.8512,986.1799,990.10547,984.8610019516418
164,983.5167,4.407454,977.7825,980.1435,983.92957,986.2599,990.18884,985.0023543427086
165,983.6046,4.4069676,977.86383,980.24274,984.0115,986.3439,990.27625,985.151926488282
166,983.69635,4.4068775,977.94745,980.34375,984.0968,986.4315,990.3681,985.3101477575801
167,983.79205,4.4071884,978.0335,980.44104,984.18604,986.5232,990.4644,985.4774475198207
168,983.8918,4.4079757,978.1219,980.5421,984.27905,986.619,990.56537,985.6542551442213
169,983.9959,4.409289,978.21265,980.6472,984.37604,986.71924,990.67126,985.8410000000001
170,984.10443,4.4111276,978.3057,980.75635,984.47723,986.8237,990.7821,986.0379701073407
171,984.2201,4.413745,978.4039,980.8721,984.59766,986.9358,990.9012,986.2448880902894
172,984.3511,4.4178224,978.51526,981.00214,984.7346,987.0645,991.0381,986.4613352238591
173,984.5028,4.423781,978.6451,981.1516,984.8938,987.2159,991.1987,986.6868927830621
174,984.6743,4.4315333,978.7925,981.31946,985.074,987.38885,991.382,986.9211420429111
175,984.86444,4.440939,978.95667,981.50507,985.27405,987.58215,991.5868,987.1636642784184
176,985.07245,4.451942,979.13666,981.7074,985.4931,987.7949,991.812,987.4140407645968
177,985.2972,4.4644217,979.3318,981.9254,985.73004,988.026,992.05646,987.6718527764584
178,985.5377,4.478279,979.541,982.1584,985.9837,988.2744,992.31903,987.9366815890162
179,985.7932,4.4934535,979.7636,982.4054,986.2532,988.53894,992.5986,988.2081084772824
180,986.0625,4.5098047,979.99866,982.66547,986.53735,988.8185,992.89404,988.4857147162693
181,986.3448,4.5272517,980.24536,982.93787,986.8352,989.11206,993.2042,988.7690815809896
182,986.6389,4.545704,980.5029,983.2215,987.14575,989.4185,993.52795,989.0577903464562
183,986.9441,4.5650764,980.77045,983.5156,987.46783,989.7369,993.86426,989.351422287681
184,987.2593,4.5852766,981.04694,983.8192,987.79504,990.07,994.2118,989.6495586796768
185,987.5835,4.606192,981.3318,984.13153,988.10834,990.41736,994.56964,989.9517807974561
186,987.9158,4.6277328,981.624,984.4459,988.4292,990.77356,994.9365,990.2576699160314
187,988.25525,4.6497965,981.9228,984.756,988.75665,991.1374,995.31134,990.5668073104151
188,988.60077,4.672301,982.22736,985.0714,989.1062,991.508,995.69305,990.87877425562
189,988.9515,4.6951375,982.5367,985.3914,989.4745,991.8839,996.08044,991.1931520266581
190,989.3064,4.718214,982.8501,985.7153,989.8472,992.25934,996.4724,991.5095218985424
191,989.6646,4.741423,983.1666,986.04224,990.2234,992.6271,996.8678,991.8274651462851
192,990.02515,4.764663,983.48553,986.3715,990.6017,992.99695,997.2655,992.1465630448992
193,990.38696,4.787842,983.80585,986.7041,990.96545,993.368,997.6644,992.4663968693962
194,990.74915,4.8108444,984.1269,987.05444,991.32697,993.73926,998.0634,992.7865478947898
195,991.1107,4.8335867,984.4477,987.4045,991.6878,994.1096,998.4614,993.1065973960915
196,991.47076,4.855944,984.76746,987.7534,992.0471,994.47815,998.8573,993.4261266483144
197,991.82837,4.8778214,985.0853,988.1004,992.40405,994.84375,999.2499,993.7447169264708
198,992.18243,4.899122,985.4004,988.4444,992.75745,995.2055,999.63806,994.0619495055735
199,992.5321,4.9197206,985.7119,988.78467,993.10645,995.5623,1000.0206,994.3774056606345
200,992.8764,4.939543,986.0191,989.1202,993.45026,995.9133,1000.3967,994.6906666666669
201,993.21436,4.958453,986.3209,989.4502,993.78766,996.2574,1000.76495,995.0014082230057
202,993.54614,4.9764977,986.6177,989.7746,994.119,996.5946,1001.12573,995.3096837262786
203,993.8744,4.994128,986.91156,990.096,994.44684,996.9281,1001.4823,995.6156409974369
204,994.20135,5.0117087,987.2046,990.41614,994.77344,997.2603,1001.8376,995.919427857431
205,994.5271,5.029214,987.4968,990.7352,995.09875,997.594,1002.19165,996.2211921272116
206,994.8518,5.046687,987.78827,991.04785,995.423,997.9396,1002.54443,996.5210816277296
207,995.1755,5.064094,988.0789,991.3565,995.7461,998.2839,1002.8961,996.8192441799358
208,995.49805,5.081449,988.369,991.66425,996.06824,998.62683,1003.24884,997.1158276047809
209,995.8197,5.0987725,988.65845,991.97107,996.38934,998.96875,1003.60846,997.4109797232154
210,996.1404,5.116043,988.94714,992.277,996.70953,999.3095,1003.9669,997.7048483561904
211,996.4603,5.1332564,989.2355,992.5822,997.02893,999.6493,1004.3245,997.9975813246565
212,996.7795,5.1504374,989.52325,992.8866,997.3474,999.9881,1004.6811,998.2893264495647
213,997.09784,5.1675816,989.81055,993.1904,997.66516,1000.32605,1005.0369,998.5802315518655
214,997.41547,5.1846795,990.0974,993.4935,997.9823,1000.6632,1005.392,998.8704444525093
215,997.7326,5.2017407,990.384,993.796,998.2988,1000.99963,1005.74634,999.1601129724475
216,998.0491,5.2187605,990.67017,994.098,998.61475,1001.3355,1006.0999,999.4493849326306
217,998.36505,5.2357574,990.9561,994.39954,998.9302,1001.67065,1006.45294,999.7384081540096
218,998.6806,5.2527256,991.2418,994.7007,999.2451,1001.9938,1006.8055,1000.0273304575351
219,998.9958,5.2696667,991.52734,995.00134,999.5597,1002.30347,1007.1575,1000.316299664157
220,999.31055,5.286567,991.81274,995.2928,999.8739,1002.6128,1007.50903,1000.6054635948279
221,999.62506,5.3034477,992.098,995.6061,1000.18787,1002.922,1007.8602,1000.894970070496
222,999.9393,5.320317,992.3832,995.92017,1000.5016,1003.2311,1008.2112,1001.1849669121149
223,1000.25336,5.3371572,992.66846,996.2293,1000.8151,1003.5399,1008.5618,1001.475601940634
224,1000.5673,5.3539762,992.95374,996.53827,1001.1286,1003.84875,1008.9123,1001.767022977003
225,1000.8812,5.370801,993.2391,996.8471,1001.442,1004.15753,1009.2627,1002.0593778421749
226,1001.19507,5.387585,993.5246,997.1559,1001.7555,1004.46625,1009.613,1002.352814357099
227,1001.509,5.4043674,993.81024,997.46454,1002.069,1004.77515,1009.9633,1002.6474803427249
228,1001.823,5.421155,994.09607,997.77325,1002.3825,1005.08405,1010.31366,1002.943523620006
229,1002.1372,5.4379077,994.38226,998.08203,1002.6963,1005.3931,1010.6641,1003.241092009892
230,1002.4515,5.4546757,994.6687,998.39087,1003.0103,1005.70233,1011.0148,1003.5403333333331
231,1002.7661,5.4714327,994.9555,998.6999,1003.3247,1006.01184,1011.3656,1003.8413261588049
232,1003.0809,5.4884276,995.2422,999.0088,1003.6393,1006.32153,1011.71704,1004.1438720448781
233,1003.39545,5.506381,995.52704,999.3166,1003.95374,1006.631,1012.07007,1004.447703297647
234,1003.7096,5.5257626,995.8091,999.6227,1004.26807,1006.9402,1012.42535,1004.7525522232081
235,1004.0234,5.546385,996.08856,999.9272,1004.5822,1007.2491,1012.7826,1005.0581511276552
236,1004.33673,5.5681324,996.3658,1000.2303,1004.8961,1007.5576,1013.1415,1005.364232317084
237,1004.64954,5.5908327,996.64087,1000.532,1005.2096,1007.8693,1013.50165,1005.67052809759
238,1004.96185,5.6143265,996.9141,1000.8326,1005.5228,1008.18634,1013.8628,1005.976770775268
239,1005.2737,5.6384697,997.1858,1001.1321,1005.8355,1008.50305,1014.22455,1006.282692656212
240,1005.585,5.6630936,997.456,1001.4307,1006.14777,1008.81934,1014.5867,1006.5880260465191
241,1005.8957,5.6880856,997.72516,1001.7285,1006.4596,1009.13513,1014.9488,1006.892503252283
242,1006.2059,5.7132297,997.9934,1002.0257,1006.77075,1009.45044,1015.31055,1007.195856579599
243,1006.5153,5.7384076,998.2609,1002.3224,1007.0813,1009.76495,1015.6717,1007.4978183345629
244,1006.8242,5.7634635,998.5281,1002.61865,1007.39124,1010.07886,1016.0319,1007.798120823269
245,1007.13245,5.7882137,998.79504,1002.91473,1007.70044,1010.41077,1016.39087,1008.0964963518121
246,1007.44,5.8125215,999.0621,1003.21063,1008.0089,1010.74524,1016.7483,1008.3926772262881
247,1007.7469,5.8362374,999.32935,1003.5066,1008.31665,1011.0786,1017.10376,1008.686395752792
248,1008.053,5.859177,999.59717,1003.80273,1008.6234,1011.4105,1017.457,1008.9773842374179
249,1008.35846,5.88121,999.8657,1004.0978,1008.9294,1011.74084,1017.8078,1009.265374986262
250,1008.66315,5.902167,1000.1353,1004.3872,1009.23444,1012.06946,1018.15576,1009.55010030542
251,1008.96704,5.9218755,1000.4061,1004.67706,1009.5386,1012.3961,1018.50055,1009.831292500985
252,1009.27014,5.9401836,1000.67847,1004.9675,1009.8417,1012.7207,1018.8419,1010.108683879053
253,1009.5725,5.956948,1000.9526,1005.25854,1010.1438,1013.0431,1019.17957,1010.38200674572
254,1009.87396,5.971989,1001.2285,1005.5504,1010.4447,1013.363,1019.51306,1010.6509934070801
255,1010.1747,5.9851804,1001.5067,1005.84314,1010.73914,1013.68024,1019.8423,1010.915376169228
256,1010.47455,5.996326,1001.7874,1006.13696,1011.0327,1013.9948,1020.16675,1011.17488733826
257,1010.7736,6.0053015,1002.0707,1006.4385,1011.32544,1014.3065,1020.48627,1011.429259220271
258,1011.0717,6.0119343,1002.357,1006.7454,1011.6173,1014.6151,1020.8005,1011.678224121355
259,1011.3689,6.0161085,1002.6463,1007.0534,1011.9082,1014.92035,1021.10913,1011.921514347608
260,1011.66516,6.017605,1002.93915,1007.3508,1012.19824,1015.2223,1021.4118,1012.158862205124
261,1011.9606,6.0163383,1003.23553,1007.6435,1012.4873,1015.5205,1021.70825,1012.39
262,1012.25494,6.0121226,1003.5357,1007.95825,1012.7753,1015.81494,1021.9982,1012.614756012665
263,1012.5482,6.005092,1003.8395,1008.27484,1013.0624,1016.10547,1022.28156,1012.83334242089
264,1012.8401,5.995939,1004.1454,1008.59247,1013.348,1016.3927,1022.55945,1013.0460673767819
265,1013.13055,5.985279,1004.4523,1008.9106,1013.6323,1016.677,1022.8329,1013.253239032446
266,1013.4196,5.9731016,1004.7604,1009.229,1013.9153,1016.95874,1023.10205,1013.45516553999
267,1013.7075,5.959414,1005.06964,1009.54803,1014.19696,1017.2378,1023.36694,1013.652155051519
268,1013.9942,5.9442363,1005.3803,1009.8677,1014.47754,1017.51416,1023.6277,1013.844515719139
269,1014.27985,5.9275727,1005.6924,1010.188,1014.75696,1017.7881,1023.88434,1014.032555694957
270,1014.5645,5.9094386,1006.0059,1010.50916,1015.0355,1018.0597,1024.1371,1014.216583131078
271,1014.84827,5.8898516,1006.3212,1010.8312,1015.3132,1018.3288,1024.386,1014.39690617961
272,1015.1312,5.8688025,1006.6381,1011.15424,1015.58997,1018.5956,1024.6309,1014.573832992659
273,1015.4135,5.8463206,1006.9569,1011.4782,1015.8661,1018.8602,1024.8722,1014.74767172233
274,1015.6951,5.822436,1007.2775,1011.7863,1016.1416,1019.12274,1025.1099,1014.9187305207302
275,1015.97626,5.797108,1007.6002,1012.0939,1016.4165,1019.38306,1025.3439,1015.087317539965
276,1016.2569,5.7704053,1007.9251,1012.3941,1016.691,1019.6415,1025.5745,1015.2537409321421
277,1016.5371,5.7423544,1008.25195,1012.66675,1016.96515,1019.8818,1025.8018,1015.418308849366
278,1016.817,5.712929,1008.58124,1012.9298,1017.23895,1020.11975,1026.0256,1015.5813294437442
279,1017.09686,5.6821947,1008.9129,1013.2523,1017.51263,1020.3561,1026.2465,1015.743110867382
280,1017.37646,5.650145,1009.247,1013.5676,1017.7862,1020.5906,1026.464,1015.903961272387
281,1017.656,5.616803,1009.5837,1013.85657,1018.0279,1020.8234,1026.6785,1016.0641888108642
282,1017.9356,5.582215,1009.923,1014.14624,1018.2683,1021.0547,1026.8899,1016.22410163492
283,1018.2154,5.5463834,1010.265,1014.43677,1018.51904,1021.2846,1027.0986,1016.384007896661
284,1018.4953,5.5093484,1010.6099,1014.72815,1018.7961,1021.5192,1027.3043,1016.544215748193
285,1018.7756,5.4711566,1010.95776,1015.0205,1019.073,1021.7621,1027.5074,1016.705033341623
286,1019.05615,5.4318066,1011.3086,1015.3139,1019.35,1022.0504,1027.7078,1016.866768829057
287,1019.33716,5.391379,1011.66254,1015.60645,1019.629,1022.3533,1027.9265,1017.0297303625999
288,1019.6188,5.349899,1012.0197,1015.89655,1019.9112,1022.60803,1028.1572,1017.19422609436
289,1019.9009,5.307379,1012.3801,1016.18787,1020.1938,1022.846,1028.3866,1017.360564176443
290,1020.1838,5.2638836,1012.7439,1016.48035,1020.47687,1023.0829,1028.6145,1017.529052760954
