time_index,mean,std,p05,p25,p50,p75,p95,actual
28,355.26086,1.9049664,352.31155,353.953,355.1808,356.55527,358.1995,362.47843
29,355.3493,1.914942,352.39795,354.0291,355.26343,356.65204,358.29227,362.67931
30,355.44012,1.9254259,352.48676,354.10724,355.34836,356.7515,358.38757,362.88276
31,355.5331,1.9363945,352.57767,354.18704,355.4353,356.85324,358.4851,363.08812
32,355.62796,1.9478198,352.67038,354.2683,355.52222,356.95694,358.5847,363.29474
33,355.72433,1.9596751,352.76456,354.35086,355.6095,357.06238,358.69104,363.50196
34,355.82196,1.9719347,352.85983,354.43436,355.69806,357.1629,358.80484,363.70911
35,355.9205,1.9845521,352.95593,354.51865,355.7876,357.2644,358.91992,363.91554
36,356.01968,1.9974949,353.05255,354.60342,355.8779,357.36685,359.03592,364.1206
37,356.11917,2.0107331,353.14932,354.68848,355.96863,357.4699,359.15253,364.32361
38,356.21875,2.024218,353.24594,354.7736,356.0606,357.57336,359.26932,364.52393
39,356.318,2.0379078,353.3421,354.85852,356.16467,357.67688,359.386,364.72089
40,356.41675,2.0517578,353.43747,354.94302,356.26813,357.78018,359.5022,364.91384
41,356.51462,2.0657277,353.5317,355.02686,356.37067,357.88306,359.61765,365.10211
42,356.61133,2.0797641,353.6245,355.1098,356.472,357.9851,359.7319,365.28505
43,356.70657,2.0938275,353.7156,355.1916,356.57166,358.08624,359.8447,365.462
44,356.80008,2.107857,353.8046,355.27203,356.66943,358.18604,359.95563,365.64163
45,356.89175,2.1218321,353.88107,355.351,356.76517,358.28445,360.0646,365.83226
46,356.9819,2.1357608,353.95233,355.42874,356.85925,358.38177,360.17178,366.03268
47,357.07114,2.1496928,354.0225,355.50568,356.95227,358.4787,360.27768,366.2417
48,357.16028,2.1637402,354.09082,355.58252,357.0452,358.576,360.38324,366.45813
49,357.25043,2.1780462,354.15857,355.66016,357.13907,358.67468,360.48965,366.68076
50,357.34277,2.1927974,354.22772,355.73962,357.23517,358.77606,360.59848,366.9084
51,357.43857,2.20823,354.29938,355.82208,357.33484,358.88135,360.71136,367.13985
52,357.53812,2.2244284,354.37378,355.90784,357.4311,358.99078,360.82886,367.37391
53,357.64093,2.2412925,354.4505,355.9965,357.5289,359.10388,360.9504,367.60938
54,357.74652,2.2587345,354.525,356.08746,357.62933,359.22003,361.07523,367.84508
55,357.85422,2.2766557,354.58798,356.17722,357.73184,359.33862,361.2027,368.07979
56,357.9636,2.2949586,354.65192,356.2657,357.8359,359.45905,361.33218,368.31233
57,358.07407,2.3135476,354.71655,356.35522,357.94513,359.58694,361.4631,368.54149
58,358.18515,2.3323247,354.7815,356.44528,358.06168,359.71912,361.60147,368.76608
59,358.29626,2.3511868,354.84656,356.53546,358.17816,359.8514,361.73987,368.9849
60,358.40686,2.3700256,354.9114,356.62543,358.2941,359.98315,361.87766,369.19676
61,358.51648,2.3887405,354.97583,356.7147,358.4088,360.1137,362.0141,369.40045
62,358.62457,2.4072292,355.03946,356.80286,358.52185,360.24252,362.1486,369.59477
63,358.7306,2.4253767,355.10208,356.89343,358.6283,360.36887,362.2804,369.77854
64,358.834,2.44308,355.1634,356.9879,358.72946,360.4922,362.4089,369.95055
65,358.9344,2.460227,355.22314,357.07904,358.8347,360.61185,362.53342,370.10961
66,359.0311,2.4767125,355.28104,357.16708,358.93896,360.72717,362.6533,370.25451
67,359.12372,2.4924285,355.33682,357.25162,359.0388,360.83762,362.76782,370.38407
68,359.2116,2.507256,355.3902,357.33218,359.1336,360.94247,362.87637,370.49708
69,359.29437,2.5210867,355.44095,357.40833,359.22287,361.0412,362.97833,370.59234
70,359.3714,2.5338254,355.4887,357.47958,359.306,361.13315,363.07297,370.66866
71,359.44226,2.545349,355.53683,357.54553,359.38248,361.2177,363.15964,370.72484
72,359.5064,2.5555472,355.58328,357.60568,359.45172,361.29425,363.23773,370.75969
73,359.5633,2.5643246,355.6253,357.65964,359.51318,361.36218,363.30652,370.772
74,359.6124,2.571561,355.66263,357.7069,359.56628,361.42084,363.3654,370.77265
75,359.65347,2.5771961,355.69507,357.7472,359.61084,361.4699,363.41397,370.77329
76,359.68668,2.581216,355.72272,357.78058,359.647,361.5095,363.45233,370.77394
77,359.7127,2.583712,355.74594,357.80756,359.67554,361.5403,363.4812,370.77458
78,359.73254,2.5848358,355.7656,357.82898,359.6976,361.56357,363.50183,370.77523
79,359.74768,2.584871,355.78262,357.84613,359.7148,361.5809,363.51605,370.77587
80,359.76007,2.5841634,355.7982,357.86066,359.72903,361.5946,363.52625,370.77652
81,359.77173,2.5831697,355.81363,357.87457,359.74255,361.60724,363.53522,370.77716
82,359.78378,2.5821486,355.8296,357.88885,359.75647,361.62024,363.54456,370.77781
83,359.79626,2.5810902,355.84604,357.9036,359.77087,361.6336,363.55423,370.77845
84,359.8091,2.5800045,355.86295,357.9187,359.78564,361.6473,363.5642,370.7791
85,359.82236,2.5788863,355.88034,357.93414,359.80084,361.66138,363.57446,370.77974
86,359.8359,2.5777407,355.8982,357.94995,359.8164,361.67575,363.585,370.78039
87,359.84985,2.5765724,355.91647,357.96613,359.82825,361.68982,363.59583,370.78103
88,359.8641,2.575381,355.93512,357.98257,359.83942,361.70203,363.60687,370.78168
89,359.87863,2.5741646,355.95416,357.99936,359.8509,361.71448,363.61816,370.78232
90,359.89346,2.5729315,355.97357,358.01648,359.8626,361.72717,363.62973,370.78297
91,359.9086,2.5716782,355.99332,358.03378,359.87457,361.7401,363.6415,370.78361
92,359.92398,2.5704088,356.01343,358.05142,359.88678,361.7532,363.65347,370.78426
93,359.9396,2.5691261,356.03378,358.06927,359.89917,361.7665,363.66565,370.7849
94,359.95544,2.5678315,356.05444,358.0874,359.9118,361.78003,363.67798,370.78555
95,359.9715,2.5665243,356.07535,358.10574,359.92456,361.7937,363.69052,370.78619
96,359.98773,2.5652003,356.09656,358.12427,359.9375,361.80753,363.70316,370.78684
97,360.00418,2.5638785,356.11792,358.14294,359.9506,361.8215,363.71597,370.78748
98,360.02075,2.5625474,356.13953,358.16187,359.9638,361.83557,363.7289,370.78813
99,360.03748,2.5612154,356.16132,358.1809,359.97717,361.84982,363.74197,370.78877
100,360.05432,2.559881,356.18326,358.2001,359.9906,361.86417,363.75516,370.78942
101,360.0713,2.558538,356.20532,358.21942,360.00415,361.8786,363.76837,370.79006
102,360.08835,2.5572047,356.22754,358.23886,360.0177,361.8931,363.7817,370.79071
103,360.1055,2.5558715,356.24988,358.25845,360.03137,361.90765,363.79507,370.79135
104,360.12274,2.5545409,356.27228,358.2781,360.04504,361.9223,363.80853,370.792
105,360.13995,2.5532172,356.29477,358.2978,360.05878,361.93695,363.82202,370.79265
106,360.15726,2.5519009,356.31723,358.31754,360.0725,361.95163,363.8355,370.79329
107,360.17453,2.5505965,356.33972,358.3373,360.08618,361.9663,363.849,370.79394
108,360.1917,2.549311,356.36212,358.3571,360.09976,361.98093,363.86246,370.79458
109,360.20886,2.5480525,356.38443,358.3768,360.11328,361.99548,363.8759,370.79523
110,360.2259,2.5468342,356.40656,358.39648,360.1267,362.00995,363.88928,370.79587
111,360.2429,2.5456762,356.42856,358.4162,360.14008,362.02438,363.90265,370.79652
112,360.2598,2.5445955,356.45047,358.4359,360.15338,362.03876,363.91608,370.79716
113,360.27667,2.5435925,356.47226,358.4557,360.1667,362.0531,363.92957,370.79781
114,360.2935,2.5426772,356.4939,358.47546,360.17804,362.0674,363.94302,370.79845
115,360.31024,2.5418339,356.51544,358.49527,360.18845,362.08167,363.95654,370.7991
116,360.32687,2.541066,356.53677,358.515,360.19873,362.0959,363.97003,370.79974
117,360.34348,2.5403633,356.55798,358.53473,360.20886,362.11002,363.98355,370.80039
118,360.35992,2.539722,356.57904,358.55444,360.21893,362.12408,363.997,370.80103
119,360.37628,2.5391386,356.59995,358.574,360.22885,362.13806,364.0104,370.80168
120,360.39255,2.5386045,356.62067,358.5935,360.2387,362.15192,364.02377,370.80232
121,360.40866,2.538118,356.64114,358.61285,360.2484,362.16565,364.03705,370.80297
122,360.42465,2.5376778,356.66147,358.63205,360.258,362.17935,364.05023,370.80361
123,360.44043,2.5372696,356.68155,358.6511,360.26886,362.19287,364.06332,370.80426
124,360.4561,2.5368888,356.70142,358.66992,360.28162,362.20624,364.0763,370.8049
125,360.47156,2.536537,356.72104,358.68857,360.29422,362.21948,364.09015,370.80555
126,360.48688,2.536199,356.74045,358.70697,360.30673,362.2326,364.10452,370.80619
127,360.50195,2.5358791,356.75958,358.7251,360.31906,362.2455,364.11868,370.80684
128,360.51685,2.5355659,356.7785,358.743,360.33127,362.25824,364.13266,370.80748
129,360.53152,2.5352495,356.7971,358.76056,360.34332,362.2708,364.1464,370.80813
130,360.54593,2.5349228,356.81546,358.7778,360.35516,362.28445,364.15985,370.80877
131,360.56015,2.534589,356.8335,358.79474,360.36688,362.2993,364.1731,370.80942
132,360.5741,2.5342336,356.85126,358.81128,360.37845,362.3138,364.18604,370.81006
133,360.58777,2.5338533,356.86868,358.82748,360.38983,362.32806,364.19867,370.81071
134,360.6012,2.533436,356.8858,358.84326,360.40106,362.34192,364.211,370.81135
135,360.61435,2.5329766,356.90262,358.8586,360.41205,362.35547,364.22296,370.812
136,360.6272,2.5324728,356.91907,358.87354,360.4229,362.36862,364.23462,370.8126
137,360.63974,2.5319102,356.93518,358.888,360.43356,362.3814,364.24585,370.81313
138,360.65198,2.5312917,356.95093,358.90195,360.44403,362.3938,364.25674,370.8136
139,360.6639,2.5306017,356.96637,358.91544,360.45425,362.40573,364.2672,370.814
140,360.6755,2.5298347,356.9814,358.9284,360.4643,362.41727,364.27728,370.81436
141,360.6868,2.5289786,356.9962,358.94092,360.47412,362.42838,364.28693,370.81467
142,360.6978,2.5280452,357.01068,358.95294,360.48376,362.4391,364.29623,370.81496
143,360.7086,2.5270135,357.02496,358.9646,360.49326,362.4494,364.30518,370.81523
144,360.71927,2.5258934,357.03912,358.97595,360.50262,362.45953,364.31387,370.81548
145,360.7298,2.5246918,357.05328,358.9871,360.51196,362.46942,364.32236,370.81573
146,360.74033,2.5234075,357.0675,358.99814,360.52127,362.47922,364.33075,370.81599
147,360.75095,2.522044,357.0819,359.00916,360.53064,362.48898,364.33908,370.81626
148,360.7617,2.5206037,357.0966,359.02032,360.54016,362.49887,364.34747,370.81655
149,360.77264,2.5190985,357.1116,359.03168,360.54974,362.50888,364.35602,370.81688
150,360.7839,2.5175228,357.12708,359.0433,360.55957,362.51917,364.3647,370.81726
151,360.79553,2.515885,357.14313,359.05536,360.56973,362.52975,364.37366,370.81768
152,360.80762,2.51419,357.1598,359.06787,360.5802,362.54077,364.38303,370.81816
153,360.82022,2.5124388,357.1772,359.08102,360.591,362.5523,364.39276,370.81872
154,360.83344,2.5106363,357.19543,359.09485,360.6023,362.56442,364.40305,370.81935
155,360.8473,2.5087872,357.21442,359.1095,360.61407,362.57718,364.4139,370.82007
156,360.8619,2.5068963,357.23248,359.12503,360.62634,362.59073,364.42545,370.82089
157,360.87738,2.5049677,357.25134,359.14157,360.63928,362.60513,364.43768,370.82181
158,360.89374,2.5030048,357.27112,359.1592,360.65283,362.62048,364.4508,370.82285
159,360.9111,2.5010104,357.2918,359.17804,360.67044,362.63684,364.46478,370.82401
160,360.9295,2.4989974,357.31348,359.19818,360.6895,362.6543,364.4837,370.8253
161,360.94904,2.4969609,357.3362,359.21967,360.70956,362.67294,364.50433,370.82674
162,360.96973,2.4949145,357.36002,359.24268,360.73065,362.69287,364.5266,370.82833
163,360.99176,2.4928567,357.38504,359.2673,360.75275,362.71414,364.55066,370.83008
164,361.0151,2.4908123,357.4112,359.29364,360.776,362.7369,364.57654,370.832
165,361.03992,2.4887645,357.43863,359.32175,360.8004,362.7612,364.6044,370.84339
166,361.06644,2.486758,357.46756,359.35187,360.82623,362.78735,364.63455,370.87294
167,361.09518,2.4848583,357.4985,359.3845,360.85397,362.81607,364.66745,370.91975
168,361.1271,2.4832003,357.53217,359.42035,360.88437,362.84842,364.7041,370.9829
169,361.16333,2.4819252,357.56952,359.46036,360.91852,362.88565,364.7455,371.06149
170,361.20505,2.481272,357.61157,359.5057,360.95764,362.92917,364.79315,371.15462
171,361.25366,2.4814866,357.65942,359.55762,361.00317,362.9806,364.84863,371.26137
172,361.31067,2.482867,357.714,359.61737,361.0565,363.04138,364.9135,371.38084
173,361.37643,2.4855132,357.7757,359.68542,361.1181,363.11206,364.98837,371.51211
174,361.45056,2.489367,357.8441,359.76132,361.18753,363.19214,365.07266,371.65429
175,361.53247,2.494345,357.91876,359.8446,361.26437,363.28098,365.16583,371.80647
176,361.62167,2.5003803,357.99942,359.93475,361.34814,363.3781,365.26733,371.96773
177,361.71774,2.50739,358.08554,360.03143,361.4384,363.4829,365.37653,372.13718
178,361.82016,2.5153139,358.17688,360.13403,361.53467,363.59488,365.49295,372.31389
179,361.92844,2.5240724,358.273,360.24225,361.63647,363.71344,365.616,372.49698
180,362.0421,2.5335982,358.37347,360.35553,361.74338,363.83804,365.74515,372.68552
181,362.1607,2.543815,358.478,360.47342,361.85938,363.96814,365.8798,372.87861
182,362.28366,2.5546534,358.58612,360.59552,361.9796,364.10318,366.01944,373.07535
183,362.41055,2.566043,358.69748,360.72134,362.10358,364.2426,366.16348,373.27482
184,362.5409,2.577913,358.81076,360.84732,362.23077,364.38593,366.31207,373.47613
185,362.6742,2.5901859,358.9262,360.97363,362.36078,364.53247,366.46497,373.67835
186,362.80997,2.6027894,359.04373,361.10217,362.4931,364.68185,366.6206,373.88059
187,362.94778,2.615659,359.16296,361.23254,362.62726,364.83337,366.7785,374.08193
188,363.08707,2.6287253,359.2835,361.3643,362.76285,364.9866,366.93817,374.28148
189,363.22742,2.6419055,359.405,361.497,362.89935,365.14093,367.09894,374.47832
190,363.36832,2.6551301,359.52707,361.63446,363.03632,365.2959,367.26038,374.67154
191,363.50937,2.6683352,359.64935,361.78018,363.1733,365.45087,367.42188,374.86024
192,363.65,2.6814477,359.77145,361.9255,363.30988,365.6054,367.58298,375.04351
193,363.7898,2.6943898,359.89297,362.07,363.44556,365.75888,367.74316,375.22044
194,363.92828,2.7070854,360.0136,362.21326,363.57986,365.91077,367.9018,375.39013
195,364.065,2.7194798,360.1329,362.35468,363.71243,366.06067,368.0585,375.55167
196,364.19946,2.7314906,360.25055,362.4939,363.84277,366.2079,368.21268,375.70884000000007
197,364.3313,2.7430599,360.3662,362.63055,363.97266,366.3521,368.36386,375.86604
198,364.46027,2.754152,360.4798,362.7644,364.10187,366.49622,368.51184,376.02327
199,364.5864,2.7647667,360.5912,362.89542,364.2284,366.6401,368.6565,376.18053
200,364.70987,2.7749274,360.70068,363.02377,364.35236,366.78082,368.798,376.3378000000001
201,364.83115,2.784713,360.8085,363.14987,364.47415,366.91876,368.9368,376.4951
202,364.9507,2.794259,360.91516,363.27432,364.59442,367.05463,369.0736,376.65242
203,365.06943,2.8037145,361.02118,363.39783,364.71375,367.18942,369.2093,376.80975
204,365.18774,2.8131783,361.12683,363.5208,364.83264,367.32373,369.34436,376.9671
205,365.30566,2.8226588,361.23026,363.64337,364.95105,367.45752,369.4789,377.12446
206,365.42325,2.8321395,361.3333,363.7655,365.06897,367.5909,369.6129,377.28184
207,365.54047,2.8416266,361.43616,363.8872,365.18646,367.72382,369.74643,377.43922
208,365.65738,2.8511283,361.53882,364.0085,365.30356,367.85632,369.87946,377.59661000000006
209,365.77402,2.8606198,361.64127,364.12952,365.42023,367.9884,370.01205,377.754
210,365.89035,2.8701174,361.74353,364.25012,365.53656,368.12015,370.14417,377.9114
211,366.0064,2.8796167,361.8457,364.37048,365.65256,368.25153,370.27588,378.0688
212,366.12222,2.8891084,361.94772,364.49054,365.76822,368.38257,370.40723,378.2262
213,366.23785,2.898605,362.04962,364.61035,365.88358,368.51334,370.53815,378.38359
214,366.35327,2.9080927,362.1514,364.72992,365.99866,368.6438,370.66876,378.54098
215,366.46848,2.9175708,362.2531,364.84863,366.11343,368.774,370.79904,378.69836
216,366.58356,2.9270494,362.35477,364.96713,366.22803,368.90396,370.92905,378.85573
217,366.6985,2.9365141,362.4564,365.08548,366.34235,369.0337,371.05875,379.01309
218,366.8133,2.9459684,362.55795,365.20374,366.45648,369.1632,371.18573,379.17044
219,366.92798,2.9554145,362.65952,365.32184,366.57047,369.2926,371.3049,379.32777
220,367.04257,2.9648507,362.7611,365.43994,366.68427,369.42178,371.42383,379.48509
221,367.15714,2.9742718,362.8627,365.55084,366.7979,369.5509,371.54266,379.64238
222,367.27164,2.9836724,362.96436,365.65848,366.91144,369.67984,371.66135,379.79966
223,367.3861,2.9930618,363.06604,365.76492,367.02487,369.80865,371.7799,379.95691
224,367.50058,3.0024357,363.16782,365.8714,367.13824,369.9375,371.89832,380.11413
225,367.61508,3.0117903,363.26968,365.978,367.25153,370.06622,372.01672,380.27133
226,367.72958,3.0211246,363.37167,366.08472,367.36484,370.19495,372.135,380.43109
227,367.84418,3.0304499,363.47372,366.19168,367.47815,370.32364,372.2533,380.59562
228,367.9589,3.0397825,363.57596,366.2989,367.59314,370.45245,372.37155,380.76438
229,368.0739,3.049181,363.6784,366.4065,367.70953,370.58148,372.48996,380.93682
230,368.18945,3.0587196,363.7812,366.5147,367.8269,370.71106,372.60883,381.11241
231,368.3058,3.068498,363.88434,366.6237,367.94547,370.84164,372.72842,381.29058
232,368.4233,3.0786448,363.98798,366.73358,368.06567,370.9738,372.84927,381.47081
233,368.54245,3.0892766,364.09113,366.84467,368.18768,371.10815,372.9718,381.65253000000007
234,368.6632,3.100453,364.19135,366.9569,368.3116,371.24493,373.09613,381.83521
235,368.7853,3.1120846,364.29184,367.0701,368.43707,371.38376,373.222,382.0183
236,368.90857,3.1241138,364.39255,367.18408,368.56378,371.52423,373.34903,382.20125
237,369.03262,3.1364484,364.4934,367.2986,368.6914,371.66602,373.47696,382.38352
238,369.15732,3.1490395,364.5943,367.41348,368.81964,371.80878,373.60556,382.56456
239,369.28226,3.161805,364.69513,367.5285,368.94818,371.95215,373.73447,382.74383
240,369.40732,3.1746747,364.7958,367.64346,369.07678,372.08173,373.86343,382.92077
241,369.53214,3.187572,364.8963,367.7582,369.20502,372.21005,373.9922,383.09485
242,369.65652,3.2004473,364.99643,367.87247,369.33264,372.33804,374.12048,383.26552
243,369.78024,3.2132068,365.0962,367.98608,369.45935,372.46896,374.248,383.43224
244,369.90292,3.2257936,365.19547,368.09882,369.5849,372.59958,374.37442,383.59444
245,370.0244,3.23813,365.29416,368.21054,369.70895,372.72903,374.49954,383.7516
246,370.14444,3.2501462,365.39224,368.32098,369.83118,372.85718,374.62314,383.90317
247,370.2628,3.2617698,365.48956,368.43,369.94983,372.9837,374.74484,384.04859
248,370.37915,3.2729414,365.58603,368.53738,370.06366,373.10834,374.8644,384.18733
249,370.4933,3.2835784,365.68164,368.6429,370.17523,373.23087,374.98166,384.31883
250,370.60495,3.2936218,365.77625,368.7464,370.2843,373.351,375.09628,384.44256
251,370.71396,3.3029878,365.86984,368.84766,370.39874,373.46848,375.20798,384.55796
252,370.81995,3.3116293,365.96222,368.94647,370.51068,373.5831,375.31656,384.66449
253,370.92276,3.3194616,366.0534,369.04266,370.61975,373.69455,375.42175,384.76161
254,371.02216,3.3264227,366.14328,369.13605,370.7257,373.8026,375.52332,384.84876
255,371.11786,3.3324368,366.23175,369.2264,370.82837,373.907,375.6209,384.92541
256,371.2096,3.3374534,366.31873,369.31357,370.92743,374.00754,375.7144,384.991
257,371.29718,3.341395,366.40417,369.39728,371.0227,374.10385,375.8034,385.0479
258,371.38034,3.3441973,366.4879,369.47748,371.1139,374.19574,375.88776,385.09885
259,371.4589,3.345845,366.56995,369.554,371.20074,374.28284,375.96725,385.14384
260,371.5328,3.3463168,366.65018,369.62677,371.28302,374.36496,376.04172,385.18286
261,371.6021,3.345656,366.72867,369.6959,371.36072,374.44208,376.11124,385.21593
262,371.66702,3.3439314,366.80536,369.7615,371.4306,374.5143,376.1761,385.24304
263,371.72794,3.341282,366.8805,369.82388,371.49527,374.5822,376.2367,385.26419
264,371.78543,3.3378775,366.95413,369.88342,371.55634,374.64645,376.2937,385.27939
265,371.8398,3.3338225,367.02643,369.9403,371.61417,374.70746,376.3475,385.28862
266,371.89117,3.3291156,367.09747,369.99466,371.66876,374.76532,376.39813,385.29189
267,371.93945,3.3237529,367.1614,370.04648,371.7201,374.82,376.4456,385.28921
268,371.98477,3.3177423,367.21918,370.0921,371.76825,374.8716,376.4899,385.28056
269,372.02707,3.3110893,367.27512,370.12732,371.81323,374.92014,376.53113,385.26596
270,372.06644,3.3037863,367.3293,370.15955,371.85498,374.9656,376.56924,385.2454
271,372.10294,3.2958467,367.38177,370.18887,371.89362,375.00806,376.6043,385.21888
272,372.13654,3.2872643,367.43253,370.21536,371.92914,375.04755,376.6363,385.1864
273,372.16727,3.278044,367.4816,370.239,371.9615,375.08374,376.66522,385.14796
274,372.19513,3.2681956,367.52902,370.25995,372.00092,375.10168,376.69748,385.10356
275,372.22018,3.2577138,367.5748,370.2782,372.04736,375.1159,376.72864,385.05321
276,372.2425,3.2466147,367.619,370.29376,372.09146,375.1264,376.75696,384.99689
277,372.26202,3.2348948,367.66156,370.30676,372.13318,375.1332,376.78244,384.93462
278,372.27887,3.2225676,367.7026,370.3172,372.17264,375.12762,376.80524,384.86639
279,372.29294,3.2096307,367.7388,370.32513,372.20978,375.11224,376.8252,384.79219
280,372.30432,3.1961,367.76266,370.32935,372.25012,375.09314,376.84247,384.71204
281,372.31305,3.1819763,367.7757,370.3202,372.29144,375.07022,376.85696,384.62593
282,372.31915,3.1672783,367.7865,370.30832,372.33105,375.04364,376.8688,384.53386
283,372.32257,3.152004,367.7951,370.29373,372.36902,375.01328,376.87793,384.43584
284,372.32343,3.1361763,367.80154,370.2765,372.40533,374.97922,376.88437,384.33185
285,372.3217,3.1197968,367.80585,370.2566,372.41656,374.94147,376.88815,384.2219
