time_index,mean,std,p05,p25,p50,p75,p95,actual
71,975.9782,1.171151,974.15735,975.09735,975.83936,976.7609,977.82745,958.5478993554052
72,975.96826,1.1712738,974.1431,975.09357,975.8408,976.76324,977.83167,958.6066941852162
73,975.9524,1.1717857,974.1224,975.0842,975.83484,976.7604,977.8308,958.6612884062616
74,975.9313,1.1727377,974.09564,975.0696,975.8401,976.75287,977.8255,958.7120383683632
75,975.9052,1.1741475,974.0635,975.0459,975.80945,976.74115,977.81604,958.7593004213425
76,975.875,1.1760032,974.0265,975.01105,975.7936,976.7217,977.8029,958.8034309150207
77,975.841,1.1783472,973.98535,974.97235,975.77435,976.69446,977.78656,958.8447861992199
78,975.8039,1.1811565,973.9406,974.9303,975.7523,976.6641,977.7676,958.8837226237611
79,975.76416,1.1844307,973.8928,974.8849,975.7278,976.6311,977.7462,958.9205965384663
80,975.7223,1.1881651,973.8427,974.8319,975.7083,976.59607,977.7231,958.9557642931569
81,975.67883,1.192343,973.79584,974.77734,975.6648,976.56287,977.6972,958.9895822376542
82,975.63446,1.196915,973.7541,974.7217,975.6425,976.5288,977.66907,959.0224067217802
83,975.58954,1.2018706,973.7117,974.6654,975.6006,976.49414,977.64044,959.0545940953564
84,975.54486,1.2071586,973.6693,974.60944,975.556,976.4595,977.6118,959.0865007082041
85,975.5006,1.2127483,973.62744,974.55414,975.49585,976.4254,977.5837,959.1184829101447
86,975.45764,1.2185541,973.58673,974.50024,975.4335,976.3732,977.55634,959.1508970510001
87,975.4164,1.2245439,973.54767,974.44824,975.37317,976.3181,977.53033,959.1840994805918
88,975.37744,1.2306446,973.51086,974.3989,975.3157,976.2656,977.50616,959.2184465487413
89,975.3412,1.2368004,973.4768,974.3528,975.2617,976.22296,977.48425,959.25429460527
90,975.3083,1.2429248,973.4461,974.3103,975.21106,976.18713,977.465,959.2919999999997
91,975.2793,1.2489624,973.41925,974.2892,975.1685,976.1553,977.4489,959.331843074843
92,975.25366,1.2549331,973.39575,974.27625,975.1473,976.1268,977.43555,959.3738001400778
93,975.2282,1.2611609,973.37274,974.2637,975.1263,976.10785,977.4226,959.4177714980726
94,975.2009,1.267904,973.3379,974.2502,975.1035,976.1098,977.4085,959.4636574511964
95,975.1722,1.2751408,973.2995,974.22705,975.0792,976.1114,977.39343,959.511358301818
96,975.1421,1.2828473,973.25964,974.1963,975.0538,976.1263,977.37744,959.5607743523058
97,975.1111,1.2910432,973.2184,974.1646,975.02734,976.1433,977.36096,959.6118059050294
98,975.0793,1.2996762,973.1763,974.13226,975.0001,976.1609,977.3441,959.6643532623574
99,975.04706,1.308727,973.13354,974.0995,974.9725,976.1519,977.327,959.7183167266583
100,975.0147,1.3181744,973.08997,974.0591,974.9447,976.13794,977.31,959.7735966003012
101,974.98236,1.3279648,973.04315,974.00836,974.9169,976.12415,977.2932,959.8300931856548
102,974.9504,1.3380691,972.9966,973.9579,974.8895,976.1109,977.27716,959.8877067850883
103,974.9191,1.3484427,972.9507,973.9081,974.8627,976.0982,977.2636,959.94633770097
104,974.88873,1.35903,972.9057,973.85657,974.82837,976.0985,977.251,960.0058862356691
105,974.8596,1.3697567,972.8622,973.7898,974.78894,976.0956,977.23926,960.0662526915543
106,974.83185,1.3805958,972.8202,973.72485,974.7511,976.0677,977.2288,960.1273373709946
107,974.80585,1.391462,972.7803,973.68634,974.7151,976.0416,977.2197,960.1890405763586
108,974.782,1.4022791,972.7427,973.6574,974.6814,976.0176,977.21216,960.251262610015
109,974.76025,1.4129977,972.6991,973.6268,974.65027,975.99664,977.20654,960.3139037743332
110,974.74115,1.423532,972.65607,973.59827,974.62195,975.9961,977.20276,960.3768643716813
111,974.72485,1.4337845,972.6168,973.56213,974.5968,975.99677,977.2011,960.440044704429
112,974.7117,1.4437162,972.5816,973.5397,974.57513,975.977,977.20184,960.5033450749445
113,974.7019,1.4532331,972.5509,973.5117,974.5628,975.9667,977.20514,960.5666657855966
114,974.6957,1.4622551,972.525,973.4885,974.56006,975.9629,977.19604,960.6299071387547
115,974.6934,1.4706936,972.5045,973.47925,974.56104,975.9629,977.18896,960.6929694367869
116,974.6954,1.4784685,972.4896,973.47864,974.56604,975.96674,977.18634,960.7557529820626
117,974.7018,1.4855099,972.4808,973.48285,974.5754,975.97485,977.1886,960.8181580769506
118,974.71295,1.4917301,972.4784,973.492,974.58923,975.9883,977.1958,960.8800850238191
119,974.7291,1.4970458,972.4828,973.5065,974.608,976.00684,977.2085,960.9414341250377
120,974.7506,1.5013928,972.4944,973.5265,974.6254,976.0303,977.2268,961.0021056829751
121,974.77765,1.5046961,972.5136,973.55237,974.6494,976.05884,977.25116,961.0619999999998
122,974.81055,1.5068667,972.5408,973.58435,974.6803,976.09265,977.2817,961.121048085435
123,974.84875,1.5080303,972.57526,973.6221,974.71747,976.13135,977.31793,961.1793037764209
124,974.89,1.5086577,972.61383,973.66266,974.7583,976.1729,977.35736,961.2368516170512
125,974.9327,1.5091097,972.65405,973.70416,974.80066,976.2157,977.3983,961.2937761514206
126,974.97656,1.509406,972.6959,973.74695,974.8446,976.2598,977.44055,961.3501619236232
127,975.0217,1.5095323,972.73926,973.7909,974.8899,976.30493,977.4841,961.406093477753
128,975.068,1.509534,972.7838,973.8358,974.9366,976.35126,977.52875,961.4616553579044
129,975.1153,1.5093833,972.8299,973.8819,974.9844,976.39856,977.5745,961.5169321081715
130,975.1636,1.5090935,972.8771,973.92896,975.0333,976.4467,977.6213,961.5720082726486
131,975.2127,1.5086993,972.9253,973.9768,975.08325,976.4957,977.669,961.6269683954299
132,975.26276,1.5081809,972.9746,974.02545,975.13416,976.5454,977.71747,961.6818970206094
133,975.31335,1.5075678,973.0248,974.0749,975.18585,976.59576,977.7668,961.7368786922816
134,975.3647,1.506865,973.07574,974.1249,975.2382,976.6467,977.8167,961.7919979545405
135,975.4165,1.5060623,973.12744,974.17554,975.29126,976.69824,977.8672,961.8473393514804
136,975.4688,1.5051894,973.1797,974.2267,975.34485,976.7501,977.9182,961.9029874271954
137,975.5215,1.5042515,973.23254,974.27826,975.3988,976.8023,977.96954,961.9590267257798
138,975.57446,1.5032458,973.2857,974.3302,975.4531,976.85486,978.02124,962.0155417913278
139,975.6277,1.5021856,973.3393,974.38245,975.5077,976.9075,978.0731,962.0726171679335
140,975.681,1.501094,973.393,974.4348,975.56226,976.96027,978.1251,962.1303373996914
141,975.7343,1.4999521,973.4469,974.48737,975.61694,977.01306,978.1772,962.188787030695
142,975.78766,1.4987956,973.50073,974.54004,975.67163,977.0658,978.22925,962.2480506050397
143,975.8409,1.4976053,973.5545,974.5926,975.7261,977.1184,978.2811,962.3082126668185
144,975.8938,1.4964076,973.60815,974.64514,975.7803,977.1708,978.33276,962.369357760126
145,975.9465,1.4952058,973.66144,974.6975,975.83405,977.22284,978.3841,962.4315704290569
146,975.99884,1.4940109,973.71436,974.7496,975.88745,977.27454,978.4351,962.4949352177047
147,976.0507,1.4928247,973.7669,974.80145,975.9403,977.3257,978.48566,962.5595366701642
148,976.1019,1.4916636,973.8187,974.8529,975.9924,977.3764,978.53546,962.6254593305292
149,976.15265,1.4905189,973.87,974.90393,976.04376,977.4264,978.5848,962.6927877428939
150,976.20264,1.4894142,973.92053,974.95435,976.09436,977.47577,978.6333,962.7616064513528
151,976.2518,1.4883482,973.9701,975.00415,976.14386,977.52435,978.68097,962.8319999999998
152,976.30005,1.4873378,974.01874,975.05383,976.1924,977.572,978.7278,962.9039973928897
153,976.3477,1.486371,974.0666,975.1036,976.24005,977.61896,978.7738,962.9774054739187
154,976.39545,1.4854531,974.11456,975.15344,976.28784,977.6662,978.81995,963.0519755469434
155,976.444,1.4845449,974.1631,975.20404,976.3362,977.7142,978.8668,963.1274589158206
156,976.49304,1.4836477,974.2122,975.2552,976.38513,977.7627,978.9141,963.2036068844069
157,976.5426,1.4827579,974.2617,975.3068,976.4345,977.81165,978.9619,963.2801707565591
158,976.59235,1.4818755,974.3116,975.3587,976.48413,977.86084,979.00995,963.3569018361336
159,976.64233,1.4810083,974.36145,975.4109,976.53394,977.9102,979.05817,963.4335514269873
160,976.6923,1.4801353,974.4115,975.463,976.58374,977.9597,979.1064,963.5098708329767
161,976.74225,1.4792603,974.46136,975.51514,976.6335,978.00903,979.15454,963.5856113579587
162,976.79193,1.4783815,974.5111,975.567,976.68304,978.0582,979.20245,963.6605243057897
163,976.8413,1.4775152,974.5605,975.61847,976.7323,978.10706,979.2501,963.7343609803264
164,976.89026,1.4766306,974.6095,975.66956,976.781,978.1553,979.2973,963.806872685426
165,976.9384,1.4757346,974.6579,975.72,976.8292,978.203,979.3439,963.8778107249443
166,976.98596,1.4748355,974.7062,975.7696,976.8767,978.24994,979.38983,963.9469264027385
167,977.0326,1.4739232,974.75366,975.81836,976.92334,978.29596,979.43494,964.0139710226654
168,977.0782,1.4729804,974.8003,975.8661,976.9691,978.34094,979.47906,964.0786958885813
169,977.1227,1.4720166,974.8458,975.9127,977.0138,978.3849,979.52216,964.140852304343
170,977.1658,1.4710419,974.89026,975.95795,977.05725,978.4274,979.5641,964.2001915738072
171,977.2076,1.4700437,974.9334,976.00183,977.0994,978.4686,979.6046,964.2564650008308
172,977.2478,1.4690143,974.9751,976.0442,977.14014,978.5083,979.64386,964.3094238892697
173,977.2863,1.4679438,975.01526,976.08484,977.1792,978.54614,979.6815,964.3588195429816
174,977.32306,1.4668381,975.05383,976.1236,977.2168,978.5823,979.7174,964.4044032658225
175,977.3578,1.4656996,975.0906,976.16046,977.2524,978.61646,979.7516,964.4459263616492
176,977.39056,1.4645241,975.1255,976.1952,977.28613,978.64856,979.7839,964.4831401343183
177,977.4211,1.4632981,975.1584,976.2277,977.31775,978.67834,979.814,964.5157958876869
178,977.4492,1.4620479,975.18915,976.2578,977.3473,978.7059,979.8421,964.543644925611
179,977.4749,1.4607346,975.2177,976.2855,977.3745,978.73096,979.8678,964.5664385519476
180,977.49805,1.4593762,975.24384,976.31055,977.3993,978.75336,979.8911,964.5839280705538
181,977.5184,1.45798,975.26746,976.33185,977.4215,978.7731,979.912,964.5958647852854
182,977.5359,1.4565247,975.2886,976.3489,977.441,978.7898,979.9301,964.6019999999997
183,977.5503,1.4550339,975.3069,976.36285,977.45776,978.8036,979.94543,964.6022801861712
184,977.5617,1.4534994,975.3223,976.3734,977.4716,978.81433,979.95795,964.5974324857474
185,977.57007,1.4519184,975.33514,976.3809,977.48267,978.822,979.9678,964.588379208293
186,977.5759,1.4503022,975.34564,976.38556,977.49133,978.82715,979.9751,964.5760426633736
187,977.5797,1.4486731,975.35425,976.3881,977.49817,978.83014,979.9806,964.561345160554
188,977.58185,1.4470353,975.36145,976.389,977.5034,978.8316,979.9846,964.5452090093997
189,977.58295,1.4454068,975.36755,976.39575,977.5077,978.832,979.9876,964.528556519476
190,977.58344,1.4437875,975.37317,976.40204,977.5115,978.83167,979.9901,964.512310000348
191,977.5838,1.4421815,975.3787,976.4082,977.515,978.8313,979.9925,964.4973917615807
192,977.5846,1.440597,975.38464,976.4147,977.5189,978.83136,979.9952,964.4847241127397
193,977.58624,1.4390597,975.39124,976.42194,977.52234,978.8323,979.9988,964.4752293633898
194,977.58923,1.4375522,975.3992,976.4304,977.52563,978.83453,980.0011,964.4698298230967
195,977.59406,1.4360768,975.40875,976.4407,977.5309,978.8387,980.00397,964.4694478014253
196,977.60126,1.4346564,975.4205,976.4529,977.5383,978.84515,980.0092,964.4750056079407
197,977.61127,1.4332764,975.43475,976.4678,977.5486,978.8545,980.0173,964.4874255522083
198,977.62463,1.4319403,975.4521,976.4856,977.5622,978.8671,980.0285,964.5076299437934
199,977.6418,1.4306538,975.47284,976.50696,977.5796,978.88367,980.04346,964.5365410922611
200,977.6632,1.429415,975.4975,976.5322,977.6012,978.9044,980.0627,964.5750813071766
201,977.68945,1.4282243,975.52655,976.56177,977.62756,978.93005,980.0867,964.6241728981049
202,977.72095,1.4271004,975.56036,976.5961,977.6592,978.96094,980.1157,964.6847381746118
203,977.7582,1.4260188,975.5994,976.6358,977.69653,978.9977,980.15045,964.7576994462617
204,977.8018,1.4250034,975.6442,976.681,977.7402,979.04065,980.19135,964.8439790226206
205,977.8521,1.4240582,975.6951,976.7324,977.7904,979.09045,980.23895,964.9444992132534
206,977.90967,1.4231886,975.75256,976.79047,977.8479,979.1475,980.2936,965.0601823277251
207,977.975,1.422405,975.8171,976.85547,977.9131,979.21234,980.35583,965.191950675601
208,978.0485,1.4217259,975.8891,976.928,977.98645,979.2854,980.42615,965.3407265664467
209,978.1308,1.4211817,975.96906,977.00836,978.06836,979.36725,980.50507,965.5074323098269
210,978.2223,1.4207752,976.0573,977.09717,978.15955,979.45844,980.593,965.6929902153073
211,978.3234,1.420538,976.1545,977.1948,978.2603,979.55927,980.6905,965.8983225924527
212,978.4348,1.4205216,976.26086,977.3017,978.3712,979.67035,980.79803,966.1243517508284
213,978.557,1.4207522,976.3771,977.41833,978.4922,979.7923,980.9161,966.3719999999996
214,978.69037,1.4212947,976.50336,977.5452,978.6196,979.9254,981.0451,966.6418677314678
215,978.8386,1.4215714,976.6444,977.68677,978.7616,980.0696,981.1878,966.9332676644779
216,979.01166,1.4196848,976.8127,977.86127,978.9302,980.2334,981.35156,967.2451906002109
217,979.21533,1.414497,977.01556,978.07574,979.13196,980.4252,981.5405,967.576627339848
218,979.44775,1.4062324,977.2509,978.32086,979.3651,980.6433,981.75323,967.9265686845706
219,979.70734,1.3951508,977.51685,978.5926,979.6278,980.8862,981.9884,968.2940054355596
220,979.99243,1.3815361,977.81146,978.9049,979.91815,981.15247,982.24475,968.677928393996
221,980.3013,1.3657116,978.13934,979.241,980.23413,981.4404,982.5208,969.0773283610615
222,980.63226,1.3479899,978.4979,979.5696,980.559,981.7486,982.8153,969.4911961379364
223,980.98364,1.3287178,978.8809,979.93616,980.89557,982.07684,983.1269,969.9185225258024
224,981.3538,1.3082335,979.2848,980.3328,981.2473,982.4269,983.45776,970.3582983258406
225,981.741,1.2869228,979.7048,980.74817,981.6083,982.7925,983.80493,970.8095143392319
226,982.1436,1.265134,980.14276,981.1785,981.99786,983.1687,984.16547,971.2711613671577
227,982.5598,1.2432226,980.5966,981.6061,982.3926,983.5183,984.5378,971.7422302107988
228,982.98804,1.2215797,981.07733,982.0222,982.7897,983.9224,984.9509,972.2217116713365
229,983.4265,1.2005315,981.56274,982.4813,983.19226,984.3649,985.38635,972.708596549952
230,983.87354,1.1804434,982.02625,982.9556,983.63245,984.7875,985.83026,973.2018756478262
231,984.32733,1.1616144,982.4967,983.44635,984.0698,985.2163,986.2809,973.7005397661409
232,984.78625,1.1443361,982.9725,983.9507,984.5193,985.66077,986.688,974.2035797060762
233,985.24854,1.128868,983.4519,984.4471,984.9957,986.11096,987.1111,974.709986268814
234,985.7124,1.115404,983.9432,984.9449,985.4997,986.5489,987.58673,975.2187502555352
235,986.1763,1.1041279,984.4504,985.4422,986.0045,986.9581,988.0446,975.7288624674209
236,986.6383,1.0951118,984.95526,985.9304,986.44183,987.36755,988.50116,976.2393137056522
237,987.0966,1.0884023,985.4324,986.4049,986.9463,987.7935,988.9547,976.7490947714102
238,987.5497,1.083985,985.8938,986.87415,987.45056,988.27246,989.4037,977.2571964658764
239,987.9956,1.0817904,986.3473,987.31067,987.9485,988.735,989.8465,977.7626095902314
240,988.4327,1.0816923,986.7565,987.7169,988.4175,989.19495,990.2849,978.2643249456567
241,988.85913,1.0835137,987.1549,988.1119,988.8417,989.61707,990.73334,978.7613333333329
242,989.27313,1.0870582,987.5423,988.5232,989.2611,989.9635,991.17,979.2527874462239
243,989.67487,1.0920815,987.9188,988.9536,989.6916,990.2899,991.5951,979.7384875444195
244,990.0694,1.0981941,988.287,989.3561,990.1008,990.647,992.0128,980.2183957797929
245,990.46045,1.1052088,988.6517,989.75024,990.50665,991.0044,992.4265,980.6924743042161
246,990.84827,1.1130705,989.0132,990.12756,990.9093,991.3689,992.837,981.1606852695617
247,991.2329,1.12178,989.3766,990.50116,991.3087,991.7366,993.2436,981.6229908277023
248,991.6142,1.1312982,989.7519,990.87134,991.6987,992.1196,993.6466,982.0793531305104
249,991.9925,1.1415951,990.12286,991.23804,992.03076,992.502,994.04596,982.5297343298585
250,992.3677,1.1526546,990.48645,991.6013,992.35724,992.8984,994.44183,982.9740965776191
251,992.73975,1.1644619,990.84546,991.9614,992.7284,993.2919,994.8343,983.4124020256647
252,993.109,1.1769848,991.1861,992.31824,993.098,993.68243,995.2233,983.8446128258676
253,993.4752,1.190208,991.53564,992.672,993.4365,994.07947,995.609,984.2706911301007
254,993.83875,1.2040951,991.8826,993.0382,993.7644,994.48157,995.9915,984.6905990902364
255,994.1994,1.2186451,992.2271,993.403,994.1168,994.85736,996.37085,985.104298858147
256,994.5574,1.2338358,992.5691,993.7528,994.4385,995.2052,996.75305,985.5117525857049
257,994.91266,1.2496414,992.90857,994.10864,994.79364,995.56506,997.1482,985.9129224247833
258,995.2653,1.2660458,993.24414,994.44543,995.1737,995.95087,997.5333,986.3077705272541
259,995.6155,1.2830312,993.57684,994.7548,995.5516,996.33887,997.9012,986.6962590449899
260,995.96313,1.300576,993.9073,995.0839,995.92737,996.72455,998.2664,987.0783501298633
261,996.30835,1.318689,994.2357,995.4103,996.301,997.10815,998.6292,987.4540059337467
262,996.65125,1.3373169,994.56213,995.7274,996.64343,997.48956,998.9896,987.8231886085127
263,996.9918,1.356481,994.88654,996.05835,996.99536,997.86884,999.3493,988.1858603060336
264,997.33014,1.3761572,995.20905,996.40125,997.3575,998.24603,999.71204,988.5419831781824
265,997.6663,1.3963103,995.5296,996.7304,997.70074,998.6147,1000.0722,988.8915193768313
266,998.0003,1.4169626,995.8483,997.054,998.0362,998.97626,1000.4299,989.2344310538526
267,998.33234,1.4380895,996.1652,997.37604,998.3666,999.33545,1000.78094,989.5706803611193
268,998.66235,1.459678,996.4804,997.6964,998.708,999.6718,1001.1214,989.9002294505032
269,998.9904,1.4817193,996.7938,998.0154,999.03894,999.99536,1001.4596,990.2230404738776
270,999.3166,1.5042,997.1056,998.33276,999.36816,1000.3168,1001.7954,990.5390755831145
271,999.641,1.5271258,997.41583,998.64044,999.6956,1000.63617,1002.13086,990.8482969300867
272,999.9636,1.5504906,997.7244,998.9407,1000.0216,1000.9536,1002.4643,991.1506666666664
273,1000.2846,1.5742707,998.0023,999.2399,1000.3461,1001.2692,1002.7954,991.4463947953477
274,1000.6051,1.59848,998.2728,999.5492,1000.6704,1001.58734,1003.12537,991.7366827211109
275,1000.92883,1.6231195,998.5472,999.86316,1000.9979,1001.9425,1003.45734,992.0229796995571
276,1001.2584,1.6481279,998.82855,1000.18414,1001.33105,1002.31665,1003.7936,992.3067349862885
277,1001.59424,1.6735063,999.112,1000.51074,1001.66846,1002.6969,1004.1344,992.5893978369062
278,1001.9361,1.6992272,999.39996,1000.82513,1002.0149,1003.08325,1004.4816,992.8724175070117
279,1002.2844,1.7252523,999.69525,1001.13617,1002.3843,1003.4758,1004.8382,993.157243252207
280,1002.6392,1.7515482,999.998,1001.4534,1002.7603,1003.8746,1005.2001,993.4453243280931
281,1003.0008,1.7780787,1000.3082,1001.7771,1003.1432,1004.2681,1005.5677,993.7381099902719
282,1003.3691,1.804799,1000.6262,1002.10754,1003.53296,1004.63617,1005.9412,994.0370494943452
283,1003.7444,1.8316655,1000.952,1002.46106,1003.9299,1005.01086,1006.321,994.343592095914
284,1004.1269,1.8586233,1001.286,1002.8275,1004.334,1005.39246,1006.7073,994.6591870505804
285,1004.51654,1.885617,1001.62805,1003.20154,1004.7455,1005.78094,1007.1002,994.9852836139453
286,1004.91376,1.9125689,1001.9786,1003.5835,1005.1644,1006.18823,1007.50024,995.323331041611
287,1005.3186,1.9394376,1002.3376,1003.9734,1005.5752,1006.61285,1007.90753,995.6747785891787
288,1005.7312,1.9661462,1002.7052,1004.37146,1005.9872,1007.05286,1008.3241,996.04107551225
289,1006.1516,1.9926171,1003.0816,1004.7711,1006.40735,1007.50903,1008.7485,996.4236710664264
290,1006.58014,2.018783,1003.4671,1005.177,1006.83575,1007.97205,1009.18085,996.8240145073094
291,1007.01697,2.044558,1003.83923,1005.59204,1007.2727,1008.4454,1009.6216,997.2435550905009
292,1007.46216,2.069886,1004.2212,1006.0166,1007.71814,1008.9346,1010.07086,997.6837420716022
293,1007.91595,2.0946674,1004.6254,1006.4593,1008.1725,1009.4297,1010.52893,998.1460247062149
294,1008.37836,2.1188447,1005.0444,1006.91846,1008.63574,1009.9308,1010.99603,998.6318522499405
295,1008.8498,2.142324,1005.47455,1007.3713,1009.10803,1010.44025,1011.4724,999.1426739583806
296,1009.33014,2.1650314,1005.9165,1007.83154,1009.5896,1010.955,1011.9677,999.6799390871369
297,1009.8197,2.1868994,1006.37036,1008.31573,1010.0806,1011.47455,1012.47485,1000.2450968918109
298,1010.31866,2.207845,1006.8366,1008.80963,1010.5812,1011.99854,1012.99036,1000.8395966280041
299,1010.8271,2.2278042,1007.3157,1009.3134,1011.09155,1012.527,1013.5142,1001.464887551318
300,1011.34534,2.2467146,1007.80786,1009.8273,1011.6117,1013.0596,1014.04663,1002.122418917354
301,1011.87335,2.2644985,1008.31366,1010.3513,1012.14197,1013.59607,1014.5883,1002.813639981714
